,0,1,2,3
0,Ambrose Bierce,"History is an account, mostly false, of events, mostly unimportant, which are brought about by rulers, mostly knaves, and soldiers, mostly fools.","[soldiers, fools, events]",history
1,Henry Ford,History is more or less bunk.,"[more, less, bunk]",history
2,George Santayana,History is a pack of lies about events that never happened told by people who weren't there.,"[people, events, never]",history
3,Richard M. Nixon,I can see clearly now... that I was wrong in not acting more decisively and more forthrightly in dealing with Watergate.,"[acting, see, wrong]",history
4,Tom Ford,September 11th was a moment when America had the sympathy of the world.,"[sympathy, america, world]",history
5,James A. Baldwin,People are trapped in history and history is trapped in them.,"[people, trapped, them]",history
6,George Will,World War II was the last government program that really worked.,"[war, government, world]",history
7,Georg C. Lichtenberg,Perhaps in time the so-called Dark Ages will be thought of as including our own.,"[time, thought, dark]",history
8,Henry A. Kissinger,It was a Greek tragedy. Nixon was fulfilling his own nature. Once it started it could not end otherwise.,"[nature, end, tragedy]",history
9,Douglas MacArthur,"Could I have but a line a century hence crediting a contribution to the advance of peace, I would yield every honor which has been accorded by war.","[peace, war, honor]",history
10,Douglas MacArthur,"They died hard, those savage men - like wounded wolves at bay. They were filthy, and they were lousy, and they stunk. And I loved them.","[men, savage, loved]",history
11,Stephen Gardiner,Stonehenge was built possibly by the Minoans. It presents one of man's first attempts to order his view of the outside world.,"[man, world, view]",history
12,Henry James,It takes an endless amount of history to make even a little tradition.,"[tradition, little, even]",history
13,Kofi Annan,"Open markets offer the only realistic hope of pulling billions of people in developing countries out of abject poverty, while sustaining prosperity in the industrialized world.","[hope, poverty, world]",history
14,Mitch McConnell,It took us in this country 11 years to get from the Declaration of Independence to the Constitution.,"[constitution, independence]",history
15,Black Elk,"If you will read again what is written, you will see how it was.","[see, you, will]",history
16,Jessamyn West,The past is really almost as much a work of the imagination as the future.,"[work, future, past]",history
17,Kathryn Lasky,I think the Lewis and Clark Expedition was the greatest undertaking in American History. I think landing a man on the moon pales next to it.,"[greatest, moon, man]",history
18,Barry Goldwater,Hubert Humphrey talks so fast that listening to him is like trying to read Playboy magazine with your wife turning the pages.,"[wife, listening, trying]",history
19,Lawrence Durrell,History is an endless repetition of the wrong way of living.,"[living, repetition, way]",history
20,Eddie Bernice Johnson,"Generally speaking, historically in this country, the care of a child has been thought of as female business.","[business, thought, child]",history
21,Edward R. Murrow,Difficulty is the excuse history never accepts.,"[difficulty, never, excuse]",history
22,Arnold J. Toynbee,"Civilization is a movement and not a condition, a voyage and not a harbor.","[civilization, movement]",history
23,Amar Bose,We learned the value of research in World War II.,"[war, research, world]",history
24,Barbara Tuchman,"The fleet sailed to its war base in the North Sea, headed not so much for some rendezvous with glory as for rendezvous with discretion.","[war, sea, glory]",history
25,G. Gordon Liddy,"They were afraid, never having learned what I taught myself: Defeat the fear of death and welcome the death of fear.","[death, fear, myself]",history
