,0,1,2,3
0,Angela Bassett,"When I was in school, my mother stressed education. I am so glad she did. I graduated from Yale College and Yale University with my master's and I didn't do it by missing school.","[education, mother, college]",graduation
1,Parker Stevenson,"I could be happy doing something like architecture. It would involve another couple of years of graduate school, but that's what I studied in college. That's what I always wanted to do.","[happy, architecture, college]",graduation
2,Herb Ritts,"Even though I didn't get a business degree, I enjoyed learning about economics.","[learning, business]",graduation
3,Ken Buck,"I think women as well as men are concerned about jobs and the economy and spending and, and other issues. They're concerned that when their kids graduate from college they have an economy and they have a future in this country and they, they have the same opportunity that we've had and our grandparents have had.","[future, women, college]",graduation
4,Lena Dunham,When I graduated college I had a series of just humiliating jobs that I couldn't believe I was at.,"[college, believe, jobs]",graduation
5,Alexa Von Tobel,"For many, graduation marks the end of formal student life - the end of long spring breaks and of thinking that a 10 A.M. class is far too early.","[life, end, thinking]",graduation
6,R. Lee Ermey,"I disagree with a lot of those changes, however at the end of the day - I go down to recruit graduation at least once or twice a year.","[end, day, year]",graduation
7,Norman Cousins,"It makes little difference how many university courses or degrees a person may own. If he cannot use words to move an idea from one point to another, his education is incomplete.","[education, words, may]",graduation
8,Ray Bradbury,"When I graduated from high school, it was during the Depression and we had no money.","[money, school, depression]",graduation
9,Mark Kennedy,I was the first boy in the Kennedy family to graduate from college.,"[family, college, boy]",graduation
10,James Stewart,"I was going to be an architect. I graduated with a degree in architecture and I had a scholarship to go back to Princeton and get my Masters in architecture. I'd done theatricals in college, but I'd done them because it was fun.","[architecture, college, fun]",graduation
11,Gloria Stuart,"When I graduated from Santa Monica High in 1927, I was voted the girl most likely to succeed. I didn't realize it would take so long.","[santa, girl, succeed]",graduation
12,Richard King,I'm not impressed by someone's degree... I'm impressed by them making movies.,"[someone, movies, degree]",graduation
13,James Tobin,"Yale places great stress on undergraduate and graduate teaching. I like teaching, and I do a lot of it.","[great, stress, places]",graduation
14,Junior Seau,I'm not retiring. I am graduating. Today is my graduation day. Retirement means that you'll just go ahead and live on your laurels and surf all day in Oceanside. It ain't going to happen.,"[today, day, i am]",graduation
15,Chance The Rapper,"One of the first times I ever performed in front of a big group of people was at my kindergarten graduation. I did, like, a Michael Jackson impersonation as, like, a five year old. I had the suit and blazer, the glove and the fedora, and I just performed a whole Michael Jackson song. I'm sure it was 'Smooth Criminal.'","[people, year, group]",graduation
16,Stephen Curry,"I think about the milestones from my childhood and what it will be like to watch our kids go through them. Taking Riley to her first day of school was a whirlwind. I can't imagine what middle school is going to be like, and high school, and graduation.","[school, day, childhood]",graduation
17,H. G. Wells,"We are living in 1937, and our universities, I suggest, are not half-way out of the fifteenth century. We have made hardly any changes in our conception of university organization, education, graduation, for a century - for several centuries.","[education, organization]",graduation
18,Alexandra Robbins,"Adults tell students that it gets better, that the world changes after school, that being 'different' will pay off sometime after graduation. But no one explains to them why.","[school, world, changes]",graduation
19,Clay Aiken,I did get a degree in special education.,"[education, special]",graduation
20,Uday Kiran,"I did my first film when I was in the final year of my graduation. At that time, I was still a kid, and I couldn't read the industry very well.","[time, year, film]",graduation
21,Tommy Caldwell,"I pretty much bailed on high school. I mean, I graduated, but I wasn't even there for my own graduation.","[school, high school, mean]",graduation
22,Laurie Anderson,"At the School of Visual Arts in New York, you can get your degree in Net art, which is really a fantastic way of thinking of theater in new ways.","[art, school, thinking]",graduation
23,Katherine Dunham,I have actually five honorary degrees.,"[five, degrees, actually]",graduation
24,Ed O'Neill,"In the summer we graduated we flipped out completely, drinking beer, cruising in our cars and beating up each other. It was a crazy summer. That's when I started to be interested in girls.","[beer, crazy, summer]",graduation
25,Peter Gallagher,"I was about to get a degree in economics when I accepted that I'd be a lousy businessman, and if I didn't give acting a try I'd regret it for the rest of my life.","[life, regret, economics]",graduation
