,0,1,2,3
0,Josephine Baker,"You must get an education. You must go to school, and you must learn to protect yourself. And you must learn to protect yourself with the pen, and not the gun.","[school, yourself, pen]",education
1,George Lucas,"I wanted to race cars. I didn't like school, and all I wanted to do was work on cars. But right before I graduated, I got into a really bad car accident, and I spent that summer in the hospital thinking about where I was heading. I decided to take education more seriously and go to a community college.","[work, community, car]",education
2,Dan Gable,"I went to college. I had a double major in biology and physical education, but my major was wrestling.","[college, wrestling, biology]",education
3,Jan C. Ting,"Besides taking jobs from American workers, illegal immigration creates huge economic burdens on our health care system, our education system, our criminal justice system, our environment, our infrastructure and our public safety.","[health, justice, safety]",education
4,John F. Tierney,"On education, in order to ensure that America remains a world leader, we must create an educated, skilled workforce in the vital areas of science, math, engineering and information technology. At the same time, we must give every student access to a college degree.","[time, technology, science]",education
5,Barack Obama,Our higher education system is one of the things that makes America exceptional. There's no place else that has the assets we do when it comes to higher education. People from all over the world aspire to come here and study here. And that is a good thing.,"[good, america, world]",education
6,Grace Gealey,"In society, we have to earn other things of import like trust, respect, money, education, careers, status and etc., so naturally, we find ourselves attempting to earn love, acceptance and validation along with that. Here's the trip: we do it at the cost of other people and, more importantly, ourselves.","[love, money, respect]",education
7,Nicholas Kristof,A basic element of the American dream is equal access to education as the lubricant of social and economic mobility.,"[american dream, american]",education
8,John Malkovich,"If I had spent as much time in the weight room as I did designing football uniforms, I probably would have had a free college education.","[time, college, football]",education
9,Michelle Obama,"See, that's why Barack's running: to end the war in Iraq responsibly - to build an economy that lifts every family, to make sure health care is available for every American - and to make sure that every child in this nation has a world-class education all the way from preschool to college.","[family, war, health]",education
10,Ellen Ochoa,I tell students that the opportunities I had were a result of having a good educational background. Education is what allows you to stand out.,"[good, opportunities, stand]",education
11,Jean-Jacques Rousseau,"We are born weak, we need strength; helpless, we need aid; foolish, we need reason. All that we lack at birth, all that we need when we come to man's estate, is the gift of education.","[strength, gift, man]",education
12,Bobby Scott,No one should be denied the opportunity to get an education and increase their earning potential based solely on their inability to pay for a college education.,"[college, opportunity]",education
13,Angela Merkel,"I feel sorry sometimes for these sportsmen and women who put in just as much effort as the footballers. For example, athletes train at least as hard as footballers but have to be happy if they can earn enough to finance a decent education.","[women, happy, effort]",education
14,Ronnie James Dio,My childhood was safe and sane. No abuse and no traumas. I was surrounded by a large and loving family who taught me the importance of hard work and a meaningful education.,"[family, work, hard work]",education
15,Jennifer Granholm,"To compete in a global economy, our students must continue their education beyond high school. To make this expectation a reality, we must give students the tools they need to succeed, including the opportunity to take a college entrance exam.","[college, opportunity, school]",education
16,Kofi Annan,"Education is a human right with immense power to transform. On its foundation rest the cornerstones of freedom, democracy and sustainable human development.","[freedom, power, democracy]",education
17,Eli Broad,"Frankly, I'm not sure how far I would get if I attended public school today. It's not just that public schools aren't producing the results we want - it's that we're not giving them what they need to help students achieve at high levels. K-12 education in the United States is deeply antiquated.","[today, giving, school]",education
18,Ken Robinson,"Now the problem with standardized tests is that it's based on the mistake that we can simply scale up the education of children like you would scale up making carburetors. And we can't, because human beings are very different from motorcars, and they have feelings about what they do and motivations in doing it, or not.","[children, problem, mistake]",education
19,Derek Bok,"Economists who have studied the relationship between education and economic growth confirm what common sense suggests: The number of college degrees is not nearly as important as how well students develop cognitive skills, such as critical thinking and problem-solving ability.","[relationship, growth]",education
20,Al Sharpton,"There's no reason why children in inner cities or rural areas do not receive the same quality education or opportunities as those in suburbs or wealthy neighborhoods. If we truly believe in giving all citizens a chance to pursue happiness and pursue their goals, then we cannot continue to marginalize entire groups of people.","[happiness, children, goals]",education
21,Alvin Toffler,The illiterate of the future will not be the person who cannot read. It will be the person who does not know how to learn.,"[future, learn, know]",education
22,Diogenes,The foundation of every state is the education of its youth.,"[youth, foundation, state]",education
23,James A. Baldwin,The paradox of education is precisely this - that as one begins to become conscious one begins to examine the society in which he is being educated.,"[society, paradox, educated]",education
24,William James,The aim of a college education is to teach you to know a good man when you see one.,"[good, college, man]",education
25,Dalai Lama,"Religion, any religion, no matter what sort of wonderful religion, never be universal. So now education is universal, so we have to sort of find ways and means through education system, from kindergarten up to university level, to make awareness these good things, the values, inner values.","[good, religion, good things]",education
