,0,1,2,3
0,Harold Prince,"The truth of the matter is that I have lasted a long time, and with it comes both good and bad things. One of the good things is that no one can ever take my career away from me. No one can ever say, 'You can't be in the theater any more.'","[time, good, me]",truth
1,Trick Daddy,"I told the truth about the Miami life. It's a nice place to visit, but you don't want to live here. I lived through two major riots and three Category 5 hurricanes, I don't know if a lot of people could say that.","[life, people, live]",truth
2,James Broughton,"Some artists shrink from self-awareness, fearing that it will destroy their unique gifts and even their desire to create. The truth of the matter is quite opposite.","[unique, desire, matter]",truth
3,William Bernbach,The most powerful element in advertising is the truth.,"[advertising, powerful, most]",truth
4,Anne Lamott,"Your problem is how you are going to spend this one odd and precious life you have been issued. Whether you're going to spend it trying to look good and creating the illusion that you have power over people and circumstances, or whether you are going to taste it, enjoy it and find out the truth about who you are.","[life, good, power]",truth
5,Matthew Arnold,Truth sits upon the lips of dying men.,"[men, dying, lips]",truth
6,Nathan Lane,"Sure I think it is healthy to speak the truth, and be who you are, and be proud of that.","[proud, speak, healthy]",truth
7,John Calvin,A dog barks when his master is attacked. I would be a coward if I saw that God's truth is attacked and yet would remain silent.,"[god, dog, silent]",truth
8,Peter Abelard,"By doubting we are led to question, by questioning we arrive at the truth.","[question, questioning]",truth
9,James Madison,The truth is that all men having power ought to be mistrusted.,"[power, men, truth is]",truth
10,N. T. Wright,"The whole point of the kingdom of God is Jesus has come to bear witness to the true truth, which is nonviolent. When God wants to take charge of the world, he doesn't send in the tanks. He sends in the poor and the meek.","[god, world, true]",truth
11,Mahatma Gandhi,"God is, even though the whole world deny him. Truth stands, even if there be no public support. It is self-sustained.","[god, support, world]",truth
12,Francis Spufford,"For a believer, Christian faith is true to the human heart, not in the sense that any old thing we fancy believing in will become conveniently true - but because the complicated truth about our hearts, as we struggle to perceive it, tells us what we are and where we are, and consequently what we need.","[faith, struggle, heart]",truth
13,Nick Turse,"You don't need a digital David Petraeus or a President Bush avatar to distract you from the truth. You don't need to wait decades to have disinformation beamed into your head. You just need a constant stream of misleading information, half truths, and fictions to be promoted, pushed, and peddled until they are accepted as fact.","[information, wait, digital]",truth
14,Wayne Dyer,"The truth is that there is no actual stress or anxiety in the world; it's your thoughts that create these false beliefs. You can't package stress, touch it, or see it. There are only people engaged in stressful thinking.","[stress, thinking, thoughts]",truth
15,William Butler Yeats,"You know what the Englishman's idea of compromise is? He says, Some people say there is a God. Some people say there is no God. The truth probably lies somewhere between these two statements.","[god, people, know]",truth
16,Alija Izetbegovic,"I believe that the people, instead of pretty lies, should be told the truth, no matter how ugly it may be. What can we do, destiny hasn't been kind to us; but, with the help of God, we will prevail.","[god, believe, destiny]",truth
17,Michael Jackson,"It's a complete lie, why do people buy these papers? It's not the truth I'm here to say. You know, don't judge a person, do not pass judgement, unless you have talked to them one on one. I don't care what the story is, do not judge them because it is a lie.","[people, care, lie]",truth
18,Marie Curie,There are sadistic scientists who hurry to hunt down errors instead of establishing the truth.,"[down, hurry, errors]",truth
19,Venus Williams,I guess rumors are more exciting than the truth.,"[rumors, more, guess]",truth
20,Hillary Clinton,The truth is that sometimes it is hard even for me to recognize the Hillary Clinton that other people see.,"[people, me, see]",truth
21,Lucius Annaeus Seneca,"We often want one thing and pray for another, not telling the truth even to the gods.","[want, pray]",truth
22,Virginia Woolf,"The truth is, I often like women. I like their unconventionality. I like their completeness. I like their anonymity.","[women, like, anonymity]",truth
23,Jules Renard,"Truth makes many appeals, not the least of which is its power to shock.","[power, many, which]",truth
24,Mary Baker Eddy,Truth is immortal; error is mortal.,"[error, immortal, truth is]",truth
25,Walter Savage Landor,"In argument, truth always prevails finally; in politics, falsehood always.","[politics, argument, always]",truth
