,0,1,2,3
0,Jean-Francois Lyotard,Our working hypothesis is that the status of knowledge is altered as societies enter what is known as the postindustrial age and cultures enter what is known as the postmodern age.,"[knowledge, working, cultures]",age
1,Carol Alt,"It doesn't matter what age you are. You can look sexy and feel great, and that doesn't have to be a gift only for the young. It can be a gift for any age, even the old, whatever that is nowadays.","[great, gift, sexy]",age
2,Adam Clayton,"From an early age I didn't buy into the value systems of working hard in a nine-to-five job. I thought creativity, friendship and loyalty and pushing the boundaries of what was acceptable was much more interesting.","[friendship, creativity]",age
3,Dita Von Teese,"Me personally, I want to entertain people above all. When you look back at burlesque in history and the real golden age of burlesque, those entertainers were there to entertain, and there wasn't usually some big political message behind what they were doing.","[history, political, people]",age
4,Johnny Marr,"I played guitar from the age of four or five. Every year there would be a slightly larger triangular box under the Christmas tree, until finally I got one that was big enough to make a proper sound.","[christmas, tree, year]",age
5,Aristotle,"Bashfulness is an ornament to youth, but a reproach to old age.","[youth, old age, ornament]",age
6,Bill Vaughan,Youth is when you're allowed to stay up late on New Year's Eve. Middle age is when you're forced to.,"[youth, year, late]",age
7,Dorothy Canfield Fisher,One of the many things nobody ever tells you about middle age is that it's such a nice change from being young.,"[change, young, nice]",age
8,Ralph Waldo Emerson,"All diseases run into one, old age.","[old age, old, diseases]",age
9,Euripides,"Youth is the best time to be rich, and the best time to be poor.","[best, time, youth]",age
10,Francis Bacon,"I will never be an old man. To me, old age is always 15 years older than I am.","[man, i am, old age]",age
11,Gene Fowler,He has a profound respect for old age. Especially when it's bottled.,"[respect, old age, profound]",age
12,George Burns,Retirement at sixty-five is ridiculous. When I was sixty-five I still had pimples.,"[retirement, ridiculous]",age
13,Henri Frederic Amiel,I'm not interested in age. People who tell me their age are silly. You're as old as you feel.,"[people, me, silly]",age
14,Leon Edel,The answer to old age is to keep one's mind busy and to go on with one's life as if it were interminable. I always admired Chekhov for building a new house when he was dying of tuberculosis.,"[life, mind, busy]",age
15,Amitabh Bachchan,Everyone must accept that we will age and age is not always flattering.,"[accept, everyone, always]",age
16,Matthew Rhys,"I lost a dear friend of mine from a rugby injury at 26. We don't usually deal with mortality at that early age and it's given me an appreciation of time, of trying to fit everything in.","[time, appreciation, me]",age
17,Chuck Noll,"One of the things you learn in football is that you're only as good as your last outing. I don't like to reflect on what we've done in the past. I'm not a very good storyteller, for one thing. I'd disappoint you. When it's time, I'll talk about the good old days. But it's a sign of old age, reveling in the past.","[time, good, past]",age
18,Nicholas Kristof,"Dr. Ben Carson has the most moving personal narrative in modern presidential politics. His mother, one of 24 children, had only a third-grade education. She was married at age 13, bore Ben and his brother, and then raised the boys as an impoverished single mother in Detroit. As a young boy, Carson was a terrible student.","[education, children, mother]",age
19,Josef Skvorecky,"There is something that falls short of perfection in every book, without exception, something influenced by the age, even something ridiculous; just like everyone, without exception, has weaknesses.","[perfection, book, short]",age
20,George Burns,At my age flowers scare me.,"[birthday, flowers, me]",age
21,Brooks Atkinson,In every age 'the good old days' were a myth. No one ever thought they were good at the time. For every age has consisted of crises that seemed intolerable to the people who lived through them.,"[time, good, people]",age
22,Francis Bacon,"Wives are young men's mistresses, companions for middle age, and old men's nurses.","[women, men, young]",age
23,Pierre de Coubertin,The Olympic Spirit is neither the property of one race nor of one age.,"[spirit, race, olympic]",age
24,John Ruskin,"Nearly all the powerful people of this age are unbelievers, the best of them in doubt and misery, the most in plodding hesitation, doing as well as they can, what practical work lies at hand.","[best, work, people]",age
25,Barbara De Angelis,"No matter what age you are, or what your circumstances might be, you are special, and you still have something unique to offer. Your life, because of who you are, has meaning.","[life, unique, meaning]",age
