,0,1,2,3
0,Rashida Jones,"Mom is the most unconditionally loving person I will ever know, and she has always supported me on every level.","[me, know, she]",mom
1,Raven-Symone,"I have a responsibility to not look crazy in public. I don't want to be the person where later in life when I have kids, to say, 'Don't do this' and my kids go, 'But Mom, you did it.'","[life, responsibility, crazy]",mom
2,Elle Varner,"I took lessons for about everything you could imagine - gymnastics to karate to flute and piano. My mom always definitely kept me in some kind of class or program, but for guitar, I kinda gave up on then kinda just taught myself. Same thing with piano. I've never been good with following lessons.","[good, myself, me]",mom
3,Dylan Lauren,"My mom is a painter and photographer and my grandfather was an artist, so I've always been surrounded by creative people.","[people, creative]",mom
4,Meg Cabot,"My family, they're story tellers. My mom is Irish, and my dad is Italian. In my family, we weren't allowed to watch TV while we ate - we had to sit around the table and tell stories about our day.","[family, dad, day]",mom
5,Brody Jenner,"My mother is the most incredible woman on this entire Earth, and she's so giving and loving and sweet and she always raised me how to forgive and forget and move on. She's the catalyst behind it all, my mom is. And I'm 100% a momma's boy!","[giving, mother, woman]",mom
6,Claire Danes,I think I would make a lousy stay-at-home mom. It just wouldn't suit me.,"[me, think, stay-at-home mom]",mom
7,Pink,"My mom never wanted to be a grandmom. She never wanted to be a mom, really.","[she, never, wanted]",mom
8,Jesse McCartney,"I have a hard time waking up. No alarm clock works! It sounds childish, but I seriously have my manager, my mom or a buddy of mine wake me up if I have to be somewhere. It's a serious issue! I've been very late for some serious gigs because of it!","[time, me, late]",mom
9,Gloria Estefan,"My mom was an amazing singer and music was a big part of my life, so I grew up listening to Nat King Cole, Johnny Mathis, Henry Mancini; I used to watch 'The Andy Williams Show' on TV. I was very musical, so I was watching stuff that most kids my age wouldn't be interested in.","[life, music, age]",mom
10,Kristy McNichol,"My mother always wanted to be an actress. She was an extra in movies and stuff. I have a feeling this is the classic story: The mother wants to be an actress, and the child ends up doing it. But it was never a jealousy thing between us. It was like - well, I was making my mom happy.","[happy, mother, jealousy]",mom
11,Norman Reedus,"I went camping one time when I was twelve, to the Great Lakes. My friend stepped in really deep muddy water and started screaming and sinking. My mom ran up, and I was just standing there a foot away and wouldn't stick out my hand to pull him up. So I'm probably not the best person to take on a camping trip.","[best, time, great]",mom
12,Keshia Knight Pulliam,"My mom didn't believe in putting chemicals in hair. But when I got to college, we didn't have A/C in our dorms freshman year. So after several days of waking up looking like a Chia Pet, I was like 'OK, I'm gonna get a perm.' And then my hair revolted and fell out. I was over that quick, fast and in a hurry.","[pet, college, believe]",mom
13,Lea Salonga,"I was 28, and my mom was living with me. I had to decide. You have to claim it; you can't ask permission. After a gig in Singapore, she went home, I went to New York on my own, I packed her stuff in boxes and sent it home. I don't think she liked me for a while for doing that. It was something I needed to do to carve out my own space.","[home, me, living]",mom
14,Julia Voth,"There was a modeling agency in my little town where I got my start, but the opportunity came to work in Japan when I was fourteen. My mom went with me until I was seventeen. Her only stipulation was that I had to keep my schoolwork up. My mom was great. She is still my best friend.","[best, work, great]",mom
15,Ashton Kutcher,"My mom's whole side of the family, they're all Packers fans. My mom's a Bears fan. My stepdad is a Vikings guy. So that gets ugly. My mom sits upstairs watching the Bears game; he sits in the basement. They can't watch it together. Football's a violent anger in our family dynamic.","[family, together, football]",mom
16,Kandyse McClure,"I lived in South Africa until I was 11 when we first immigrated. My mom had sent me back there when I was 14 for summer vacation. I wasn't doing very well in school, my grades were slipping. I called my mom one day and told her that I wasn't coming back. I ended up staying there until I was 17 before coming back to North America.","[school, day, vacation]",mom
17,Karisma Kapoor,"My daughter is the most normal towards me. For her, I am just her mom. I am just a regular mom, and the actor comes after that. If she likes something that I am wearing, she tells me, and if she doesn't, she still makes it a point to let me know.","[daughter, i am, me]",mom
18,Keith Coogan,"I was watching 'Mr. Roger's Neighborhood', 'Sesame Street', 'Electric Company', 'Romper Room', and 'Villa Alegre!' when I said to my self, 'Hey, self! Wouldn't it be fun to be one of those kids on the TV?' My mom thought it was a pretty good idea, too... and she instantly moved us from the Bay Area to Malibu... nice.","[good, self, fun]",mom
19,Iain De Caestecker,"My mom was always keen I stayed in school and got good grades, and she was always keen for me to do medicine. I used to go to drama classes when I was younger, and she would always take me. But when I got to an age when I decided it was what I wanted to do, when she accepted it, she had actually been the most supportive person ever.","[age, good, school]",mom
20,Maria Bamford,"My mom doesn't post on Facebook, but she'll tell anyone within about the first five minutes of meeting them about my sister and I, in whatever way she can.","[sister, meeting, she]",mom
21,Kimberly Elise,"I love seeing my mom and my daughter embrace their natural hair. I'm glad I've embraced it, too.","[love, daughter, hair]",mom
22,Karan Johar,"Whether or not we communicate it, I definitely seek my mom's acceptance and approval for everything. She has a strong commercial sense of movies and is a quintessential audience. When she doesn't like something, I know there is reason to worry. When she loves something, there is reason to celebrate.","[strong, celebrate]",mom
23,Brenda Song,I'm a huge breast cancer awareness advocate because my mom went through breast cancer recently. It really brought our family closer.,"[family, awareness, cancer]",mom
24,Q'orianka Kilcher,"I know that might sound silly coming from someone my age, but I remember on my 14th birthday having a crisis like my mom should be having. I kept thinking that I was getting older, and I haven't really accomplished anything. I remember thinking that I better accomplish something real soon.","[birthday, age, thinking]",mom
25,Brian J. White,"As a little kid, not only is my dad Jo-Jo White, but M. L. Carr is involved in the family, Red Auerbach is my godfather, and my stepmother was an Olympic-caliber sprinter. Athletes were all around. I happened to be a natural athlete. If I wasn't, it might have been hell. But I never got any pressure from my mom and dad to be an athlete.","[family, dad, red]",mom
