,0,1,2,3
0,Will Durant,The love we have in our youth is superficial compared to the love that an old man has for his old wife.,"[man, wife, youth]",love
1,William Blake,"Love seeketh not itself to please, nor for itself hath any care, but for another gives its ease, and builds a Heaven in Hell's despair.","[care, hell, heaven]",love
2,William Congreve,"Say what you will, 'tis better to be left than never to have been loved.","[loved, better, you]",love
3,William Hazlitt,The love of liberty is the love of others; the love of power is the love of ourselves.,"[power, liberty, others]",love
4,William Shakespeare,Love is a smoke made with the fume of sighs.,"[love is, smoke, made]",love
5,Zelda Fitzgerald,"Nobody has ever measured, not even poets, how much the heart can hold.","[heart, nobody, hold]",love
6,Thomas Shadwell,Words may be false and full of art; Sighs are the natural language of the heart.,"[art, heart, language]",love
7,John Henry Newman,The love of our private friends is the only preparatory exercise for the love of all men.,"[men, friends, exercise]",love
8,Barbara Pym,How absurd and delicious it is to be in love with somebody younger than yourself. Everybody should try it.,"[yourself, try, absurd]",love
9,Aphra Behn,Love ceases to be a pleasure when it ceases to be a secret.,"[pleasure, secret, ceases]",love
10,Aphra Behn,Each moment of a happy lover's hour is worth an age of dull and common life.,"[life, age, happy]",love
11,Thomas Moore,"No, there's nothing half so sweet in life as love's young dream.","[life, sweet, dream]",love
12,Amelia Barr,The fate of love is that it always seems too little or too much.,"[love is, fate, too much]",love
13,D. H. Lawrence,In every living thing there is the desire for love.,"[living, desire, every]",love
14,Connie Stevens,It's important for us to latch onto the people that we love.,"[people, important, us]",love
15,David Wilkerson,"Love is not only something you feel, it is something you do.","[love is, you, feel]",love
16,Stendhal,A very small degree of hope is sufficient to cause the birth of love.,"[hope, small, birth]",love
17,Stendhal,People happy in love have an air of intensity.,"[happy, people, intensity]",love
18,Bryan Procter,"The sweetest noise on earth, a woman's tongue; A string which hath no discord.","[woman, earth, tongue]",love
19,Kristin Chenoweth,"If you can learn to love yourself and all the flaws, you can love other people so much better. And that makes you so happy.","[happy, love yourself]",love
20,Joyce Meyer,Loving others always costs us something and requires effort. And you have to decide to do it on purpose. You can't wait for a feeling to motivate you.,"[effort, purpose, wait]",love
21,Taraji P. Henson,Love is the greatest gift that God has given us. It's free.,"[god, greatest, gift]",love
22,John Ruskin,"When love and skill work together, expect a masterpiece.","[success, work, together]",love
23,P. J. O'Rourke,"Anyway, no drug, not even alcohol, causes the fundamental ills of society. If we're looking for the source of our troubles, we shouldn't test people for drugs, we should test them for stupidity, ignorance, greed and love of power.","[power, ignorance, society]",love
24,W. H. Auden,"Thousands have lived without love, not one without water.","[strength, water, lived]",love
25,Donald Trump,"People love me. And you know what, I have been very successful. Everybody loves me.","[people, successful, me]",love
