,0,1,2,3
0,Erika Slezak,"If you have ever been in a real tragic or sad situation, the words that come out are hopelessly inadequate and kind of cliched.","[words, situation, you]",sad
1,Lisa Kudrow,"Since I had the baby I can't tolerate anything violent or sad, I saw the Matrix and I had my eyes closed through a lot of it, though I didn't need to. I would peek, and then think, oh OK, I can see that.","[eyes, baby, think]",sad
2,Vito Fossella,"The sad fact is that the same terrorist scenarios, if they occurred in five different States, there could be five different sets of responses to the American people. We need, at a minimum, a level of coordination on communicating threats to the public.","[people, american, same]",sad
3,Maximilian Schell,"Well, I did Marlene 15 years ago and that's in the style. It's somehow similar and not similar because Marlene was much more aggressive, funny and sad.","[funny, style, aggressive]",sad
4,Katherine Paterson,"It is always sad to write about prejudice, but sometimes when we see it being played out in the lives of fictional characters, we can recognize it in our own lives.","[prejudice, see, sometimes]",sad
5,Peter Milligan,"Since I began writing my new 'Bad Company' story, anyone who's connected with '2000 AD' has probably heard the sad news of the death of Brett Ewins, penciller and vital component of the original 'Bad Company' team.","[death, team, writing]",sad
6,Tavi Gevinson,"I get kind of sad when I look at all of my magazines and think about how at one time I was much more impressed with a certain fashion editorial, or how I feel like I can't really relate to being that excited about fashion anymore. Maybe it's being jaded, but I honestly like that now, when something's really good, I feel more affected by it.","[time, good, fashion]",sad
7,Zhang Ziyi,They're not willing to admit that I've also shed blood and tears and often paid dearly for my success. This makes me feel extremely sad.,"[success, me, blood]",sad
8,Rob Delaney,"It makes me sad that corporations and media and Hollywood conspire to make people feel terrible about their bodies from the second they wake up, so I sort of try to subversively undercut that.","[media, people, wake up]",sad
9,Sarah Chalke,"I would be sad if it ended now. It's been the best job I've had by a long shot, especially creatively because the writing is so good. Every week I get the script and I laugh out loud and get excited for the different stuff we get to do.","[best, good, week]",sad
10,Lynne Truss,"My favorite thing in the world is a quiz show, 'University Challenge,' so you can see what kind of sad person I am.","[i am, challenge, world]",sad
11,Jesse Ball,The move to hide aging is sort of sad. But it's a wonderful thing to celebrate our aging.,"[celebrate, aging, wonderful]",sad
12,Jai Rodriguez,"I've been looking forward to doing an album, but it's really sad to see how many doors have been closed because of the gay thing. I thought it was about the music.","[music, looking forward, gay]",sad
13,Matthew Gray Gubler,"I get really sad when people say, 'I'm no good. I haven't been cast in a pilot.' It doesn't mean you're not good; it just means someone hasn't seen you yet. It doesn't mean that in real life you're not the greatest actor.","[life, good, greatest]",sad
14,John Ciardi,It is easy enough to praise men for the courage of their convictions. I wish I could teach the sad young of this mealy generation the courage of their confusions.,"[courage, men, generation]",sad
15,Jenna Dewan,"Music videos are notoriously long, not fun, grueling. You are known there as a dancer and it's kind of sad because dancers, in a lot of ways, are under-appreciated and kind of under-respected when it come to that so they don't necessarily treat you in a nice way when you do a music video.","[music, fun, treat]",sad
16,Pierre Loti,"I am sure that the sad days and happenings were rare, and that I lived the joyous and careless life of other children; but just because the happy days were so habitual to me they made no impression upon my mind, and I can no longer recall them.","[life, children, happy]",sad
17,Patty Griffin,"It's occurred to me I need to laugh at myself more, and that I don't need to be some sad folk singer all the time. I don't want to be the queen of pain.","[time, myself, pain]",sad
18,John Sherman Cooper,"I think he Oswald felt he was a failure and for the United States and for President Kennedy and all of us. He knew he was a failure at everything he tried, frustrated, with a very sad life, but he was a Marxist.","[life, failure, think]",sad
19,Tracy K. Smith,"I love the sense of looking at the sad, paltry, and yet very familiar spectacle that we must make from moment to moment in our lives, and in our frenzy, as something that's as out there as alien life.","[life, love, looking]",sad
20,Nicole Krauss,"Getting a book published made me feel a little bit sad. I felt driven by the need to write a book, rather than the need to write. I needed to figure out what was important to me as a writer.","[book, me, important]",sad
21,Giovanni Ribisi,"What's sad is that there is an addictive quality to that, to believing your own hype; to allowing yourself to become validated by others and no longer by yourself. That's the danger of celebrity.","[quality, yourself, believing]",sad
22,David Mackay,"It's very sad that there's going to be a hiatus in manned space flight from the U.S. The Shuttle was a fantastic, hugely complex vehicle. It was inevitable it would come to an end, but this is the opportunity for the commercial world to get involved. As the Shuttle era ends, another window of opportunity opens.","[end, opportunity, world]",sad
23,Ricki Lake,"It was a long time in the making, my divorce. One day became less special than the next, and pretty soon, we ceased all conversation. It is a sad day when you have nothing left to say.","[time, day, conversation]",sad
24,James Laughlin,"Then, of course, there are those sad occasions when a poet or a writer has not grown, and one has to let them go because they're just not making headway. But we have a very clear personal relationship with the authors.","[relationship, personal]",sad
25,Hans Jonas,"To me, it was a sad fate to have been born into a period and a world where everything was in tip-top order, and the only real excitement was to be found in history books and occasionally also in the paper.","[history, world, fate]",sad
