,0,1,2,3
0,A. E. Waite,"Behind the man is the Tree of Life, bearing twelve fruits, and the Tree of the Knowledge of Good and Evil is behind the woman; the serpent is twining round it.","[life, good, tree]",knowledge
1,Russell Simmons,Poverty and lack of knowledge must be challenged.,"[poverty, lack, challenged]",knowledge
2,Charles Stanley,"I think a lot of people, even Christians, are willing to be satisfied with gaining lots and lots of biblical knowledge - and many people go to Bible studies and don't realize it isn't enough to know what's right, it's applying the information and the knowledge that you have.","[people, information, bible]",knowledge
3,Steve Berry,"When I wrote 'The Alexandria Link,' I discovered that we are only aware of about 10 percent of the knowledge of the ancient world. In the ancient world, most of the knowledge was destroyed. Every emperor of China who came in wiped out everything that came before them, to the point that the country completely forgot its past.","[past, world, country]",knowledge
4,Mikhail Bakunin,"I am conscious of my inability to grasp, in all its details and positive developments, any very large portion of human knowledge.","[positive, i am, details]",knowledge
5,Franz Kafka,"We are sinful not only because we have eaten of the Tree of Knowledge, but also because we have not yet eaten of the Tree of Life. The state in which we are is sinful, irrespective of guilt.","[life, tree, guilt]",knowledge
6,Max Weber,"Precision, speed, unambiguity, knowledge of files, continuity, discretion, unity, strict subordination, reduction of friction and of material and personal costs - these are raised to the optimum point in the strictly bureaucratic administration.","[unity, speed, personal]",knowledge
7,Stephen Covey,"An empowered organisation is one in which individuals have the knowledge, skill, desire, and opportunity to personally succeed in a way that leads to collective organisational success.","[success, opportunity]",knowledge
8,Tadao Ando,"You cannot simply put something new into a place. You have to absorb what you see around you, what exists on the land, and then use that knowledge along with contemporary thinking to interpret what you see.","[thinking, see, place]",knowledge
9,Rene Descartes,"The two operations of our understanding, intuition and deduction, on which alone we have said we must rely in the acquisition of knowledge.","[alone, said, understanding]",knowledge
10,Abigail Adams,"Well, knowledge is a fine thing, and mother Eve thought so; but she smarted so severely for hers, that most of her daughters have been afraid of it since.","[mother, thought, she]",knowledge
11,Thich Nhat Hanh,We have to continue to learn. We have to be open. And we have to be ready to release our knowledge in order to come to a higher understanding of reality.,"[reality, learn]",knowledge
12,Samuel Johnson,He who has so little knowledge of human nature as to seek happiness by changing anything but his own disposition will waste his life in fruitless efforts.,"[life, happiness, nature]",knowledge
13,Pope Francis,"Grace is not part of consciousness; it is the amount of light in our souls, not knowledge nor reason.","[light, grace, reason]",knowledge
14,Stephen Covey,"When we value correct principles, we have truth - a knowledge of things as they are.","[truth, value, principles]",knowledge
15,Bertrand Russell,There is much pleasure to be gained from useless knowledge.,"[pleasure, useless, much]",knowledge
16,Isaac Asimov,"If knowledge can create problems, it is not through ignorance that we can solve them.","[ignorance, problems, create]",knowledge
17,Plato,Knowledge without justice ought to be called cunning rather than wisdom.,"[wisdom, justice, without]",knowledge
18,Plutarch,"I would rather excel in the knowledge of what is excellent, than in the extent of my power and possessions.","[power, possessions, excel]",knowledge
19,Will Durant,Knowledge is the eye of desire and can become the pilot of the soul.,"[soul, eye, desire]",knowledge
20,Roger Bacon,For the things of this world cannot be made known without a knowledge of mathematics.,"[mathematics, world, things]",knowledge
21,Mao Zedong,"If you want to know the taste of a pear, you must change the pear by eating it yourself. If you want to know the theory and methods of revolution, you must take part in revolution. All genuine knowledge originates in direct experience.","[change, experience, yourself]",knowledge
22,Stephen Ambrose,"The past is a source of knowledge, and the future is a source of hope. Love of the past implies faith in the future.","[love, hope, future]",knowledge
23,Ralph Thomas Walker,"When I severe my connections with the A.I.A. I do so with my own self respect, as a matter of pride and I am sure within your knowledge of my character.","[respect, character, i am]",knowledge
24,Ramana Maharshi,"Concentration of the mind is in a way common to both Knowledge and Yoga. Yoga aims at union of the individual with the universal, the Reality. This Reality cannot be new. It must exist even now, and it does exist.","[mind, reality, way]",knowledge
25,Carl Jung,"Just as we might take Darwin as an example of the normal extraverted thinking type, the normal introverted thinking type could be represented by Kant. The one speaks with facts, the other relies on the subjective factor. Darwin ranges over the wide field of objective reality, Kant restricts himself to a critique of knowledge.","[thinking, reality, facts]",knowledge
