,0,1,2,3
0,Amy Klobuchar,"Finally, a good prosecutor knows that her job is to enforce the law without fear or favor. Likewise, a Supreme Court Justice must interpret the laws without fear or favor.","[good, justice, law]",fear
1,Jay-Z,"Successful people have a bigger fear of failure than people who've never done anything because if you haven't been successful, then you don't know how it feels to lose it all.","[failure, people, successful]",fear
2,August Wilson,"I'm a De Niro fan. I went eleven years without seeing a movie; the last one before that, February 1980, was De Niro and Scorsese in 'Raging Bull,' and when I went back, it was 'Cape Fear,' with De Niro and Scorsese. I picked up right where I left off at.","[february, back, right]",fear
3,Che Guevara,I have a wish. It as a fear as well - that in my end will be my beginning.,"[end, beginning, wish]",fear
4,Thomas Jefferson,"Question with boldness even the existence of a God; because, if there be one, he must more approve of the homage of reason, than that of blind-folded fear.","[god, reason, question]",fear
5,Mignon McLaughlin,It's the most unhappy people who most fear change.,"[change, people, unhappy]",fear
6,George Matthew Adams,"A cheerful frame of mind, reinforced by relaxation... is the medicine that puts all ghosts of fear on the run.","[mind, medicine, cheerful]",fear
7,Don DeLillo,There's always a period of curious fear between the first sweet-smelling breeze and the time when the rain comes cracking down.,"[time, nature, rain]",fear
8,Merle Shain,"Loving can cost a lot but not loving always costs more, and those who fear to love often find that want of love is an emptiness that robs the joy from life.","[life, love, joy]",fear
9,Karl A. Menninger,The voice of the intelligence is drowned out by the roar of fear. It is ignored by the voice of desire. It is contradicted by the voice of shame. It is biased by hate and extinguished by anger. Most of all it is silenced by ignorance.,"[intelligence, ignorance]",fear
10,David Ben-Gurion,Courage is a special kind of knowledge: the knowledge of how to fear what ought to be feared and how not to fear what ought not to be feared.,"[knowledge, courage, special]",fear
11,Mahatma Gandhi,Fear has its use but cowardice has none.,"[cowardice, use, none]",fear
12,Pearl S. Buck,"Our society must make it right and possible for old people not to fear the young or be deserted by them, for the test of a civilization is the way that it cares for its helpless members.","[society, people, young]",fear
13,Louis D. Brandeis,Fear of serious injury alone cannot justify oppression of free speech and assembly. Men feared witches and burnt women. It is the function of speech to free men from the bondage of irrational fears.,"[history, women, alone]",fear
14,Cyril Connolly,"The dread of lonliness is greater than the fear of bondage, so we get married.","[married, dread, bondage]",fear
15,Voltaire,"The safest course is to do nothing against one's conscience. With this secret, we can enjoy life and have no fear from death.","[life, death, enjoy life]",fear
16,Plato,"When the tyrant has disposed of foreign enemies by conquest or treaty, and there is nothing more to fear from them, then he is always stirring up some war or other, in order that the people may require a leader.","[war, leader, people]",fear
17,Douglas Horton,"Action cures fear, inaction creates terror.","[action, inaction, terror]",fear
18,Saadi,I fear God and next to God I mostly fear them that fear him not.,"[god, him, next]",fear
19,Margaret Mead,It is an open question whether any behavior based on fear of eternal punishment can be regarded as ethical or should be regarded as merely cowardly.,"[behavior, ethical]",fear
20,Charles de Montesquieu,"There is no nation so powerful, as the one that obeys its laws not from principals of fear or reason, but from passion.","[passion, powerful, reason]",fear
21,Virgil Thomson,"Try a thing you haven't done three times. Once, to get over the fear of doing it. Twice, to learn how to do it. And a third time to figure out whether you like it or not.","[time, learn, doing]",fear
22,Confucius,"If you look into your own heart, and you find nothing wrong there, what is there to worry about? What is there to fear?","[heart, find, nothing]",fear
23,Milan Kundera,Mysticism and exaggeration go together. A mystic must not fear ridicule if he is to push all the way to the limits of humility or the limits of delight.,"[together, humility, limits]",fear
24,Wangari Maathai,"African women in general need to know that it's OK for them to be the way they are - to see the way they are as a strength, and to be liberated from fear and from silence.","[strength, women, silence]",fear
25,Rosanne Cash,The key to change... is to let go of fear.,"[change, key, let go]",fear
