,0,1,2,3
0,B. F. Skinner,The way positive reinforcement is carried out is more important than the amount.,"[important, way, more]",positive
1,Pablo Picasso,Every positive value has its price in negative terms... the genius of Einstein leads to Hiroshima.,"[value, negative, genius]",positive
2,Thomas Carlyle,"Wondrous is the strength of cheerfulness, and its power of endurance - the cheerful man will do more in the same time, will do it; better, will preserve it longer, than the sad or sullen.","[time, strength, sad]",positive
3,Imelda Staunton,"Chaotic people often have chaotic lives, and I think they create that. But if you try and have an inner peace and a positive attitude, I think you attract that.","[peace, attitude, people]",positive
4,Betty White,"It's your outlook on life that counts. If you take yourself lightly and don't take yourself too seriously, pretty soon you can find the humor in our everyday lives. And sometimes it can be a lifesaver.","[life, humor, yourself]",positive
5,Anthony Carmona,"Social media websites are no longer performing an envisaged function of creating a positive communication link among friends, family and professionals. It is a veritable battleground, where insults fly from the human quiver, damaging lives, destroying self-esteem and a person's sense of self-worth.","[family, communication]",positive
6,Louis C. K.,It's a positive thing to talk about terrible things and make people laugh about them.,"[people, laugh, talk]",positive
7,Natalie Massenet,I believe all positive things and negative things are valuable because they shape you.,"[believe, negative, i believe]",positive
8,Tim Allen,Men are liars. We'll lie about lying if we have to. I'm an algebra liar. I figure two good lies make a positive.,"[funny, good, men]",positive
9,Jane Roberts,You should tell yourself frequently 'I will only react to constructive suggestions.' This gives you positive ammunition against your own negative thoughts and those of others.,"[yourself, thoughts, negative]",positive
10,Ho Chi Minh,"The object of my relationship with Vietnam has been to heal the wounds that exist, particularly among our veterans, and to move forward with a positive relationship,... Apparently some in the Vietnamese government don't want to do that and that's their decision.","[relationship, government]",positive
11,Iain Duncan Smith,"When families are strong and stable, so are children - showing higher levels of wellbeing and more positive outcomes. But when things go wrong - either through family breakdown or a damaged parental relationship - the impact on a child's later life can be devastating.","[life, family, relationship]",positive
12,Jack Kevorkian,My ultimate aim is to make euthanasia a positive experience.,"[experience, euthanasia, aim]",positive
13,T. D. Jakes,Resist your fear; fear will never lead to you a positive end. Go for your faith and what you believe.,"[fear, faith, end]",positive
14,Simon Mainwaring,"More brands are waking up to their social responsibility and doing good work through cause marketing campaigns. Yet too many still go about it the wrong way. I mean 'wrong' in two senses. Firstly, they are marketing ineffectively, and secondly, as a consequence their positive social impact is not maximized.","[work, good, responsibility]",positive
15,Sharon Salzberg,"Dedicating some time to meditation is a meaningful expression of caring for yourself that can help you move through the mire of feeling unworthy of recovery. As your mind grows quieter and more spacious, you can begin to see self-defeating thought patterns for what they are, and open up to other, more positive options.","[time, caring, mind]",positive
16,Nick Cannon,I think it takes a strong man to be in a relationship with a strong woman. A lot of people hear the word 'diva' and think of it as a negative. I see it as a positive. I want somebody who knows what they want out of life and isn't afraid to show it.,"[life, relationship, strong]",positive
17,Ralph Marston,"Live your days on the positive side of life, in tune with your most treasured values. And in each moment you'll have much to live for.","[life, moment, live]",positive
18,Aishwarya Rai Bachchan,"Strangely, nothing makes me feel tired, fatigued, at all. I've gone days and nights without sleep, and still the mind is in such a positive space it just doesn't make you feel fatigued.","[sleep, mind, me]",positive
19,Russell Wilson,"I truly believe in positive synergy, that your positive mindset gives you a more hopeful outlook, and belief that you can do something great means you will do something great.","[great, believe, belief]",positive
20,Biz Stone,"Positive culture comes from being mindful, and respecting your coworkers, and being empathetic.","[culture, mindful, being]",positive
21,Zig Ziglar,"Send out a cheerful, positive greeting, and most of the time you will get back a cheerful, positive greeting. It's also true that if you send out a negative greeting, you will, in most cases, get back a negative greeting.","[time, negative, true]",positive
22,Shari Arison,"I have always wanted to be a catalyst for bringing about positive change, inspiring others to choose goodness.","[change, choose, goodness]",positive
23,Abraham Maslow,"The science of psychology has been far more successful on the negative than on the positive side... It has revealed to us much about man's shortcomings, his illnesses, his sins, but little about his potentialities, his virtues, his achievable aspirations, or his psychological health.","[health, science, man]",positive
24,Eddie Izzard,"I just believe in the goodwill of people, the power of people to do something positive.","[power, believe, people]",positive
25,Donna Karan,Delete the negative; accentuate the positive!,"[negative, delete, accentuate]",positive
