,0,1,2,3
0,Daniel Patrick Moynihan,"The single most exciting thing you encounter in government is competence, because it's so rare.","[you, single, competence]",government
1,Will Rogers,"Things in our country run in spite of government, not by aid of it.","[country, things, run]",government
2,Joseph Heller,"Frankly, I'd like to see the government get out of war altogether and leave the whole field to private industry.","[war, see, leave]",government
3,Frank Lloyd Wright,"A free America... means just this: individual freedom for all, rich or poor, or else this system of government we call democracy is only an expedient to enslave man to the machine and make him like it.","[freedom, politics, democracy]",government
4,James K. Polk,"The passion for office among members of Congress is very great, if not absolutely disreputable, and greatly embarrasses the operations of the Government. They create offices by their own votes and then seek to fill them themselves.","[passion, great, office]",government
5,Will Rogers,"On account of being a democracy and run by the people, we are the only nation in the world that has to keep a government four years, no matter what it does.","[democracy, world, people]",government
6,George Farquhar,"We are the men of intrinsic value, who can strike our fortunes out of ourselves, whose worth is independent of accidents in life, or revolutions in government: we have heads to get money, and hearts to spend it.","[life, money, men]",government
7,Charles Horton Cooley,"Institutions - government, churches, industries, and the like - have properly no other function than to contribute to human freedom; and in so far as they fail, on the whole, to perform this function, they are wrong and need reconstruction.","[freedom, fail, wrong]",government
8,Thomas Paine,"To establish any mode to abolish war, however advantageous it might be to Nations, would be to take from such Government the most lucrative of its branches.","[war, nations, branches]",government
9,Paul Harvey,Ever occur to you why some of us can be this much concerned with animals suffering? Because government is not. Why not? Animals don't vote.,"[suffering, animals, vote]",government
10,Edmund Burke,"All government, indeed every human benefit and enjoyment, every virtue, and every prudent act, is founded on compromise and barter.","[compromise, virtue, human]",government
11,George Washington,"It may be laid down as a primary position, and the basis of our system, that every Citizen who enjoys the protection of a Free Government, owes not only a proportion of his property, but even of his personal services to the defense of it.","[free, down, protection]",government
12,Brian Schweitzer,Good ideas are the backbone of good government.,"[good, ideas, good government]",government
13,John McCain,Thank God for our form of government. The media won't let there be any cover-up.,"[god, thank god, media]",government
14,Mark Sanford,"Too many people in government seem to think they are above regular folks, and I said I would expect humility in the way each member of my team served- that they would recognize that the taxpayer is boss.","[team, boss, people]",government
15,George Pataki,"When government accepts responsibility for people, then people no longer take responsibility for themselves.","[responsibility, people]",government
16,Tony Blair,"Power without principle is barren, but principle without power is futile. This is a party of government, and I will lead it as a party of government.","[power, party, lead]",government
17,Aung San Suu Kyi,"Peace as a goal is an ideal which will not be contested by any government or nation, not even the most belligerent.","[peace, goal, nation]",government
18,Robert Jenkins,It was not my intention whatsoever for the Japanese government to try to get me out of trouble. And I really appreciate the Japanese government for all they have done for me.,"[me, appreciate, try]",government
19,Harry Browne,"You can't give the government the power to do good without also giving it the power to do bad - in fact, to do anything it wants.","[good, power, giving]",government
20,Cal Thomas,People who relieve others of their money with guns are called robbers. It does not alter the immorality of the act when the income transfer is carried out by government.,"[money, people, guns]",government
21,King George V,Today 23 years ago dear Grandmama died. I wonder what she would have thought of a Labour Government.,"[today, thought, she]",government
22,Joseph Story,A feeble executive implies a feeble execution of the government.,"[execution, feeble, executive]",government
23,Noah Webster,"In my view, the Christian religion is the most important and one of the first things in which all children, under a free government ought to be instructed.","[children, religion, free]",government
24,Kim Campbell,"On the same day I was sworn in as Prime Minister of Canada, I announced the most sweeping reform ever undertaken in the structure of our federal government.","[day, canada, structure]",government
25,Gouverneur Morris,"Americans need never fear their government because of the advantage of being armed, which the Americans possess over the people of almost every other nation.","[fear, people, nation]",government
