,0,1,2,3
0,Liam Neeson,Acting is invigorating. But I don't analyse it too much. It's like a dog smelling where it's going to do its toilet in the morning.,"[dog, acting, too much]",morning
1,William Hull,"In a few days an officer came to our camp, under a flag of truce, and informed Hamilton, then a captain of artillery, but afterwards the aid of General Washington, that Captain Hale had been arrested within the British lines condemned as a spy, and executed that morning.","[flag, captain, informed]",morning
2,Jack Henry Abbott,One morning I woke up and was plunged into psychological shock. I had forgotten I was free.,"[free, forgotten, up]",morning
3,Ed Gillespie,"When you were a volunteer for the Bush-Cheney campaign, you came in the morning; you had a supervisor who gave you a list of calls to make and a time to do it in.","[time, volunteer, you]",morning
4,Lance Loud,I had been found in a mud puddle at 4:30 in the morning.,"[mud, found, been]",morning
5,Philip Gibbs,"It was so quiet that morning in Paris that the heels of my two companions and myself were loud on the deserted pavements. It was a city of shuttered shops, and barred windows, and deserted avenues.","[myself, city, quiet]",morning
6,Jeff Foxworthy,My father-in-law gets up at 5 o'clock in the morning and watches the Discovery Channel. I don't know why there's this big rush to do this.,"[dad, discovery, know]",morning
7,Andre Agassi,"First of all, let me say, 1:15 in the morning, for 20,000 people to still be here, I wasn't the winner, tennis was. That's awesome. I don't know if I've ever felt so good here before.","[good, people, me]",morning
8,Emily Dickinson,Morning without you is a dwindled dawn.,"[romantic, you, dawn]",morning
9,Taylor Lautner,"There's some things you just have to live with. Like twelve cars camping outside your house, and when you wake up in the morning, they're going to follow you wherever you go. It helps that I live in Valencia. It eliminates some. But they're still here.","[wake up, live, you]",morning
10,Samantha Morton,"I will check the internet for at least an hour every morning scanning worldwide news to do with child abuse. So if you're constantly putting yourself in an environment where you're checking up on social economics or homelessness problems, if you keep yourself aware of it, you don't really have a day off.","[day, yourself, environment]",morning
11,Paula Deen,"I wake up every morning happy for where I am in life. It's not all about the cooking, but the fact that I can contribute by using my influence to help people all over the country. In the last two years, my partners and I have fed more than 10 million hungry people by bringing meat to food banks.","[life, food, happy]",morning
12,Jeannette Walls,I sit down at my desk pretty early in the morning and write all day until about 4 or 5 p.m.,"[day, down, early]",morning
13,Anthony Foxx,I think public service is a calling and you do it as long as the things that brought you into the office can continue getting you up in the morning and as long as there's still work to get done.,"[work, service]",morning
14,Melanie Laurent,"Holiday? Is like, what? I'm a hyperactive girl, so it may be boring for me to be on the beach doing nothing. I just need to find a place for three weeks and work but sleep in the morning, maybe write a little bit, have a glass of red wine. That's my perfect holiday.","[work, holiday, sleep]",morning
15,Anton du Beke,"My perfect morning is spent drinking coffee, eating porridge and reading the paper at a local cafe.","[coffee, reading, perfect]",morning
16,Rafael Nadal,"Even if I have already peaked, I have to believe I can improve. I wake up every morning, and go to practice, with the illusion that I'm going to get better that day.","[day, believe, wake up]",morning
17,Jan Chipchase,The mobile phone is used from when you get up in the morning and is often the last thing you interact with at night.,"[night, you, phone]",morning
18,Rachael MacFarlane,"I grew up, obviously, watching tons of animation; Saturday morning cartoons or anything that we could get our hands on. And then when 'The Simpsons' premiered, that just kind of changed the landscape of everything. We hadn't had prime time animations since 'The Flintstones.'","[time, hands, landscape]",morning
19,Kevin Barry,"Very first thing in the morning, I spew some rough genius directly on to the laptop. Then I have coffee and rewrite for three hours.","[coffee, genius, three]",morning
20,Regina Brett,"Greet every morning with open arms and say thanks every night with a full heart. Each day is a precious gift to be savored and used, not left unopened and hoarded for a future that may never come.","[future, heart, gift]",morning
21,Bonnie Raitt,"Since I was 20 years old, I've been a kind of corporation. I'd wake up in the morning and my job was to be 'Bonnie Raitt' in capital letters.","[job, wake up, kind]",morning
22,Fiona Apple,"I had really bad obsessive-compulsive disorder. At its worst, I was compelled to leave my house at three o'clock in the morning and go out in the alley because I just knew that the paper-towel roll I threw in the recycling bin was uncomfortable, like it was lying the wrong way, and I would be down in the garbage.","[recycling, down, way]",morning
23,Sibel Kekilli,It's not my passion to wake up at 6:00 in the morning to do my exercises. Sometimes I really hate it. I'm lazy.,"[passion, hate, wake up]",morning
24,Bill Rancic,"Dear Chicago, when I wake up in the morning and see your skyline - the terra cotta of the Wrigley Building, the height of the Willis Tower, the shiny sides of my beloved Trump Tower - I know I'm home. I feel a certain energy walking between your spires, but recognize that what makes you special to me is that my roots are here.","[home, walking, roots]",morning
25,Irwin Winkler,"As a producer, the most important call you can get is on Saturday morning, when the Friday-night grosses come in. As a director, you want your film to be successful. But your outlook is a bit different. You become very conscious of the reviews.","[successful, want, important]",morning
