,0,1,2,3
0,Samuel Johnson,To keep your secret is wisdom; but to expect others to keep it is folly.,"[expect, others, secret]",wisdom
1,Samuel Smiles,"Practical wisdom is only to be learned in the school of experience. Precepts and instruction are useful so far as they go, but, without the discipline of real life, they remain of the nature of theory only.","[life, nature, experience]",wisdom
2,Thomas Jefferson,"I hope our wisdom will grow with our power, and teach us, that the less we use our power the greater it will be.","[hope, power, grow]",wisdom
3,Charles Caleb Colton,"There is this difference between happiness and wisdom: he that thinks himself the happiest man, really is so; but he that thinks himself the wisest, is generally the greatest fool.","[happiness, greatest, man]",wisdom
4,Robert Louis Stevenson,"Most of our pocket wisdom is conceived for the use of mediocre people, to discourage them from ambitious attempts, and generally console them in their mediocrity.","[people, mediocrity, most]",wisdom
5,Charles Caleb Colton,"Moderation is the inseparable companion of wisdom, but with it genius has not even a nodding acquaintance.","[genius, moderation]",wisdom
6,Michel de Montaigne,The most certain sign of wisdom is cheerfulness.,"[most, sign, certain]",wisdom
7,William Penn,He who is taught to live upon little owes more to his father's wisdom than he who has a great deal left him does to his father's care.,"[father, great, care]",wisdom
8,Anne Bradstreet,"Authority without wisdom is like a heavy ax without an edge, fitter to bruise than polish.","[authority, edge, without]",wisdom
9,Joseph Story,"And it is no less true, that personal security and private property rest entirely upon the wisdom, the stability, and the integrity of the courts of justice.","[integrity, justice, security]",wisdom
10,William Samuel Johnson,To keep your secret is wisdom; to expect others to keep it is folly.,"[expect, others, secret]",wisdom
11,Arthur Cohn,"I chose Sony Classics, not just because of their practical experience, not just because of their wisdom in marketing, but mainly because of their integrity.","[experience, integrity]",wisdom
12,Venerable Bede,"And I pray thee, loving Jesus, that as Thou hast graciously given me to drink in with delight the words of Thy knowledge, so Thou wouldst mercifully grant me to attain one day to Thee, the fountain of all wisdom and to appear forever before Thy face.","[knowledge, day, words]",wisdom
13,Paul Ricoeur,"This is perhaps the most profound meaning of the book of Job, the best example of wisdom.","[best, book, job]",wisdom
14,Stephen Gardiner,"The greater the step forward in knowledge, the greater is the one taken backward in search of wisdom.","[knowledge, step, forward]",wisdom
15,Louis D. Brandeis,In the frank expression of conflicting opinions lies the greatest promise of wisdom in governmental action.,"[greatest, opinions, action]",wisdom
16,Reinhold Niebuhr,The final wisdom of life requires not the annulment of incongruity but the achievement of serenity within and above it.,"[life, achievement, serenity]",wisdom
17,Drew Curtis,The 'wisdom of the crowds' is the most ridiculous statement I've heard in my life. Crowds are dumb.,"[life, my life, dumb]",wisdom
18,Marc Andreessen,"Around '93, '94, the conventional wisdom about the Internet was that it was a toy for academics and researchers. So it was very, very underestimated for about two years.","[internet, toy, two]",wisdom
19,Janet Jackson,"In complete darkness, it is only knowledge and wisdom that separates us.","[knowledge, darkness, us]",wisdom
20,Mayim Bialik,"When you're used to being prepared to reject conventional wisdom, it leaves you open to learn more.","[learn, you, open]",wisdom
21,Ben Carson,"In my own personal life, God plays a great role in the risk, because I pray before I go into the operating room for every case, and I ask him to give me wisdom, to help me to know what to do - and not only for operating, but for everything.","[life, god, great]",wisdom
22,Laura Marling,"I feel increasingly like age is very irrelevant. Quite often, cynicism is confused with wisdom, and my scorn is confused with a knowing, which I don't have.","[age, confused, feel]",wisdom
23,Sam Harris,"One could surely argue that the Buddhist tradition, taken as a whole, represents the richest source of contemplative wisdom that any civilization has produced.","[civilization, tradition]",wisdom
24,Ray Kurzweil,"I think we are evolving rapidly into one world culture. It's certainly one world economy. With billions of people online, I think we'll appreciate the wisdom in many different traditions as we learn more about them. People were very isolated and didn't know anything about other religions 100 years ago.","[culture, world, people]",wisdom
25,Melissa Etheridge,"I'm exploring the maturity, the wisdom that just comes from having gone around the sun 50 times. My experience is, 'Oh, I'm never really going to get it right. I'm never going to get it done. But that's not the point here.' The point is the journey.","[journey, experience, sun]",wisdom
