,0,1,2,3
0,Dave Barry,The Internet: transforming society and shaping the future through chat.,"[future, society, internet]",computers
1,Dave Parnas,"As a rule, software systems do not work well until they have been used, and have failed repeatedly, in real applications.","[work, real, software]",computers
2,Steve Jobs,"Computers themselves, and software yet to be developed, will revolutionize the way we learn.","[learn, way, will]",computers
3,Nicholas Negroponte,Computing is not about computers any more. It is about living.,"[living, computing, more]",computers
4,Nicholas Negroponte,"Even in the developing parts of the world, kids take to computers like fish to water.","[water, world, fish]",computers
5,Bill Budge,The power of the computer is starting to spread.,"[power, starting, computer]",computers
6,Marc Andreessen,"In short, software is eating the world.","[world, short, eating]",computers
7,Wietse Venema,"When I write software, I know that it will fail, either due to my own mistake, or due to some other cause.","[mistake, know, fail]",computers
8,Marjane Satrapi,I am very bad at computers. I don't really know how to write email.,"[i am, know, bad]",computers
9,J. G. Ballard,"Electronic aids, particularly domestic computers, will help the inner migration, the opting out of reality. Reality is no longer going to be the stuff out there, but the stuff inside your head. It's going to be commercial and nasty at the same time.","[time, help, reality]",computers
10,Jackie Chan,Don't try to be like Jackie. There is only one Jackie. Study computers instead.,"[study, try, like]",computers
11,Bruce Schneier,People don't understand computers. Computers are magical boxes that do things. People believe what computers tell them.,"[believe, people, understand]",computers
12,Bill Laswell,Computers and electronic music are not the opposite of the warm human music. It's exactly the same.,"[music, warm, same]",computers
13,Dave Winer,There were no PCs when I started programming on computers.,"[programming, were, started]",computers
14,Dalai Lama,Computers make me totally blank out.,"[me, blank, totally]",computers
15,Fareed Zakaria,The technological revolution at home makes it much easier for computers to do our work.,"[work, home, revolution]",computers
16,Donald Knuth,People who are more than casually interested in computers should have at least some idea of what the underlying hardware is like. Otherwise the programs they write will be pretty weird.,"[people, weird, pretty]",computers
17,David Hockney,"I'm interested in all kinds of pictures, however they are made, with cameras, with paint brushes, with computers, with anything.","[pictures, paint, anything]",computers
18,Ray Comfort,"In the past, missionaries have traveled to far countries with the message of the gospel - with great hardship and often with the loss of life. In contrast, we can reach millions instantly from the comfort of our homes by merely hitting the 'send' button on our computers, or with iPads, or phones.","[life, great, past]",computers
19,Henry Mintzberg,"So technologies, whether it is a telephone or an iPhone, computers in general or automobiles, television even, all individualize us. We all sit in front of our iPhones and communicating but are we really communicating?","[television, iphone]",computers
20,Marc Andreessen,"Google is working on self-driving cars, and they seem to work. People are so bad at driving cars that computers don't have to be that good to be much better. Any time you stand in line at the DMV and look around, you're like, 'Oh, my God, I wish all these people were replaced by computer drivers.'","[work, time, god]",computers
21,Marc Andreessen,"The spread of computers and the Internet will put jobs in two categories. People who tell computers what to do, and people who are told by computers what to do.","[internet, people, will]",computers
22,Meg Rosoff,"I'd like to think life has improved since 1850, despite the long hours we all seem to spend slaving over hot computers, but the psychological journeys remain the same - the search for love, identity, a meaningful place in the world.","[life, love, world]",computers
23,Neil deGrasse Tyson,"Computers have proved to be formidable chess players. In fact, they've beaten our top human chess champions.","[chess, champions, top]",computers
24,Bootsy Collins,"We are the greatest computers in this world, but now we've created the smart phone which is smarter than us now, but we're still making dumb decisions. We have given our creations more power than we have, and that to me is dumb.","[power, greatest, decisions]",computers
25,Lou Ferrigno,Computers can bully us. A slow and unreliable system will bring even the toughest soul to their knees as they find themselves completely defenseless against the erratic whims of their rogue machine.,"[soul, find, slow]",computers
