,0,1,2,3
0,E. O. Wilson,"I've found that good dialogue tells you not only what people are saying or how they're communicating but it tells you a great deal - by dialect and tone, content and circumstance - about the quality of the character.","[great, character, quality]",good
1,Michael J. Fox,I like to encourage people to realize that any action is a good action if it's proactive and there is positive intent behind it.,"[positive, people, action]",good
2,Ellen Pompeo,"There's a remarkable amount of sexism on TV. When male characters are flawed, they're interesting, deep and complex. But when female characters are flawed, they're just a mess. It's good to put more flawed but interesting female characters out there because it promotes equality.","[deep, equality, interesting]",good
3,Lisa Unger,There's nothing particularly dark in my past... I live in the light. My disposition is basically happy. I have a good life.,"[life, light, happy]",good
4,Niall Ferguson,The real point of me isn't that I'm good looking. It's that I'm clever. I've got a brain! I would rather be called a highly intelligent historian than a gorgeous pouting one.,"[brain, looking, me]",good
5,Dhani Jones,"When it all boils down, it's about embracing each others' stories and maybe even finding that synergy to collaborate for the common good.","[finding, down, common good]",good
6,Mahendra Singh Dhoni,"For me, it's important to build good partnerships rather than score centuries. Once, you have those partnerships, you will also get centuries.","[me, partnerships, important]",good
7,Daniel Kahneman,"It is the consistency of the information that matters for a good story, not its completeness. Indeed, you will often find that knowing little makes it easier to fit everything you know into a coherent pattern.","[information, consistency]",good
8,Gautam Gambhir,"Any quality player can adjust well to the different demands. It is like a good tennis player who is expected to adjust to the clay at the French Open, the grass at Wimbledon, the hard courts of the U.S. and the heat of the Australian Open. A professional is expected to do all that.","[quality, tennis]",good
9,Barbara Jordan,What the people want is very simple - they want an America as good as its promise.,"[simple, america, people]",good
10,Christopher Morley,"There are three ingredients in the good life: learning, earning and yearning.","[life, learning, good life]",good
11,Harvey Fierstein,I do believe we're all connected. I do believe in positive energy. I do believe in the power of prayer. I do believe in putting good out into the world. And I believe in taking care of each other.,"[positive, power, prayer]",good
12,"Martin Luther King, Jr.","History will have to record that the greatest tragedy of this period of social transition was not the strident clamor of the bad people, but the appalling silence of the good people.","[history, greatest, silence]",good
13,Iggy Pop,"Something I like to do a lot is just sit by water when there's a current and just stare into the water. I don't fish, I don't hunt, I don't scuba, I don't spear, don't boat, don't play basketball or football - I excel at staring into space. I'm really good at that.","[water, football, basketball]",good
14,Brene Brown,"Social media has given us this idea that we should all have a posse of friends when in reality, if we have one or two really good friends, we are lucky.","[social media, media, friends]",good
15,Max Weber,"No sociologist should think himself too good, even in his old age, to make tens of thousands of quite trivial computations in his head and perhaps for months at a time.","[time, age, old age]",good
16,Napoleon Bonaparte,Great ambition is the passion of a great character. Those endowed with it may perform very good or very bad acts. All depends on the principles which direct them.,"[passion, great, character]",good
17,Guillaume Apollinaire,Now and then it's good to pause in our pursuit of happiness and just be happy.,"[happiness, happy, be happy]",good
18,Robert Staughton Lynd,Friendship will not stand the strain of very much good advice for very long.,"[friendship, stand, advice]",good
19,Tim Burton,"It's good as an artist to always remember to see things in a new, weird way.","[artist, remember, weird]",good
20,Gordon B. Hinckley,Every good citizen adds to the strength of a nation.,"[strength, nation, citizen]",good
21,Lord Acton,"Machiavelli's teaching would hardly have stood the test of Parliamentary government, for public discussion demands at least the profession of good faith.","[faith, government, test]",good
22,"Oliver Wendell Holmes, Sr.",Some people are so heavenly minded that they are no earthly good.,"[people, some people, earthly]",good
23,Nicholas Sparks,"I suppose I'm most influenced by any good, commercial writer. I learn from everyone.","[learn, everyone, most]",good
24,Lou Diamond Phillips,Sometimes I only hope to make a good popcorn movie.,"[hope, sometimes, popcorn]",good
25,Edward Blake,"As far as I can judge, not much good can be done without disturbing something or somebody.","[judge, something, done]",good
