,0,1,2,3
0,A. R. Rahman,"Success comes to those who dedicate everything to their passion in life. To be successful, it is also very important to be humble and never let fame or money travel to your head.","[life, success, money]",travel
1,Cesare Pavese,"If you wish to travel far and fast, travel light. Take off all your envies, jealousies, unforgiveness, selfishness and fears.","[light, wish, you]",travel
2,Cynthia Ozick,Traveling is seeing; it is the implicit that we travel by.,"[seeing, implicit, traveling]",travel
3,Daniel J. Boorstin,"The traveler was active; he went strenuously in search of people, of adventure, of experience. The tourist is passive; he expects interesting things to happen to him. He goes 'sight-seeing.'","[adventure, experience]",travel
4,Maya Angelou,"Perhaps travel cannot prevent bigotry, but by demonstrating that all peoples cry, laugh, eat, worry, and die, it can introduce the idea that if we try and understand each other, we may even become friends.","[friends, laugh, die]",travel
5,W. C. Fields,Reminds me of my safari in Africa. Somebody forgot the corkscrew and for several days we had to live on nothing but food and water.,"[food, water, me]",travel
6,Dan Stevens,"We take so many of our freedoms for granted nowadays - I can travel where I like, I can have a baby when I like, I can do any job I want - but I do think chivalry has been lost a little bit.","[baby, job, lost]",travel
7,Pico Iyer,"For more and more of us, home has really less to do with a piece of soil than, you could say, with a piece of soul. If somebody suddenly asks me, 'Where's your home?' I think about my sweetheart or my closest friends or the songs that travel with me wherever I happen to be.","[home, soul, friends]",travel
8,Apolo Ohno,"Japan, not only a mega-busy city that thrives on electronics and efficiency, actually has an almost sacred appreciation of nature. One must travel outside of Tokyo to truly experience the 'old Japan' and more importantly feel these aspects of Japanese culture.","[nature, experience, culture]",travel
9,David Deutsch,I myself believe that there will one day be time travel because when we find that something isn't forbidden by the over-arching laws of physics we usually eventually find a technological way of doing it.,"[time, myself, day]",travel
10,Tom Brady,"People want to go out and travel around and meet cool people. I could just go live in Vermont, but is that what I really want?","[cool, people, live]",travel
11,Alexandra Adornetto,"Imagination makes us aware of limitless possibilities. How many of us haven't pondered the concept of infinity or imagined the possibility of time travel? In one of her poems, Emily Bronte likens imagination to a constant companion, but I prefer to think of it as a built-in entertainment system.","[time, imagination, think]",travel
12,Dhani Jones,"Whether a plane to Singapore, a subway in Manhattan, or the streets of Cincinnati, I search for meaningful conversation wherever I may travel. Without it, I believe we lose the ability to not only understand others, but more importantly, ourselves.","[believe, meaningful]",travel
13,R. Buckminster Fuller,How often I found where I should be going only by setting out for somewhere else.,"[somewhere, going, where]",travel
14,Felix Baumgartner,"Aviation - and space travel, in particular - have always been especially captivating.","[space, always, aviation]",travel
15,Stephen Hawking,"Even if it turns out that time travel is impossible, it is important that we understand why it is impossible.","[time, impossible, important]",travel
16,Anais Nin,"We travel, some of us forever, to seek other states, other lives, other souls.","[forever, us, seek]",travel
17,Swami Vivekananda,We are what our thoughts have made us; so take care about what you think. Words are secondary. Thoughts live; they travel far.,"[wisdom, thoughts, words]",travel
18,Vivienne Westwood,"I've got a real sense of three-dimensional geometry. I can look at a flat piece of fabric and know that if I put a slit in it and make some fabric travel around a square, then when you lift it up it will drape in a certain way, and I can feel how that will happen.","[know, happen, look]",travel
19,Robert A. Heinlein,"When a place gets crowded enough to require ID's, social collapse is not far away. It is time to go elsewhere. The best thing about space travel is that it made it possible to go elsewhere.","[best, time, space]",travel
20,Tom Hodgkinson,"What is required as we travel towards full unemployment is not new legislation but a gradual change of mental attitude, a shift in values. As our taste for idling grows, we will refuse to work for old-fashioned bosses who demand a five-day, 40-hour, nine-to-five type week, or worse.","[change, work, attitude]",travel
21,Dominic Monaghan,I enjoy the preparatory elements of travel - packing my bags and choosing my outfits - but my favourite part is getting there.,"[enjoy, packing, favourite]",travel
22,John Steinbeck,"A journey is a person in itself; no two are alike. And all plans, safeguards, policing, and coercion are fruitless. We find that after years of struggle that we do not take a trip; a trip takes us.","[journey, struggle, find]",travel
23,Oliver Goldsmith,"A man who leaves home to mend himself and others is a philosopher; but he who goes from country to country, guided by the blind impulse of curiosity, is a vagabond.","[home, man, curiosity]",travel
24,Christopher Hitchens,"I still make sure to go, at least once every year, to a country where things cannot be taken for granted, and where there is either too much law and order or too little.","[law, year, country]",travel
25,Robert Englund,"Death by plane crash scares me. I travel a lot, and when you hit turbulence, and post 9/11, that's in the back of my mind a bit.","[death, mind, me]",travel
