,0,1,2,3
0,Jason Mraz,"Well, my view before was a Western view, and I certainly understand marriage equality and civil rights, equal rights for all, but having visited developing nations and some of the poorest nations in the world, I realize how deep it goes and how much work really needs to be done to create equality for all.","[work, marriage, deep]",equality
1,Macklemore,'Vote Love' means vote equality. It means vote change. It means vote what's right for humanity.,"[love, change, humanity]",equality
2,Matt Bomer,"Everybody thinks that equality comes from identifying people, and that's not where equality comes from.","[people, where, everybody]",equality
3,Johann Lamont,"Scotland is my country, the nation that shaped me, that taught me my values. A nation whose achievements inspired and inspire me, a community whose failings drive me - drive my overwhelming desire to fight for social justice and equality.","[community, justice, inspire]",equality
4,Jack Canfield,I believe in unconditional love and equality. Jesus Christ exemplified these qualities.,"[love, believe, i believe]",equality
5,Pink,"Women have fought so long and hard for our rights and equality, and now all our attention is put on being a size 0.","[women, fitness, attention]",equality
6,Joss Whedon,Equality is like gravity. We need it to stand on this earth as men and women.,"[women, men, stand]",equality
7,Ban Ki-moon,"Countries with higher levels of gender equality have higher economic growth. Companies with more women on their boards have higher returns. Peace agreements that include women are more successful. Parliaments with more women take up a wider range of issues - including health, education, anti-discrimination, and child support.","[education, peace, health]",equality
8,Ban Ki-moon,Gender equality and women's empowerment have been a top priority for me from day one as Secretary-General. And I am committed to making sure that the U.N. leads by example.,"[women, day, i am]",equality
9,Ban Ki-moon,"Education promotes equality and lifts people out of poverty. It teaches children how to become good citizens. Education is not just for a privileged few, it is for everyone. It is a fundamental human right.","[education, children, good]",equality
10,Nicholas Kristof,"The greatest problem is not with flat-out white racists, but rather with the far larger number of Americans who believe intellectually in racial equality but are quietly oblivious to injustice around them.","[greatest, believe, injustice]",equality
11,Stephen M. Ross,"Sports is the common denominator in the world that brings everyone together. If there's any one place in the world where there is equality, it is probably sports. That was something that didn't always exist. We've come a long way in sports. Why can't society use sports as a way to bring people together and create change?","[change, sports, together]",equality
12,Marquis de Lafayette,"The king knows with what ardor and perseverance I have at all times been devoted to the cause of liberty and to the principles of humanity, equality and justice.","[perseverance, justice]",equality
13,Harry Bridges,"There will always be a place for us somewhere, somehow, as long as we see to it that working people fight for everything they have, everything they hope to get, for dignity, equality, democracy, to oppose war and to bring to the world a better life.","[life, hope, war]",equality
14,Andrea Dworkin,As long as there is rape... there is not going to be any peace or justice or equality or freedom. You are not going to become what you want to become or who you want to become. You are not going to live in the world you want to live in.,"[peace, freedom, justice]",equality
15,Abraham Lincoln,"Four score and seven years ago our fathers brought forth on this continent, a new nation, conceived in Liberty, and dedicated to the proposition that all men are created equal.","[men, liberty, equal]",equality
16,Malcolm X,"If you have a dog, I must have a dog. If you have a rifle, I must have a rifle. If you have a club, I must have a club. This is equality.","[dog, you, club]",equality
17,Maximilien Robespierre,"Again, it may be said, that to love justice and equality the people need no great effort of virtue; it is sufficient that they love themselves.","[love, great, justice]",equality
18,Lucy Stone,The idea of equal rights was in the air.,"[equal, rights, equal rights]",equality
19,Brad Thor,I live in America. I have the right to write whatever I want. And it's equaled by another right just as powerful: the right not to read it. Freedom of speech includes the freedom to offend people.,"[freedom, america, people]",equality
20,Marco Rubio,America is not perfect. It took a bloody civil war to free over 4 million African Americans who lived enslaved. It took another hundred years after that before they achieved full equality under the law.,"[war, law, america]",equality
21,Ban Ki-moon,"The Millennium Development Goals were a pledge to uphold the principles of human dignity, equality and equity, and free the world from extreme poverty. The MDGs, with eight goals and a set of measurable time-bound targets, established a blueprint for tackling the most pressing development challenges of our time.","[time, goals, poverty]",equality
22,Kim Campbell,"Canada is the homeland of equality, justice and tolerance.","[justice, tolerance, canada]",equality
23,Bryant H. McGill,American society will never completely understand the true meaning of equality.,"[society, american, meaning]",equality
24,Simone Weil,"Humanism was not wrong in thinking that truth, beauty, liberty, and equality are of infinite value, but in thinking that man can get them for himself without grace.","[beauty, truth, man]",equality
25,Tarja Halonen,We are a model country where gender equality is concerned.,"[gender, country, where]",equality
