,0,1,2,3
0,Thomas Fuller,There is more pleasure in loving than in being beloved.,"[loving, pleasure, more]",love
1,Robert Louis Stevenson,"You can give without loving, but you can never love without giving.","[giving, you, loving]",love
2,Brigitte Bardot,Do you have to have a reason for loving?,"[reason, you, loving]",love
3,Henry Wadsworth Longfellow,It is difficult to know at what moment love begins; it is less difficult to know that it has begun.,"[moment, know, difficult]",love
4,Henri Nouwen,The journey from teaching about love to allowing myself to be loved proved much longer than I realised.,"[journey, myself, loved]",love
5,Catherine Deneuve,Love is suffering. One side always loves more.,"[love is, suffering, always]",love
6,Shirley MacLaine,"It's useless to hold a person to anything he says while he's in love, drunk, or running for office.","[drunk, office, hold]",love
7,Rita Rudner,"Before I met my husband, I'd never fallen in love. I'd stepped in it a few times.","[husband, never, fallen]",love
8,Gustave Flaubert,"Love is a springtime plant that perfumes everything with its hope, even the ruins to which it clings.","[hope, love is, plant]",love
9,Jean de la Bruyere,"At the beginning and at the end of love, the two lovers are embarrassed to find themselves alone.","[alone, end, beginning]",love
10,Edwin Louis Cole,The degree of loving is measured by the degree of giving.,"[giving, loving, measured]",love
11,John Dryden,Pains of love be sweeter far than all other pleasures are.,"[far, pleasures, other]",love
12,John Dryden,But love's a malady without a cure.,"[without, malady, cure]",love
13,Helen Rowland,Falling in love consists merely in uncorking the imagination and bottling the common sense.,"[imagination, common sense]",love
14,Anais Nin,The only abnormality is the incapacity to love.,"[only, to love, incapacity]",love
15,Samuel Taylor Coleridge,"Sympathy constitutes friendship; but in love there is a sort of antipathy, or opposing passion. Each strives to be the other, and both together make up one whole.","[friendship, passion]",love
16,Sting,Love is stronger than justice.,"[justice, love is, stronger]",love
17,George Herbert,A gentle heart is tied with an easy thread.,"[heart, easy, gentle]",love
18,Edward G. Bulwer-Lytton,"If you wish to be loved, show more of your faults than your virtues.","[wish, loved, you]",love
19,Francois Rabelais,"Gestures, in love, are incomparably more attractive, effective and valuable than words.","[words, attractive, more]",love
20,Thornton Wilder,Love is an energy which exists of itself. It is its own value.,"[love is, value, energy]",love
21,James M. Barrie,"The praise that comes from love does not make us vain, but more humble.","[humble, praise, vain]",love
22,Jean Anouilh,"Love is, above all, the gift of oneself.","[gift, love is, above]",love
23,Bob Hope,People who throw kisses are hopelessly lazy.,"[people, lazy, kisses]",love
24,Brendan Behan,A man is already halfway in love with any woman who listens to him.,"[woman, man, him]",love
25,Henry Van Dyke,"Love is the best thing in the world, and the thing that lives the longest.","[best, love is, world]",love
