,0,1,2,3
0,Christopher Lee,"I wasn't a spy. I'd have been spotted in five seconds. Yes, I was in intelligence, but that covered a multitude of things.","[things, spy, yes]",intelligence
1,Terry Wogan,"My father was always slightly bemused by my success. Although he knew that I had reasonable intelligence, he always thought that I was a little bit lazy.","[success, father, thought]",intelligence
2,James Russell Lowell,To educate the intelligence is to expand the horizon of its wants and desires.,"[horizon, desires, expand]",intelligence
3,Sun Yat-sen,"One may have broad or narrow talents, but only education renders them useful. Schools set up to train people will develop the intelligence of those who have it and end the stupidity of those who do not, providing a specialty to those who have narrow talent and broad knowledge to those with all-around ability.","[education, knowledge, end]",intelligence
4,Sun Yat-sen,"Which, autocracy or democracy, is really better suited to modern China? If we base our judgment upon the intelligence and the ability of the Chinese people, we come to the conclusion that the sovereignty of the people would be far more suitable for us.","[democracy, people, better]",intelligence
5,Henri Frederic Amiel,"Man becomes man only by his intelligence, but he is man only by his heart.","[heart, man, only]",intelligence
6,Julian Assange,Intelligence agencies keep things secret because they often violate the rule of law or of good behavior.,"[good, law, behavior]",intelligence
7,Jamais Cascio,"Fluid intelligence doesn't look much like the capacity to memorise and recite facts, the skills that people have traditionally associated with brainpower.","[people, facts, look]",intelligence
8,Jamais Cascio,Intelligence augmentation decreases the need for specialization and increases participatory complexity.,"[need, complexity]",intelligence
9,Max Heindel,"Each visible planet is the embodiment of a great and exalted spiritual intelligence Who is the minister of God in that department of His Kingdom, endeavoring to carry out His Will, the latter having in view the ultimate highest good, regardless of temporary ill.","[god, good, great]",intelligence
10,Dan Hill,"In Don Mills in the Sixties, nothing comes close to the humiliation of losing an argument. In our weird little creative circle, no one cares who has faster fists, but to lose an argument suggests inferior intelligence.","[losing, creative, nothing]",intelligence
11,Vincent Bugliosi,One thing I have seen over and over again in life is that there is virtually no correlation between intelligence and common sense. IQ doesn't seem to translate that way.,"[life, way, common sense]",intelligence
12,Vincent Bugliosi,"As a trial lawyer, intelligence is important only in the sense that it allows you to play the game, if you will. Without it, you don't even have a ticket into the competitive arena. But beyond that, it doesn't get you very far at all.","[lawyer, game, important]",intelligence
13,John Sununu,"We will have to continue to improve our human intelligence system-something that was, unfortunately, lacking in the years which led up to September 11. This is going to be a continuing process of change.","[change, process, improve]",intelligence
14,Alfred North Whitehead,"Intelligence is quickness to apprehend as distinct form ability, which is capacity to act wisely on the thing apprehended.","[ability, act, capacity]",intelligence
15,Alfred North Whitehead,It takes an extraordinary intelligence to contemplate the obvious.,"[extraordinary, obvious]",intelligence
16,Antony Beevor,"The great help of being in the Army is to understand why are the armies clever in what they describe as emotional intelligence, making soldiers come to terms with the death of comrades by certain rituals.","[death, great, help]",intelligence
17,Mehmet Oz,"I like shows that have some level of intelligence to them. When it's not as predictable, when you don't know what's coming at you.","[know, you, level]",intelligence
18,Steve Wozniak,"Wherever smart people work, doors are unlocked.","[work, smart, people]",intelligence
19,John O. Brennan,"While the intelligence profession oftentimes demands secrecy, it is critically important that there be a full and open discourse on intelligence matters with the appropriate elected representatives of the American people.","[people, american, important]",intelligence
20,Henry Paulson,I think all governments engage in intelligence gathering vis-a-vis other governments.,"[think, gathering, engage]",intelligence
21,Daniel Goleman,"When I went on to write my next book, Working With Emotional Intelligence, I wanted to make a business case that the best performers were those people strong in these skills.","[best, business, strong]",intelligence
22,Daniel Goleman,"Emotional intelligence begins to develop in the earliest years. All the small exchanges children have with their parents, teachers, and with each other carry emotional messages.","[children, parents, small]",intelligence
23,Daniel Goleman,"Empathy and social skills are social intelligence, the interpersonal part of emotional intelligence. That's why they look alike.","[empathy, look, skills]",intelligence
24,Daniel Tammet,"I know from my own experience that there is much more to 'intelligence' than an IQ number. In fact, I hesitate to believe that any system could really reflect the complexity and uniqueness of one person's mind, or meaningfully describe the nature of his or her potential.","[nature, experience, mind]",intelligence
25,Peter T. King,"We can't gather the intelligence we need to foil future attacks, if we are blindly granting terrorists the right to remain silent. But for some reason, we've already done that - with the terrorist who tried to bring down Flight 253.","[future, silent, down]",intelligence
