,0,1,2,3
0,Thomas Hobbes,It is not wisdom but Authority that makes a law.,"[wisdom, law, authority]",legal
1,Will Rogers,"People are getting smarter nowadays; they are letting lawyers, instead of their conscience, be their guide.","[people, lawyers, guide]",legal
2,Addison Mizner,Ignorance of the law excuses no man from practicing it.,"[ignorance, man, law]",legal
3,John Harington,"From your confessor, lawyer and physician, hide not your case on no condition.","[lawyer, physician, hide]",legal
4,Preston Manning,"Do not ghettoize society by putting people into legal categories of gender, race, ethnicity, language, or other such characteristics.","[society, language, gender]",legal
5,"John Forbes Nash, Jr.","I later spent... five to eight months in hospitals in New Jersey, always on an involuntary basis, and always attempting a legal argument for release.","[argument, new, always]",legal
6,Tony Campolo,"I don't know of many evangelicals who want to deny gay couples their legal rights. However, most of us don't want to call it marriage, because we think that word has religious connotations, and we're not ready to see it used in ways that offend us.","[marriage, gay, know]",legal
7,Hillary Clinton,"You cannot have maternal health without reproductive health. And reproductive health includes contraception and family planning and access to legal, safe abortion.","[family, health, planning]",legal
8,Ted Cruz,We need to remain a nation that doesn't just welcome but that celebrates legal immigrants who come here seeking to pursue the American Dream.,"[american dream, welcome]",legal
9,Lysander Spooner,"The right of revolution, which tyrants, in mockery, accord to mankind, is no legal right under a government; it is only a natural right to overturn a government.","[government, revolution]",legal
10,Lysander Spooner,"It cannot be said that the Constitution formed 'the people of the United States,' for all time, into a corporation. It does not speak of 'the people' as a corporation, but as individuals. A corporation does not describe itself as 'we,' nor as 'people,' nor as 'ourselves.' Nor does a corporation, in legal language, have any 'posterity.'","[time, language, constitution]",legal
11,Lysander Spooner,"The mental capacity of a person to make reasonable contracts, is the only criterion, by which to determine his legal capacity to make obligatory contracts. And his mental capacity to make reasonable contracts is certainly not to be determined by the fact that he is, or is not, twenty-one years of age.","[age, mental, determined]",legal
12,Nolan Bushnell,I've always thought legal addictions are a great way to create a business. Starbucks is a wonderful example.,"[business, great, thought]",legal
13,Calvin Coolidge,Collecting more taxes than is absolutely necessary is legalized robbery.,"[taxes, more, absolutely]",legal
14,Potter Stewart,Fairness is what justice really is.,"[justice, fairness, really]",legal
15,Louis XIV,It is legal because I wish it.,"[wish, i wish, because]",legal
16,William Godwin,Justice is the sum of all moral duty.,"[justice, moral, duty]",legal
17,Jordana Brewster,"People spend so much time in their cars, and it's a legal way to have fun by speeding a little bit or testing yourself a little bit, and you get to invest in your car. For some people, it becomes their baby.","[time, car, baby]",legal
18,Michael K. Simpson,"History has shown us that, on extraordinarily rare occasions, it becomes necessary for the federal government to intervene on behalf of individuals whose 14th Amendment rights to legal due process and equal protection may be violated by a state.","[history, government, process]",legal
19,Angela Merkel,"We will have to accept a certain degree of legal immigration; that's globalisation... In the era of the smartphone, we cannot shut ourselves away... people know full well how we live in Europe.","[people, immigration, live]",legal
20,Franklin P. Jones,Anybody who thinks talk is cheap should get some legal advice.,"[advice, talk, cheap]",legal
21,Susan Straight,"I have more than 100 legal pads filled with handwriting. Eight novels, two books for children, countless stories and essays.","[children, two, handwriting]",legal
22,Travis Kalanick,"There's been so much corruption and so much cronyism in the taxi industry and so much regulatory capture, that if you ask for permission upfront for something that's already legal, you'll never get it.","[corruption, you, something]",legal
23,Harold H. Greene,You can't just lecture the poor that they shouldn't riot or go to extremes. You have to make the means of legal redress available.,"[poor, you, go]",legal
24,Bob Filner,"As Congress continues to debate ways to address illegal immigration, we must remember the many hard-working legal immigrants that contribute so much to our nation's economy and culture.","[culture, immigration, debate]",legal
25,Andrew Johnson,"Outside of the Constitution we have no legal authority more than private citizens, and within it we have only so much as that instrument gives us. This broad principle limits all our functions and applies to all subjects.","[constitution, limits]",legal
