,0,1,2,3
0,Michael Eric Dyson,"Bill Cosby is a famous black guy who has a bully pulpit the size of the world; it's global. He puts his colossal foot on the vulnerable necks of poor people, and as a result of that, we don't have a balanced conversation.","[black, world, people]",famous
1,Henry A. Kissinger,"The nice thing about being a celebrity is that, if you bore people, they think it's their fault.","[people, nice, think]",famous
2,Dan Savage,"I didn't want kids to think that to be happy, they had to be famous or rich or live in the big city.","[happy, rich, live]",famous
3,Michael Morpurgo,Don't worry about writing a book or getting famous or making money. Just lead an interesting life.,"[life, money, book]",famous
4,Jarvis Cocker,"There's the famous thing that the A&R man from the record company is supposed to do: He's supposed to come into the studio and listen to the songs you've been recording and then say, 'Guys, I don't hear any singles.' And then everybody falls into a terrible depression because you have to write one.","[depression, man, company]",famous
5,Jarvis Cocker,"I think basically becoming famous has taken the place of going to Heaven in modern society, hasn't it? That's the place where your dreams will come true. It's an act of faith now; they think that's going to sort things out.","[dreams, faith, society]",famous
6,Jarvis Cocker,"As a shy kid growing up in Sheffield, I fantasized about how it would be great to be famous so I wouldn't actually have to talk to people and feel awkward. And of course, as we all know from fairy stories, when you achieve that ambition, you find out you don't want it.","[great, ambition, people]",famous
7,Jarvis Cocker,"Pulp existed for 12 years before we got famous. Now, you could say that was just lack of imagination, but it's some kind of quality isn't it? Tenacity. You could also say it was sloth.","[imagination, quality, you]",famous
8,Martha Plimpton,My mom just didn't put a very high premium on me being like really famous or really wealthy or anything.,"[mom, me, high]",famous
9,Hanna Rosin,"I grew up with a pretty tough mom. She was a self-appointed neighborhood watchdog, and if she saw that any of the local boys were up to no good, she would scold them on the spot. Although she is only 5 feet 2, she was famous in our neighborhood for intimidating men three times her size and getting them to do the right thing.","[mom, good, men]",famous
10,Jane Pauley,"I would like to prove that on TV, everyday lives can be as compelling as the life-styles of the rich and famous. Especially lives that we catch at extraordinary moments.","[moments, rich, extraordinary]",famous
11,Linda Ronstadt,I didn't think I was a famous singer. I didn't think I was a star or that I could make the waters part - just that singing was what I was going to do.,"[singing, think, star]",famous
12,Cynthia Nixon,"In a school where everyone is famous or rich or whatever, you have a culture, 'What does your dad do?' 'What does your mom do?'","[mom, dad, culture]",famous
13,Steve Vai,"I didn't have any aspirations of becoming famous or successful; in fact I was scared to death of all that. I remember somebody once said that if a rock musician goes on tour, he goes insane. I was very impressionable and I carried this useless weight of fear around with me about going on tour, all because of this thing somebody said.","[death, fear, successful]",famous
14,Sting,I was famous overnight. I went from nowhere to being really big.,"[big, being, overnight]",famous
15,Ed Sheeran,"I've never dated anyone in Hollywood - or anyone famous, for that matter. I don't know that I'm ever gonna write a song that you will know who it's about.","[know, song, matter]",famous
16,Dario Argento,"My mother was a famous photographer for actresses, including Sophia Loren, Gina Lollobrigida, and so many. I remember I went to school close to my mother's studio, and for years, I went to the studio after school and just watched how she captured these beauties.","[mother, school, remember]",famous
17,Carnie Wilson,Becoming famous is a strange thing in your own right.,"[strange, right, becoming]",famous
18,Tom Scholz,"I took classical piano for a couple of years, but I sort of lost interest - I couldn't read a note today if I tried. I still enjoy that stuff, and I think I naturally gravitate towards the classical licks; in fact, I know that I do. I gravitate towards the classical licks that I heard by famous old composers.","[today, lost, know]",famous
19,Zara Larsson,"Some people can't sing - like honestly - but they're famous anyway, and they might be famous for being an artist, which is completely different from being a singer.","[people, artist, some people]",famous
20,Gary Numan,"I became famous so quickly and so young - it was daunting. I was immature and I used to say some really stupid things in interviews. I never smiled on stage so I looked really serious, but it was because I hated my teeth and was incredibly nervous.","[stupid, young, serious]",famous
21,Anton Corbijn,I'm not famous; I am simply very well-known to certain people. Famous is something different.,"[i am, people, something]",famous
22,Steve Wozniak,But I know newspapers. They have the first amendment and they can tell any lie knowing it's a lie and they're protected if the person's famous or it's a company.,"[lie, company, know]",famous
23,Fran Lebowitz,Andy Warhol made fame more famous.,"[fame, more, made]",famous
24,Robyn Davidson,"Never, never have a famous partner. It's too complicated.","[partner, complicated, never]",famous
25,Rainn Wilson,"You meet people in Hollywood that are famous, and you're not sure what they got famous for.","[people, you, hollywood]",famous
