,0,1,2,3
0,Tim Curry,"I still find it quite easy to find my way into a child's imagination. We're all Peter Pan ourselves in some respects. Everybody should keep some grip on childhood, even as a grownup.","[childhood, child, easy]",imagination
1,Michael Ignatieff,"If the history of the western moral imagination is the story of an enduring and unending revolt against human cruelty, there are few more consequential figures than Raphael Lemkin - and few whose achievements have been more ignored by the general public. It was he who coined the word 'genocide.' He was also its victim.","[history, moral, story]",imagination
2,Christian Bale,"Essentially, I'm untrained, so I just go with my imagination and try to put myself as solidly as I can into the shoes of whatever person I'm going to be playing.","[myself, shoes, try]",imagination
3,Mike Krzyzewski,"I always won in my imagination. I always hit the game-winning shot, or I hit the free throw. Or if I missed, there was a lane violation, and I was given another one.","[free, always, won]",imagination
4,Francis Ford Coppola,I have more of a vivid imagination than I have talent. I cook up ideas. It's just a characteristic.,"[talent, ideas, more]",imagination
5,Bharati Mukherjee,"As a bookish child in Calcutta, I used to thrill to the adventures of bad girls whose pursuit of happiness swept them outside the bounds of social decency. Tess of the d'Urbervilles, Emma Bovary and Anna Karenina lived large in my imagination. The naughty girls of Hollywood films flirted and knew how to drive.","[happiness, child, bad]",imagination
6,Zooey Deschanel,I grew up believing my sister was from the planet Neptune and had been sent down to Earth to kill me. I believed this because my sister Emily convinced me of it when I was a toddler. I think she'd seen Invasion of the Body Snatchers and her imagination ran away with her. There's a part of me that still believes it.,"[sister, me, body]",imagination
7,Louis Aragon,"Fear of error which everything recalls to me at every moment of the flight of my ideas, this mania for control, makes men prefer reason's imagination to the imagination of the senses. And yet it is always the imagination alone which is at work.","[work, fear, alone]",imagination
8,Alexander Cockburn,The travel writer seeks the world we have lost - the lost valleys of the imagination.,"[travel, world, lost]",imagination
9,Yvonne Craig,Everybody in their own imagination decides what scary is.,"[scary, own, everybody]",imagination
10,Eduard Hanslick,"An art aims, above all, at producing something beautiful which affects not our feelings but the organ of pure contemplation, our imagination.","[art, beautiful, something]",imagination
11,Eduard Hanslick,"Grant that the true organ with which the beautiful is apprehended is the imagination, and it follows that all arts are likely to affect the feelings indirectly.","[beautiful, true, feelings]",imagination
12,William Robertson Smith,"Even the highest forms of sacrificial worship present much that is repulsive to modern ideas, and in particular it requires an effort to reconcile our imagination to the bloody ritual which is prominent in almost every religion which has a strong sense of sin.","[religion, strong, effort]",imagination
13,Matthew Bourne,People know that they're going to see something which is entertaining but challenging as well because of the form it's in. It's dance theatre and it requires you to use your imagination - it's not straight forward.,"[dance, theatre, people]",imagination
14,Nina Blackwood,When you are young your imagination is so clear.,"[young, you, clear]",imagination
15,Janice Dickinson,I have a very vivid imagination.,"[vivid, very]",imagination
16,John Cameron,"Many Nobel Prizes are awaiting good research to understand and explain the many mysteries of our bodies, such as the basic mechanism of memory or imagination.","[good, memory, research]",imagination
17,Kevin J. Anderson,"It was like there was a pile of kindling that was in the back of my imagination just waiting there. Once I lit it, it just flared up and I kept getting ideas and ideas.","[waiting, ideas, back]",imagination
18,Michael Moriarty,"If they want to talk about aliens and anything like that... that's part of the gift God gave us. That's what makes life exciting. We're pretty stuck, you know. What gives flight to our life is our imagination.","[life, god, gift]",imagination
19,James Welch,"Richard Hugo taught me that anyone with a desire to write, an ear for language and a bit of imagination could become a writer. He also, in a way, gave me permission to write about northern Montana.","[language, me, desire]",imagination
20,Les Baxter,"Regardless of who originally made it popular, any hit song becomes a challenge to the ingenuity and imagination of other musicians and performers.","[challenge, musicians, song]",imagination
21,Robert Creeley,"Suddenly the whole imagination of writing and editorial and newspaper and all these presumptions about who am I reading this, and who else other people may be, and all that, it's so grimly brutal!","[writing, reading, people]",imagination
22,Derek Jacobi,I am an actor and I live in the world of pretend in my working capacity. I live in the world of my imagination.,"[i am, world, live]",imagination
23,Derek Jacobi,"Ellis Peters's historical detail is very accurate and very minute, and therefore is not only interesting to read but good for an actor to acquire a sense of the period. And the other thing I think is that an actor lives in the land of imagination.","[good, detail, think]",imagination
24,Margaret Mahy,"They are imaginary characters. But perhaps not solely the products of my imagination, since there are some aspects of the characters that relate to my own experience of a wide variety of people.","[experience, people, my own]",imagination
25,Amy Tan,"I would find myself laughing and wondering where these ideas came from. You can call it imagination, I suppose. But I was grateful for wherever they came from.","[myself, grateful, ideas]",imagination
