,0,1,2,3
0,"Martin Luther King, Jr.","Any religion that professes to be concerned about the souls of men and is not concerned about the slums that damn them, the economic conditions that strangle them and the social conditions that cripple them is a spiritually moribund religion awaiting burial.","[men, economic, damn]",religion
1,"Martin Luther King, Jr.",Science investigates; religion interprets. Science gives man knowledge which is power; religion gives man wisdom which is control.,"[wisdom, knowledge, science]",religion
2,Mahatma Gandhi,Those who say religion has nothing to do with politics do not know what religion is.,"[politics, know, nothing]",religion
3,Wallace Stevens,Intolerance respecting other people's religion is toleration itself in comparison with intolerance respecting other people's art.,"[art, people, intolerance]",religion
4,Swami Sivananda,"Go beyond science, into the region of metaphysics. Real religion is beyond argument. It can only be lived both inwardly and outwardly.","[science, argument, beyond]",religion
5,Dave Barry,"The one thing that unites all human beings, regardless of age, gender, religion or ethnic background, is that we all believe we are above-average drivers.","[age, believe, gender]",religion
6,Edmund Burke,Superstition is the religion of feeble minds.,"[minds, superstition, feeble]",religion
7,Barack Obama,It was not a religion that attacked us that September day. It was al-Qaeda. We will not sacrifice the liberties we cherish or hunker down behind walls of suspicion and mistrust.,"[day, sacrifice, down]",religion
8,Dalai Lama,"Whether you call it Buddhism or another religion, self-discipline, that's important. Self-discipline with awareness of consequences.","[self-discipline, important]",religion
9,Radhanath Swami,"Whereas religious prayers sing of peace and harmony, religion has divided human beings through an atrocious history of enmity and bloodshed. Yet, behind the veil of superficiality and hypocrisy, I always believed in the inherent beauty of God that lies at the essence of all true spiritual paths.","[beauty, peace, history]",religion
10,Sam Harris,The conflict between religion and science is inherent and (very nearly) zero-sum. The success of science often comes at the expense of religious dogma; the maintenance of religious dogma always comes at the expense of science.,"[success, science, conflict]",religion
11,Emile Durkheim,"The roles of art, morality, religion, political faith, science itself are not to repair organic exhaustion nor to provide sound functioning of the organs. All this supraphysical life is built and expanded not because of the demands of the cosmic environment but because of the demands of the social environment.","[life, art, science]",religion
12,Mohamed ElBaradei,There is no religion that was founded on intolerance - and no religion that does not value the sanctity of human life.,"[life, value, intolerance]",religion
13,Richard Engel,The Muslim Prophet Mohammed was a big believer in charity and firmly established helping those in need as a basis of the religion.,"[charity, need, big]",religion
14,B. R. Ambedkar,Religion and slavery are incompatible.,"[slavery, incompatible]",religion
15,Maria Monk,"All around me insisted that my doubts proved only my own ignorance and sinfulness; that they knew by experience they would soon give place to true knowledge, and an advance in religion; and I felt something like indecision.","[knowledge, experience]",religion
16,Paul Ryan,"Hey, I'm a Catholic deer hunter, I am happy to be clinging to my guns and my religion.","[happy, i am, i am happy]",religion
17,Patrick Henry,The Bible is worth all the other books which have ever been printed.,"[bible, worth, which]",religion
18,Malala Yousafzai,"There should be no discrimination against languages people speak, skin color, or religion.","[equality, discrimination]",religion
19,Benito Mussolini,Fascism is a religion. The twentieth century will be known in history as the century of Fascism.,"[history, fascism, will]",religion
20,Serj Tankian,"We first fought... in the name of religion, then Communism, and now in the name of drugs and terrorism. Our excuses for global domination always change.","[change, excuses, terrorism]",religion
21,Maimonides,"He, however, who begins with Metaphysics, will not only become confused in matters of religion, but will fall into complete infidelity.","[fall, confused, matters]",religion
22,Neil Young,"I'm not into organized religion. I'm into believing in a higher source of creation, realizing we're all just part of nature.","[nature, creation, believing]",religion
23,Sri Aurobindo,That which we call the Hindu religion is really the Eternal religion because it embraces all others.,"[others, hindu, which]",religion
24,Nat Turner,"To a mind like mine, restless, inquisitive, and observant of everything that was passing, it is easy to suppose that religion was the subject to which it would be directed; and, although this subject principally occupied my thoughts, there was nothing that I saw or heard of to which my attention was not directed.","[mind, thoughts, easy]",religion
25,Cat Stevens,In the early days I had a very black-and-white view of everything. I think that's kind of natural for anyone who's just embraced Islam - or any religion - as a convert. It was important for me to duck out of the fast and furious life I'd been living as a pop star. I was in a different mood.,"[life, me, living]",religion
