,0,1,2,3
0,Louis Pasteur,Science is the highest personification of the nation because that nation will remain the first which carries the furthest the works of thought and intelligence.,"[intelligence, thought]",science
1,Kyle Chandler,"What I do is not rocket science, but I sure do love it.","[love, rocket, rocket science]",science
2,Tim Burton,"When it comes to art and science, people don't like a lot of either. Instead of being open to it, they're closed off about it.","[art, people, open]",science
3,Emun Elliott,"I actually wanted to be a forensic scientist for a while. When I was doing my Standard Grades, three of them were science subjects. The interest in science didn't wear off, but I found other interests.","[grades, doing, three]",science
4,Margaret Atwood,"Fiction is not necessarily about what you know, it's about how you feel. That is the truth about fiction, and the other truth is that all science is a tool, and we use our tools not to actualise what we know, but to implement how we feel.","[truth, know, fiction]",science
5,George Lucas,"When I was making 'Star Wars,' I wasn't restrained by any kind of science. I simply said, 'I'm going to create a world that's fun and interesting, makes sense, and seems to have a reality to it.'","[fun, world, reality]",science
6,Neil deGrasse Tyson,"The partisanship surrounding space exploration and the retrenching of U.S. space policy are part of a more general trend: the decline of science in the United States. As its interest in science wanes, the country loses ground to the rest of the industrialized world in every measure of technological proficiency.","[world, space, rest]",science
7,Martin Rees,"There is an ever-widening gap between what science allows and what we should actually do. There are many doors science can open that should be kept closed, on prudential or ethical grounds.","[ethical, doors, open]",science
8,Queen Elizabeth II,"At its heart, engineering is about using science to find creative, practical solutions. It is a noble profession.","[heart, engineering, creative]",science
9,Bruce Lipton,"For science, the end of the evolution struggle is simply represented by 'survival.' As for the means to that end, apparently anything goes. Darwinism leaves humanity without a moral compass.","[end, struggle, humanity]",science
10,Berenice Marlohe,"And Shanghai is amazing. I'm a fan of science fiction so when you're there in the night with all the lights and all this modernity, it's like a set in a movie.","[amazing, night, lights]",science
11,Jacob Bronowski,No science is immune to the infection of politics and the corruption of power.,"[power, politics, corruption]",science
12,Jane Goodall,"I don't think that faith, whatever you're being faithful about, really can be scientifically explained. And I don't want to explain this whole life business through truth, science. There's so much mystery. There's so much awe.","[life, business, truth]",science
13,Buzz Aldrin,"To move forward, what's required is a unified space agenda based on exploration, science, development, commerce, and security.","[security, space, forward]",science
14,Edmund Hillary,"Nobody climbs mountains for scientific reasons. Science is used to raise money for the expeditions, but you really climb for the hell of it.","[money, mountains, hell]",science
15,Isaac Asimov,The saddest aspect of life right now is that science gathers knowledge faster than society gathers wisdom.,"[life, wisdom, knowledge]",science
16,John von Neumann,"Anyone who attempts to generate random numbers by deterministic means is, of course, living in a state of sin.","[living, random, sin]",science
17,Louis D. Brandeis,There are no shortcuts in evolution.,"[evolution, shortcuts]",science
18,Louis Pasteur,"Science knows no country, because knowledge belongs to humanity, and is the torch which illuminates the world. Science is the highest personification of the nation because that nation will remain the first which carries the furthest the works of thought and intelligence.","[knowledge, intelligence]",science
19,Neil Armstrong,Geologists have a saying - rocks remember.,"[remember, rocks, saying]",science
20,Wernher von Braun,"We can lick gravity, but sometimes the paperwork is overwhelming.","[sometimes, gravity, lick]",science
21,Alan Perlis,A year spent in artificial intelligence is enough to make one believe in God.,"[god, intelligence, believe]",science
22,Henry Adams,Nothing in education is so astonishing as the amount of ignorance it accumulates in the form of inert facts.,"[education, ignorance, facts]",science
23,Friedrich August von Hayek,"The credit which the apparent conformity with recognized scientific standards can gain for seemingly simple but false theories may, as the present instance shows, have grave consequences.","[simple, consequences, credit]",science
24,Friedrich August von Hayek,This means that to entrust to science - or to deliberate control according to scientific principles - more than scientific method can achieve may have deplorable effects.,"[control, achieve, may]",science
25,Martin H. Fischer,"Half of the modern drugs could well be thrown out of the window, except that the birds might eat them.","[birds, window, eat]",science
