,0,1,2,3
0,Ai Weiwei,"Everyone wants an iPhone, but it would be impossible to design an iPhone in China because it's not a product; it's an understanding of human nature.","[design, impossible]",nature
1,Nikola Tesla,"As in nature, all is ebb and tide, all is wave motion, so it seems that in all branches of industry, alternating currents - electric wave motion - will have the sway.","[tide, will, branches]",nature
2,Aasif Mandvi,"I worked with Ismail Merchant on 'The Mystic Masseur,' I did 'Sakina's Restaurant,' I've done plays, I've been on Broadway, I've done movies, I've done TV... but nothing has had the pop culture penetrative impact as 'The Daily Show' has. It's the nature of the beast.","[daily, culture, impact]",nature
3,Edgar Allan Poe,"Were I called on to define, very briefly, the term Art, I should call it 'the reproduction of what the Senses perceive in Nature through the veil of the soul.' The mere imitation, however accurate, of what is in Nature, entitles no man to the sacred name of 'Artist.'","[art, soul, man]",nature
4,Michael Faraday,"Nothing is too wonderful to be true, if it be consistent with the laws of nature.","[nothing, true, be true]",nature
5,Roberto Cavalli,"Leopard is an animal design, and my designs come from nature.","[design, animal, leopard]",nature
6,Diana Ross,"People don't know about the human part of me that really cares about the world. For instance, I don't know what I feel about wearing my furs anymore. I worked so hard to have a fur coat, and I don't want to wear it anymore because I'm so wrapped up in the animals. I have real deep thoughts about it because I care about the world and nature.","[deep, thoughts, world]",nature
7,John Shelby Spong,"When I grew up in the South, I was taught that segregation was the will of God, and the Bible was quoted to prove it. I was taught that women were by nature in inferior to men, and the Bible was quoted to prove it. I was taught that it was okay to hate other religions, and especially the Jews, and the Bible was quoted to prove it.","[god, women, hate]",nature
8,Paramahansa Yogananda,The Western day is indeed nearing when the inner science of self-control will be found as necessary as the outer conquest of nature. This new Atomic Age will see men's minds sobered and broadened by the now scientifically indisputable truth that matter is in reality a concentrate of energy.,"[science, age, truth]",nature
9,Lucius Annaeus Seneca,All art is but imitation of nature.,"[art, imitation]",nature
10,Juvenal,Never does nature say one thing and wisdom another.,"[wisdom, say, never]",nature
11,Malcolm de Chazal,Art is nature speeded up and God slowed down.,"[art, god, down]",nature
12,Martha Graham,"I did not want to be a tree, a flower or a wave. In a dancer's body, we as audience must see ourselves, not the imitated behavior of everyday actions, not the phenomenon of nature, not exotic creatures from another planet, but something of the miracle that is a human being.","[flower, tree, body]",nature
13,Charles Brenton Huggins,Nature can refuse to speak but she cannot give a wrong answer.,"[speak, she, wrong]",nature
14,Nikita Khrushchev,Support by United States rulers is rather in the nature of the support that the rope gives to a hanged man.,"[support, man, rope]",nature
15,Jose Ortega y Gasset,Love is that splendid triggering of human vitality the supreme activity which nature affords anyone for going out of himself toward someone else.,"[love, love is, someone]",nature
16,John Milton,"Beauty is nature's brag, and must be shown in courts, at feasts, and high solemnities, where most may wonder at the workmanship.","[beauty, may, wonder]",nature
17,Leonardo da Vinci,"Although nature commences with reason and ends in experience it is necessary for us to do the opposite, that is to commence with experience and from this to proceed to investigate the reason.","[experience, reason, opposite]",nature
18,Miguel de Cervantes,"That's the nature of women, not to love when we love them, and to love when we love them not.","[love, women, to love]",nature
19,Jonathan Swift,Where there are large powers with little ambition... nature may be said to have fallen short of her purposes.,"[ambition, short, said]",nature
20,Niccolo Machiavelli,"Nature that framed us of four elements, warring within our breasts for regiment, doth teach us all to have aspiring minds.","[teach, minds, within]",nature
21,Patrick Henry,"We are not weak if we make a proper use of those means which the God of Nature has placed in our power... the battle, sir, is not to the strong alone it is to the vigilant, the active, the brave.","[god, power, alone]",nature
22,Frank Lloyd Wright,"Study nature, love nature, stay close to nature. It will never fail you.","[love, learning, study]",nature
23,William Shakespeare,"A peace is of the nature of a conquest; for then both parties nobly are subdued, and neither party loser.","[peace, party, loser]",nature
24,Thomas Eakins,The big artist keeps an eye on nature and steals her tools.,"[eye, artist, tools]",nature
25,Marcus Aurelius,"Death, like birth, is a secret of Nature.","[death, birth, secret]",nature
