,0,1,2,3
0,Thomas Hobbes,"During the time men live without a common power to keep them all in awe, they are in that conditions called war; and such a war, as if of every man, against every man.","[war, power, man]",time
1,Tony Snow,Voting is a right best exercised by people who have taken time to learn about the issues.,"[best, voting, people]",time
2,Alex Berenson,Information technology departments must spend enormous amounts of time and money worrying about integrating big computer systems with billions of pieces of customer data.,"[technology, money]",time
3,Carl Yastrzemski,"And if I have my choice between a pennant and a triple crown, I'll take the pennant every time.","[choice, crown, every]",time
4,Oliver Goldsmith,Success consists of getting up just one more time than you fall.,"[success, fall, you]",time
5,Aly Raisman,"I really like the retro look. My regular clothing, I like to always keep it classy and I like to kind of be more dressed up more of the time. I'm not really someone you see in sweatpants a lot.","[classy, someone, look]",time
6,Cindy Crawford,"I don't want to have to be beautiful all the time. I want to be able to look cruddy in my weekend sweats, with a pimple on my face and pimple cream on top of the pimple. The expectation to always be beautiful bothers me.","[beautiful, me, face]",time
7,Jill Scott,"I'm excited about turning 40. I've been an adult for a long time, but there is a difference between being an adult and being a grown-up. I'm someone's mummy now and I'm enjoying that. I feel as if I'm about to hit my peak.","[someone, long, feel]",time
8,Cornelius Vanderbilt,If I had learned education I would not have had time to learn anything else.,"[education, learn, learned]",time
9,Mark Ruffalo,People say funny things all the time during really serious moments in life.,"[life, funny, people]",time
10,Madonna Ciccone,I live - I live a highly scheduled life. There's absolutely no time wasted. I'm very focused. And I have a great assistant.,"[life, great, live]",time
11,Malala Yousafzai,"In every country, politics is considered to be a waste of time.","[politics, country]",time
12,Earl Nightingale,Don't let the fear of the time it will take to accomplish something stand in the way of your doing it. The time will pass anyway; we might just as well put that passing time to the best possible use.,"[best, fear, stand]",time
13,Francis Bacon,Friends are thieves of time.,"[friends, thieves]",time
14,Virgil,Time passes irrevocably.,"[time passes, passes]",time
15,John F. Kennedy,"In a time of domestic crisis, men of goodwill and generosity should be able to unite regardless of party or politics.","[politics, men, generosity]",time
16,John O'Donohue,Most people are enduring a marginalized isolation. One of the great obstacles to modern friendships is the 'religion of rush.' People are rushing all the time through time. Friendship takes time.,"[friendship, great, religion]",time
17,Neil deGrasse Tyson,There is no science in this world like physics. Nothing comes close to the precision with which physics enables you to understand the world around you. It's the laws of physics that allow us to say exactly what time the sun is going to rise. What time the eclipse is going to begin. What time the eclipse is going to end.,"[science, end, sun]",time
18,Judith Butler,"We act as if that being of a man or that being of a woman is actually an internal reality or something that is simply true about us, a fact about us, but actually it's a phenomenon that is being produced all the time and reproduced all the time, so to say gender is performative is to say that nobody really is a gender from the start.","[woman, man, gender]",time
19,Queen Elizabeth II,We lost the American colonies because we lacked the statesmanship to know the right time and the manner of yielding what is impossible to keep.,"[american, lost, impossible]",time
20,Vince Lombardi,We didn't lose the game; we just ran out of time.,"[sports, game, lose]",time
21,Art Buchwald,"Whether it's the best of times or the worst of times, it's the only time we've got.","[best, worst, times]",time
22,Joseph Conrad,To a teacher of languages there comes a time when the world is but a place of many words and man appears a mere talking animal not much more wonderful than a parrot.,"[teacher, man, world]",time
23,Barbara Boxer,Law enforcement officers are never 'off duty.' They are dedicated public servants who are sworn to protect public safety at any time and place that the peace is threatened. They need all the help that they can get.,"[peace, safety, law]",time
24,Ben Okri,"Our time here is magic! It's the only space you have to realize whatever it is that is beautiful, whatever is true, whatever is great, whatever is potential, whatever is rare, whatever is unique, in. It's the only space.","[inspirational, great]",time
25,Elvis Presley,"From the time I was a kid, I always knew something was going to happen to me. Didn't know exactly what.","[me, know, happen]",time
