,0,1,2,3
0,Ian Lustick,The leadership of the Palestinian Authority is not held in high regard by most of the population of the West Bank. They're seen as living relatively high off the hog and certainly not accomplishing anything vis-a-vis the Israelis.,"[living, authority]",leadership
1,Kenneth Chenault,"At the end the day because I believe so strongly in leadership, what I look for first, what I try to assess, is integrity.","[integrity, end, day]",leadership
2,Elizabeth Thornton,"Many high school students are under so much competitive pressure. They are sometimes taught that if they don't have a 4.0 GPA, score in the 99th percentile on admissions tests, and demonstrate leadership in sports and participate in clubs, they won't get into college anywhere. Even highly credentialed professionals get caught up in this.","[sports, college, school]",leadership
3,Elizabeth Thornton,"To be an objective leader means aligning your models with the needs of the organization. There is no question anymore that collaboration, seeking out diverse perspectives and developing new ways to look at challenges and opportunities, is a key leadership competency.","[leader, opportunities]",leadership
4,Alan Autry,I am convinced that your Mayor must take the leadership role in education too.,"[education, i am, role]",leadership
5,Alan Autry,Leadership demands that we make tough choices.,"[choices, tough]",leadership
6,James Stockdale,"He's a novice, but he's had these - he's experienced in leadership in tight circumstances. He started - he dropped the first bomb, led the first air strike into North Vietnam.","[circumstances, vietnam]",leadership
7,Michael D. Higgins,"Through the inspiration of Vaclav's words, the courage of his dissidence and the integrity of his leadership, Czechoslovakia successfully transitioned from an authoritarian state to a free democracy at the heart of Europe.","[courage, integrity, heart]",leadership
8,Michael D. Higgins,"I am delighted with the strong vote I have received. My message of positive leadership, patriotism and commitment clearly was resonating with tens of thousands of ordinary Irish people.","[positive, patriotism, strong]",leadership
9,Frank Gaffney,"Boone Pickens should be commended for his leadership on American energy security, and for bringing Ted Turner along on some sensible approaches to enhancing it.","[security, american, energy]",leadership
10,Zach Wamp,"Hamas, also elected to governmental leadership in Palestine, includes the jihadists, people who have declared war on the United States of America and its ally, Israel.","[war, america, people]",leadership
11,Olympia Snowe,"At an unprecedented time with the worst attack ever on our soil, our President displayed extraordinary determination, leadership and resolve when history was thrust upon him and the United States.","[time, history, determination]",leadership
12,Theodore C. Sorensen,"We have treated our most serious adversaries, such as Iran and North Korea, in the most juvenile manner - by giving them the silent treatment. In so doing, we have weakened, not strengthened, our bargaining position and our leadership.","[giving, silent, doing]",leadership
13,Marty Meehan,"Under the leadership of President Bush and Vice President Cheney, the United States has given up the moral high ground that we used to occupy as an international leader.","[leader, moral, high]",leadership
14,Adolfo Cambiaso,I wanted total control and leadership. I wanted to buy the horses and choose the players.,"[control, choose, players]",leadership
15,Howard Coble,"I look forward to working with our leadership team to advance the causes of smaller government, lower taxes, eliminating terrorism, and providing affordable health care, among other issues.","[health, team, government]",leadership
16,Sharad Pawar,"Sena under the leadership of Uddhav Thackeray has failed. It is a party on the decline, and that decline started the day Maharashtra Navnirman Sena was formed.","[day, party, decline]",leadership
17,Don Nickles,"And the whole world, the whole world that believes in freedom, whether you're talking about personal freedom, economic freedom, religious freedom, they look to the United States for leadership; and you're part of that leadership.","[freedom, world, look]",leadership
18,Zhang Ziyi,"The atmosphere at my school was very competitive. Young girls were competing with each other every day for status, for leadership, for the affection of the teachers. I hated it.","[school, day, affection]",leadership
19,Michael Scheuer,"I think Mr. Clarke had a tendency to interfere too much with the activities of the CIA, and our leadership at the senior level let him interfere too much. So criticism from him I kind of wear as a badge of honor.","[honor, senior, criticism]",leadership
20,Irene Rosenfeld,"It's fair to characterise me as competitive and determined, but anyone who works with me will attest to the fact I believe very strongly in the notion of servant leadership.","[believe, me, i believe]",leadership
21,Irene Rosenfeld,Our emerging workforce is not interested in command-and-control leadership. They don't want to do things because I said so; they want to do things because they want to do them.,"[want, said, not interested]",leadership
22,Michael Ashcroft,"While loyalists and defectors overall said John Smith did a better job of standing up for Labour's values, they put Blair ahead on representing the whole country, appealing beyond traditional Labour voters and offering strong, competent leadership; switchers to the Tories gave him a clear lead in all categories.","[strong, job, better]",leadership
23,Rosalyn Sussman Yalow,"The failure of women to have reached positions of leadership has been due in large part to social and professional discrimination. In the past, few women have tried, and even fewer have succeeded.","[women, failure, past]",leadership
24,Zainab Salbi,Leadership is about encouraging women to break their silence and tell their stories to the world.,"[women, silence, world]",leadership
25,Nancy Lublin,"I don't run a non-profit. There are lots of non-profits in America - in Detroit, parts of Wall Street, etc. I run a not for profit. We're a business. The only difference is that instead of selling soap or sneakers, we sell hope and leadership.","[hope, business, america]",leadership
