,0,1,2,3
0,Marina Abramovic,"People ask why there are so few female artists who succeed. It's because women are not ready to sacrifice as much as men. Women want a man, they want a family, they want to have children, they want to be loved, and to be an artist. And they can't; it's impossible.","[family, children, man]",women
1,Ban Ki-moon,"Climate change, demographics, water, food, energy, global health, women's empowerment - these issues are all intertwined. We cannot look at one strand in isolation. Instead, we must examine how these strands are woven together.","[change, food, health]",women
2,H. L. Mencken,Bachelors know more about women than married men; if they didn't they'd be married too.,"[marriage, men, know]",women
3,Oscar Wilde,Women are never disarmed by compliments. Men always are. That is the difference between the sexes.,"[men, difference, always]",women
4,Oscar Wilde,All women become like their mothers. That is their tragedy. No man does. That's his.,"[man, tragedy, mothers]",women
5,Joe Barton,"The American flag is an enduring symbol of liberty, democracy, and justice. It is fitting that the House act to protect it as we approach our nation's birthday, and as our men and women in uniform rally behind it in Iraq's battlefields.","[birthday, justice, democracy]",women
6,W. E. B. Du Bois,But what of black women?... I most sincerely doubt if any other race of women could have brought its fineness up through so devilish a fire.,"[fire, black, doubt]",women
7,Oscar de la Renta,I was surrounded by sisters. My childhood was all women.,"[childhood, surrounded]",women
8,Sofia Vergara,"In Latin America, women are supposed to be voluptuous. They don't believe that you have to be skinny to be attractive.","[believe, america, you]",women
9,Kerry Washington,"The breakdown of the black community, in order to maintain slavery, began with the breakdown of the black family. Men and women were not legally allowed to get married because you couldn't have that kind of love. It might get in the way of the economics of slavery. Your children could be taken from you and literally sold down the river.","[love, family, children]",women
10,Harry Styles,"A lot of the time, the way it's portrayed is that I only see women in a sexual way. But I grew up with just my mum and sister, so I respect women a lot.","[time, respect, sister]",women
11,Ellen Johnson Sirleaf,Women work harder. And women are more honest; they have less reasons to be corrupt.,"[work, corrupt, honest]",women
12,Nicki Minaj,"My advice to women in general: Even if you're doing a nine-to-five job, treat yourself like a boss. Not arrogant, but be sure of what you want - and don't allow people to run anything for you without your knowledge.","[knowledge, yourself, boss]",women
13,Nancy Gibbs,"The leading cause of death for girls 15 to 19 worldwide is not accident or violence or disease; it is complications from pregnancy. Girls under 15 are up to five times as likely to die while having children than are women in their 20s, and their babies are more likely to die as well.","[death, children, violence]",women
14,Priyanka Chopra,I don't believe in being a size 0. I don't believe in starving. Women should totally embrace their curves.,"[believe, curves, embrace]",women
15,Oscar Wilde,Men always want to be a woman's first love - women like to be a man's last romance.,"[love, woman, man]",women
16,Walt Whitman,A great city is that which has the greatest men and women.,"[great, greatest, men]",women
17,Arianna Huffington,"It would be futile to attempt to fit women into a masculine pattern of attitudes, skills and abilities and disastrous to force them to suppress their specifically female characteristics and abilities by keeping up the pretense that there are no differences between the sexes.","[differences, skills, pattern]",women
18,C. S. Lewis,Long before history began we men have got together apart from the women and done things. We had time.,"[time, history, together]",women
19,Samuel Gompers,"Time is the most valuable thing on earth: time to think, time to act, time to extend our fraternal relations, time to become better men, time to become better women, time to become better and more independent citizens.","[time, men, earth]",women
20,Ann Robinson,The results of this survey are shocking and should be a wake-up call to men and women that drinking and smoking too much not only gives you a bad headache in the morning but can affect your ability to start a family.,"[family, morning, men]",women
21,Mick Jagger,"People love talking about when they were young and heard Honky Tonk Women for the first time. It's quite a heavy load to carry on your shoulders, the memories of so many people.","[love, time, memories]",women
22,Gene Tierney,Some women feel the best cure for a broken heart is a new beau.,"[best, moving on, heart]",women
23,Martha Griffiths,"Give us a chance to show you that those so-called protective laws to aid women - however well intentioned originally - have become in fact restraints, which keep wife, abandoned wife, and widow alike from supporting her family.","[family, wife, chance]",women
24,Margaret Mead,"I do not believe in using women in combat, because females are too fierce.","[believe, fierce, combat]",women
25,Lord Kelvin,Large increases in cost with questionable increases in performance can be tolerated only in race horses and women.,"[performance, race, cost]",women
