,0,1,2,3
0,Hugh Hefner,"My first wife was a brunette, and Barbi Benton, my major romantic relationship of the early 1970s, was a brunette. But since the end of my marriage, all of my girlfriends have been blonds.","[relationship, marriage, end]",romantic
1,Bobbie Ann Mason,It was a romantic dream to be a writer. It seemed like a calling.,"[dream, writer, like]",romantic
2,Elvis Costello,"We're all just animals. That's all we are, and everything else is just an elaborate justification of our instincts. That's where music comes from. And romantic poetry. And bad novels.","[music, poetry, animals]",romantic
3,Kate Beckinsale,I feel like I've done a bunch of period stuff and then a bunch of romantic comedies.,"[feel, done, i feel like]",romantic
4,Kate Beckinsale,"When I was pregnant, I had the romantic idea that after the baby was born I would not only take up reading in earnest again, but also write a novel while my daughter slept in her Moses basket. Of course, I barely had time to keep up with my magazines until she started sleeping properly.","[time, daughter, baby]",romantic
5,Prince Royce,"I sang everything - R&B slow jams, Spanish slow jams, romantic reggaeton - and I really didn't care which I got signed for.","[care, slow, everything]",romantic
6,Kelly Sue DeConnick,"Romantic relationships are the least interesting thing for me to write about. I'm 45, and that's not the most interesting thing in my life anymore.","[life, me, my life]",romantic
7,Sam Yagan,"I think of OkCupid as an online bar; a place where singles can go, have fun with each other and in the process hopefully meet new people, some of whom might turn into a romantic relationship.","[relationship, fun, people]",romantic
8,David Schwimmer,"If I were given a choice between two films and one was dark and explored depraved, troubled or sick aspects of our culture, I would always opt for that over the next romantic comedy.","[culture, dark, choice]",romantic
9,Leslie Mann,I'm not really interested in doing a traditional romantic comedy where everything ties up neatly.,"[doing, comedy, everything]",romantic
10,Harmony Korine,"When I was a child, the temptation to sin was always a romantic option. This romantic option led me to the cinema, a place where sin was welcome.","[welcome, me, child]",romantic
11,Rachel Bilson,"I love romantic comedies, or romantic dramas - basically anything with love in it.","[love, anything]",romantic
12,Rosamund Pike,I would love to play the lead in a big romantic comedy. That's definitely a dream of mine.,"[love, dream, comedy]",romantic
13,Mickey Rooney,"Judy Garland was a different type of entertainer. She was a dancer, a singer, and an incurable romantic.","[she, singer, different]",romantic
14,Giada De Laurentiis,"Lidia Bastianich, sorry, but kind of boring. I mean, I love Lidia, but you can fall asleep watching her. And Mario Batali? I love Mario to death... but he's not romantic or sensual. Those are the things I bring to the table.","[love, death, sorry]",romantic
15,Dorothy Hamill,"If you don't know a lot about figure skating, it's easy to fall in love with ice dancing because it's so romantic and so theatrical.","[love, easy, fall]",romantic
16,Carmen Electra,Dinner is a great first date. Don't believe that stuff about girls not wanting to eat on a first date - sharing a romantic meal is so sexy.,"[great, believe, sexy]",romantic
17,Carmen Electra,I'm very romantic.,[very],romantic
18,Minnie Driver,I've never felt that I had to take a role in one of those mediocre but hugely budgeted romantic comedies because I want to wear beautiful dresses and have people think I'm pretty and that I get the guy.,"[beautiful, people, want]",romantic
19,Keeley Hawes,I happen to know there is nothing sexy or romantic about love scenes. They are just awful to do.,"[love, sexy, know]",romantic
20,Russell Tovey,I'm not a romantic lead. I have sticking-out ears and a little troll nose.,"[nose, lead, little]",romantic
21,Pedro Almodovar,I think that there is always a part of utopia in any romantic relationship.,"[relationship, think, utopia]",romantic
22,Gloria Swanson,I was married when I was 17. I knew nothing. I was full of romance.,"[nothing, romance, married]",romantic
23,Sasha Grey,A shiny ring isn't romantic to me. I think thought and love into what you do for the person you're in love with - that's romance.,"[love, thought, me]",romantic
24,Jennifer Saunders,I did want a boy child because I had this romantic idea that a boy child when he's 16 takes his mother out for dinner.,"[mother, child, dinner]",romantic
25,Nayvadius Cash,"I like all types of women. I accept them as they are when they come into my life... But I'm not a romantic. I'm just up-front. I like to be a part of something real, not make-believe. I tell women to tell me the truth, to just lay it out. Let me be the judge and decide if I want you around or not. Let me have my choice.","[life, women, truth]",romantic
