,0,1,2,3
0,Tom Araya,"I recommend anybody go to a bookstore, go down the self-help or new-age section, and just walk those aisles. See what book jumps out at you; there's a good chance it's a book you need in your life. That's basically how I find the books that I read.","[life, good, book]",chance
1,Christopher Mintz-Plasse,"I never got a chance to take advantage of 'Superbad' at school because I graduated before it came out, so I never got to use any of my fame to pick up girls and go to cool parties.","[school, cool, fame]",chance
2,Enrique Pena Nieto,"I believe immigration reform is a commitment of President Obama's government, especially since it gives him a chance to respond to the great demand expressed by U.S. Hispanic voters.","[great, believe, government]",chance
3,Nancy Gibbs,"I've always found that once you're in the door of a place and you have the chance to show how you operate and how talented you are, then anything can happen.","[door, happen, place]",chance
4,Jim Parsons,"Being in TV, we get to do it again and again until it's 'right.' There's a part of me that likes the other way, that aspect of theatre where there's no chance to go back.","[theatre, me, way]",chance
5,Annette Bening,"There's no question that you can explore aspects of yourself through roles that you play, and you get a chance to investigate yourself; that's healthy, and it's therapeutic in a way. But if you're indulging yourself, exploration at the cost of the story or the project, that's not good.","[good, yourself, healthy]",chance
6,Michael Douglas,"I love kids, and I love having had this second chance to have a family.","[love, family, second chance]",chance
7,Scott Bakula,I'm a musical theater guy. That's where I came from. That's where I go whenever I have the chance. It's my first love.,"[love, theater, first]",chance
8,Andrew Vachss,"I did criminal defense work part-time, and that paid the bills for representing abused and neglected children... and for defending in juvenile court those kids the 'child protective system' had missed when it had the chance.","[work, children, child]",chance
9,Tony Danza,"I'm an American songbook guy, though I've got eclectic tastes. I really love the American songbook. I've taken up the ukulele, and so you can play 'Five Foot Two' and Hawaiian music, but you can also do some of the great tunes, like 'You Go to My Head,' 'I Guess I'll Hang My Tears Out to Dry,' 'Taking a Chance on Love.'","[love, music, great]",chance
10,Brian O'Driscoll,"Before there was any chance to go to England, I changed schools, and it was rugby from there on in.","[rugby, go, england]",chance
11,Orlando Bloom,"Success can allow you to try for greatness, can give you an opportunity to take a chance on something. I'm very blessed to have the success that I've had, and that's given me so many opportunities to work on being great.","[success, work, great]",chance
12,Robin Wright,I eat at In-N-Out Burger every chance I get.,"[burger, eat, every]",chance
13,Christian Lous Lange,"All species capable of grasping this fact manage better in the struggle for existence than those which rely upon their own strength alone: the wolf, which hunts in a pack, has a greater chance of survival than the lion, which hunts alone.","[strength, alone, struggle]",chance
14,Roger Babson,The successful man is the one who had the chance and took it.,"[man, successful]",chance
15,Tacitus,"Valor is of no service, chance rules all, and the bravest often fall by the hands of cowards.","[service, hands, rules]",chance
16,Rachael Taylor,"Falling in love, romance, matters of the heart - when you fall in love, on some biochemical level you know there is a chance it won't work out. It's ingrained in us that if you take such an enormous risk on someone with your heart that it might not pay off. I gamble all my chips and I might actually lose everything.","[love, work, romantic]",chance
17,Simon Helberg,"I think working for the audience, for me, is the most fun. It's really a chance for something to work towards. It's where everything kind of comes together, and you have to make it work. You have all these people who are sitting there, wanting to have a good time and wanting to laugh. You really have no choice but to pull it out.","[work, time, good]",chance
18,Sebastian Vettel,"I don't care what other people think as long as I am happy. The day I die or retire, I have blown all my chances because I don't have the chance any more to change my image as an F1 driver.","[change, happy, day]",chance
19,Eminem,"I don't even know how to speak up for myself, because I don't really have a father who would give me the confidence or advice. And if you're always the new kid, you never get a chance to adapt, so your confidence is just zilch.","[father, confidence, myself]",chance
20,Brittany Murphy,I never had a chance to learn how to drive.,"[learn, drive, never]",chance
21,Atifete Jahjaga,The power of women in the politics is a soft power. It is a positive change that our country and other countries in the region... are making by giving a chance to women.,"[positive, change, women]",chance
22,Henry James,The right time is any time that one is still so lucky as to have.,"[time, lucky, right time]",chance
23,Roger Maris,You hit home runs not by chance but by preparation.,"[home, preparation, you]",chance
24,Arnold Palmer,"I've always made a total effort, even when the odds seemed entirely against me. I never quit trying; I never felt that I didn't have a chance to win.","[effort, me, trying]",chance
25,Mary Landrieu,"Democracy still has a real hope and chance in Iraq, and true freedom in this country would be the greatest testament to those who gave their lives for it.","[hope, freedom, greatest]",chance
