,0,1,2,3
0,Aeschylus,Wisdom comes alone through suffering.,"[alone, suffering, through]",wisdom
1,Thomas Paine,"War involves in its progress such a train of unforeseen circumstances that no human wisdom can calculate the end; it has but one thing certain, and that is to increase taxes.","[war, end, progress]",wisdom
2,Herbert Hoover,Wisdom consists not so much in knowing what to do in the ultimate as knowing what to do next.,"[knowing, much, next]",wisdom
3,Aesop,Appearances are often deceiving.,"[appearances, deceiving]",wisdom
4,Aesop,"Please all, and you will please none.","[you, will, please]",wisdom
5,Doug Larson,Wisdom is the quality that keeps you from getting into situations where you need it.,"[quality, you, need]",wisdom
6,Ezra Taft Benson,"With pride, there are many curses. With humility, there come many blessings.","[blessings, pride, humility]",wisdom
7,Friedrich Nietzsche,Does wisdom perhaps appear on the earth as a raven which is inspired by the smell of carrion?,"[earth, smell, inspired]",wisdom
8,Harold S. Geneen,It is much more difficult to measure nonperformance than performance.,"[performance, difficult]",wisdom
9,Henry Ward Beecher,"Good nature is worth more than knowledge, more than money, more than honor, to the persons who possess it.","[nature, knowledge, money]",wisdom
10,Joan Rivers,"Don't follow any advice, no matter how good, until you feel as deeply in your spirit as you think in your mind that the counsel is wise.","[good, mind, wise]",wisdom
11,Robert H. Schuller,Spectacular achievement is always preceded by unspectacular preparation.,"[achievement, preparation]",wisdom
12,Sophocles,Wisdom outweighs any wealth.,"[wealth, any]",wisdom
13,W. Clement Stone,Self-suggestion makes you master of yourself.,"[yourself, you, master]",wisdom
14,"George Allen, Sr.",Each of us has been put on earth with the ability to do something well. We cheat ourselves and the world if we don't use that ability as best we can.,"[best, world, earth]",wisdom
15,James Buchanan,"To avoid entangling alliances has been a maxim of our policy ever since the days of Washington, and its wisdom no one will attempt to dispute.","[washington, will, days]",wisdom
16,Adlai E. Stevenson,That which seems the height of absurdity in one generation often becomes the height of wisdom in another.,"[generation, height]",wisdom
17,Hal Borland,"Man is wise and constantly in quest of more wisdom; but the ultimate wisdom, which deals with beginnings, remains locked in a seed. There it lies, the simplest fact of the universe and at the same time the one which calls forth faith rather than reason.","[time, faith, wise]",wisdom
18,Alexandre Dumas,All human wisdom is summed up in two words; wait and hope.,"[hope, words, wait]",wisdom
19,Friedrich Schiller,Full of wisdom are the ordinations of fate.,"[fate, full]",wisdom
20,Marcus Tullius Cicero,Rightly defined philosophy is simply the love of wisdom.,"[love, philosophy, simply]",wisdom
21,Menander,It is not white hair that engenders wisdom.,"[hair, white]",wisdom
22,Robert South,"The seven wise men of Greece, so famous for their wisdom all the world over, acquired all that fame, each of them, by a single sentence consisting of two or three words.","[wise, men, world]",wisdom
23,Ezra Stiles,A monarchy conducted with infinite wisdom and infinite benevolence is the most perfect of all possible governments.,"[perfect, possible, monarchy]",wisdom
24,Maria Bartiromo,"I'm not a money manager, but I can tell you what the conventional wisdom is. The younger you are, the more risk you can take on.","[money, risk, you]",wisdom
25,Origen,"But the Wisdom of God, which is His only-begotten Son, being in all respects incapable of change or alteration, and every good quality in Him being essential, and such as cannot be changed and converted, His glory is therefore declared to be pure and sincere.","[change, god, good]",wisdom
