,0,1,2,3
0,Ernest Holmes,Each one of us is an outlet to God and an inlet to God.,"[us, outlet, inlet]",god
1,Frank Moore Colby,Cast your cares on God; that anchor holds.,"[anchor, cast, your]",god
2,Nicolas Malebranche,We are made to know and love God.,"[love, know, made]",god
3,Evelyn Underhill,Adoration is caring for God above all else.,"[caring, adoration, above]",god
4,Pope Shenouda III,"The world sees in our conduct, in our behaviour, the proof that we are the real children of God.","[children, world, real]",god
5,Frederick William Faber,They always win who side with God.,"[win, always, side]",god
6,Xenophanes,"God is one, greatest of gods and men, not like mortals in body or thought.","[greatest, men, thought]",god
7,Heywood Broun,Nobody talks so constantly about God as those who insist that there is no God.,"[nobody, about, insist]",god
8,Charles Duke,My walk on the moon lasted three days. My walk with God will last forever.,"[moon, walk, three]",god
9,Isak Dinesen,God made the world round so we would never be able to see too far down the road.,"[road, world, down]",god
10,Konrad Adenauer,A thick skin is a gift from God.,"[gift, skin, thick skin]",god
11,John Barth,"The Bible is not man's word about God, but God's word about man.","[man, bible, word]",god
