,0,1,2,3
0,Dave Gahan,"The possibilities are endless now, with performing, getting your music online, getting your own website and getting your music out there. I think that's very cool and amazing.","[music, cool, website]",amazing
1,Ryan Hansen,"Honestly, it's been amazing to be a part of this journey on 'Veronica Mars.'","[journey, mars, been]",amazing
2,Karen Gillan,"Being in 'Doctor Who' has been so amazing. I don't think I will ever have a job quite so fun ever again. I feel sad because I am going to leave, but with any story, it has to come to an end.","[sad, end, i am]",amazing
3,Sean Patrick Flanery,"Sometimes you do a film because the script is amazing, sometimes you do it because you get to work with amazing people, and sometimes you do a film because they pay you money.","[work, money, people]",amazing
4,Emilia Clarke,"You can't come out of drama school and think, 'It's all going to be amazing.' You have to expect to work in a bar for at least five years and be a waitress for maybe two!","[work, school, think]",amazing
5,Katherine Webb,"In pageants, you are evaluated from head to toe and it's obviously all about looks, and as vain as that is, they can also bring you lots of opportunities to do amazing things.","[opportunities, you, head]",amazing
6,Daniel Sunjata,There are so many young talented actors today whose work I respect and admire - Ryan Gosling is probably primary among them. I take inspiration from so many amazing actors.,"[work, respect, today]",amazing
7,Tim Hetherington,It's an amazing thing to hear they're finally giving out a Medal of Honor to a soldier from the wars of Iraq and Afghanistan.,"[giving, honor, soldier]",amazing
8,Keisha Castle-Hughes,"I absolutely love being a mother. It's been a blessing. It's fun and it's hard, but it's absolutely amazing.","[love, mother, fun]",amazing
9,James Badge Dale,"I was really lucky that, through my 20s, I got to work with some amazing people, and I tried to sit back and watch and learn.","[work, people, learn]",amazing
10,Dylan Lauren,"My husband is the cook at our house. I can make dessert and salad, but I stay away from meals. He makes amazing omelets, fish, and grilled vegetables like Brussels sprouts and cauliflower.","[fish, husband, dessert]",amazing
11,Edmund Hillary,"Becoming a 'Sir' is slightly uncomfortable at first, although it is a considerable honor. It is amazing how quickly you become accustomed to it.","[honor, you, uncomfortable]",amazing
12,Nikolaj Coster-Waldau,"I couldn't pick up a sword and go fight anyone, let me put it that way. It's choreography and it's acting. The best sword fights you see look amazing, but it's the acting that sells it more than anything.","[best, fight, me]",amazing
13,Kim Swift,"Typically my ideas come to me in the most inane ways possible. I had the initial idea for 'Quantum Conundrum' while I was walking down the street to get breakfast. People are like, 'Whoa, what's your inspiration, is it something amazing?' No, I was just really hungry.","[walking, people, me]",amazing
14,Jencarlos Canela,'Suena' is what the essence of the Olympics are about. There are the best athletes in the world up on one stage. The love and admiration and respect for each other is amazing to see.,"[love, best, respect]",amazing
15,Skylar Grey,"Mazomanie doesn't even have a stoplight, so it doesn't do a lot. But the cheese curds there are unbelievable. I've never had them anywhere else, even at places in California that claim to have the real thing. There's a cheese factory in Arena, Mazomanie's neighboring town, and they'll give you fresh curds that are so amazing.","[cheese, you, real]",amazing
16,Ruzwana Bashir,Wouldn't it be amazing if we spent as much energy investing in experiences as we do investing in things?,"[energy, experiences, things]",amazing
17,Jean-Luc Bilodeau,"My music library has about every genre of music possible. I've really gotten into Ray LaMontagne, He makes amazing music, so I listen to him, and he's a great artist.","[music, great, library]",amazing
18,Drake Bell,"The fans are especially amazing in Mexico. You look out your window, and there are fans that stay out there all night long.","[night, window, look]",amazing
19,Geri Halliwell,"Celebrity has some amazing advantages, of course it does. You're given an extraordinary power. It's a door-opener. I might not have to queue for things.","[power, celebrity, you]",amazing
20,Rufus Wainwright,"I find so many songwriters today are missing an element... either the production is amazing but the songs aren't, or it's the other way around.","[today, find, way]",amazing
21,Jackie Earle Haley,"Robert Englund's done an amazing job over the years playing Freddy. Everybody that's a fan of 'Nightmare' loves Robert and you know so that's a challenge when you've got to step in a big man's shoes like that, so it's scary but it's also exciting.","[man, challenge, job]",amazing
22,Alfonso Cuaron,"I learned there's an amazing unexplored territory in terms of narrative. Before, I thought the unexplored territory was the form, the way you shoot a movie. Now, I'm learning about the beautiful marriage between form and narrative.","[learning, marriage]",amazing
23,Jill Scott,"My earliest influence was Quincy Jones. I thought 'The Wiz' soundtrack was the most amazing thing I'd ever heard. It was my first record and you had Michael Jackson, Ted Ross, Nipsey Russell and Diana Ross on it. I even took it to show and tell in third grade!","[influence, thought, you]",amazing
24,Jill Scott,Our minds do understand that people of all races find genuine love in many places. We dig that the world is full of amazing options.,"[love, world, people]",amazing
25,Paul Stanley,"I've seen myself do stuff on stage that was pretty amazing. I think that would be true for any athlete. Any top athlete will see something that they are very proud of. All my injuries will attest to the fact that besides being a musician, it comes down to being an athlete.","[myself, proud, injuries]",amazing
