,0,1,2,3
0,Tom Brady,"If someone lies, well, you had a choice to trust that person or not. I think the way my father raised me, well, he trusted everybody. And that worked for him.","[father, me, choice]",trust
1,Olivia Wilde,"I trust work, directors - I don't live in fear. All good experiences have come from trusting the universe. There is no other way to live or love. Otherwise, you create your own prison.","[love, work, fear]",trust
2,Cecile de France,"The most beautiful gift I have received in my life is the trust of Clint Eastwood. When you have this respect and this kind of responsibility on your shoulders, of course you bring the best of yourself.","[life, best, respect]",trust
3,Howard Schultz,"In the 1960s, if you introduced a new product to America, 90% of the people who viewed it for the first time believed in the corporate promise. Then 40 years later if you performed the same exercise, less than 10% of the public believed it was true. The fracturing of trust is based on the fact that the consumer has been let down.","[time, america, people]",trust
4,Aung San Suu Kyi,The people have given me their support; they have given me their trust and confidence. My colleagues have suffered a lot in order to give me support. I do not look upon my life as a sacrifice at all.,"[life, confidence, support]",trust
5,Herbie Hancock,Being vulnerable is allowing yourself to trust. That's hard for a lot of people to do. They feel a lot more secure if they kind of put walls around themselves. Then they don't have to trust anybody but themselves.,"[yourself, people, feel]",trust
6,E. L. Doctorow,"One of the things I had to learn as a writer was to trust the act of writing. To put myself in the position of writing to find out what I was writing. I did that with 'World's Fair,' as with all of them. The inventions of the book come as discoveries.","[myself, book, writing]",trust
7,Sophocles,Trust dies but mistrust blossoms.,"[mistrust, blossoms, dies]",trust
8,Margot Robbie,I'd rather trust nine people and have the 10th one stab me in the back. I'd take that fall in order to have those nine friendships or working relationships instead of having none. That's not living.,"[people, me, living]",trust
9,Peter Ueberroth,"Baseball is a public trust. Players turn over, owners turn over and certain commissioners turn over. But baseball goes on.","[sports, baseball, turn]",trust
10,Howard Dean,We've not had one Republican president in 34 years balance the budget. You can't trust right-wing Republicans with your money. You ought to hire somebody who has balanced a budget. I'm much more conservative with money than George Bush is.,"[money, balance, budget]",trust
11,Raymond Holliwell,"God does not require you to follow His leadings on blind trust. Behold the evidence of an invisible intelligence pervading everything, even your own mind and body.","[god, intelligence, mind]",trust
12,Edna O'Brien,I have some women friends but I prefer men. Don't trust women. There is a built-in competition between women.,"[women, competition, men]",trust
13,Bob Taft,"Whether we knew many who died on September 11 or personally knew none, we all lost something on that day. Innocence. Security. A trust that our homeland would always be safe.","[day, security, innocence]",trust
14,Jim Jeffords,"This Bush administration has a growing credibility gap, maybe even a credibility chasm, on environmental policy. The President has lost the trust of the American people when it comes to the environment.","[environmental, environment]",trust
15,Alan Greenspan,"We need, in effect, to make the phantom 'lock-boxes' around the trust fund real.","[real, need, phantom]",trust
16,Brigitte Boisselier,I am not the kind of girl who can trust a theory based on one person.,"[i am, girl, kind]",trust
17,Gary Burghoff,I don't vote for the guy I trust. I vote for the guy who trusts me the most.,"[me, vote, most]",trust
18,Bryan Singer,"You just have to trust your instincts and hope that if someone doesn't like your idea, you can prove them wrong in the final process. In the end, you can please some of the people some of the time, but that's about all you can do.","[time, hope, end]",trust
19,Charles James Fox,All political power is a trust.,"[power, political]",trust
20,Frank Murphy,We would be false to our trust if we allowed the time it takes to give effect to constitutional rights to be used as the very reason for taking away those rights.,"[time, rights, reason]",trust
21,Walter Gilbert,Science doesn't in the slightest depend on trust. It depends completely on the belief that you can demonstrate something for yourself.,"[science, yourself, belief]",trust
22,Rob Glaser,"Because Microsoft seems to sometimes not trust customer choice, they salt XP with all these little gizmos and trap doors to get people to try Microsoft stuff. But the reality is that we're downloading more players than we ever have on a worldwide basis.","[people, reality, choice]",trust
23,William Odom,"To say that you now trust the Russian military command and control system because some Russian general told you from the bottom of his heart that's the case, strikes me as most unrealistic.","[heart, control, me]",trust
24,John Anderson,"We have to have a way of dealing with this that engenders confidence, trust, gives us every chance of getting the right outcome and boosts both sustainability and economic return at the same time.","[time, confidence, chance]",trust
25,Gerrit Smith,"I trust, that your readers will not construe my words to mean, that I would not have gone to a 3 o'clock in the morning session, for the sake of defeating the Nebraska bill.","[morning, words, mean]",trust
