,0,1,2,3
0,Diane Arbus,I really believe there are things nobody would see if I didn't photograph them.,"[believe, see, nobody]",art
1,Edward Steichen,Photography is a major force in explaining man to man.,"[man, photography, force]",art
2,Georges Braque,Painting is a nail to which I fasten my ideas.,"[ideas, painting, which]",art
3,Georges Braque,There is only one valuable thing in art: the thing you cannot explain.,"[you, explain, only]",art
4,Gustave Flaubert,"Of all lies, art is the least untrue.","[lies, untrue]",art
5,Henri Matisse,I don't paint things. I only paint the difference between things.,"[difference, things, paint]",art
6,Horace,A picture is a poem without words.,"[words, picture, without]",art
7,J. D. Salinger,"An artist's only concern is to shoot for some kind of perfection, and on his own terms, not anyone else's.","[perfection, artist, kind]",art
8,Jean Cocteau,An artist cannot speak about his art any more than a plant can discuss horticulture.,"[speak, artist, plant]",art
9,Langston Hughes,"An artist must be free to choose what he does, certainly, but he must also never be afraid to do what he might choose.","[artist, free, choose]",art
10,Le Corbusier,"I prefer drawing to talking. Drawing is faster, and leaves less room for lies.","[drawing, talking, room]",art
11,William Morris,"If you cannot learn to love real art, at least learn to hate sham art and reject it.","[love, hate, learn]",art
12,Raoul Dufy,What I wish to show when I paint is the way I see things with my eyes and in my heart.,"[eyes, heart, wish]",art
13,George Henry Lewes,Insight is the first condition of Art.,"[insight, first, condition]",art
14,Agnes Martin,Art is the concrete representation of our most subtle feelings.,"[feelings, concrete, most]",art
15,Agnes Martin,My paintings are not about what is seen. They are about what is known forever in the mind.,"[mind, forever, seen]",art
16,Michelangelo,"Trifles make perfection, and perfection is no trifle.","[perfection, trifle, trifles]",art
17,Emily Carr,"Be careful that you do not write or paint anything that is not your own, that you don't know in your own soul.","[soul, know, you]",art
18,Rene Magritte,Art evokes the mystery without which the world would not exist.,"[world, mystery, without]",art
19,Damien Hirst,"In an artwork you're always looking for artistic decisions, so an ashtray is perfect. An ashtray has got life and death.","[life, death, decisions]",art
20,Gustave Courbet,"I hope to live all my life for my art, without abandoning my principles one iota.","[life, hope, my life]",art
21,Arthur Erickson,Vitality is radiated from exceptional art and architecture.,"[architecture, vitality]",art
22,Anish Kapoor,Artists don't make objects. Artists make mythologies.,"[artists, objects, make]",art
23,Robert Rauschenberg,The artist's job is to be a witness to his time in history.,"[time, history, job]",art
24,Tadao Ando,My hand is the extension of the thinking process - the creative process.,"[thinking, creative, process]",art
25,Emily Dickinson,"Where thou art, that is home.","[home, where, thou art]",art
