,0,1,2,3
0,Billie Joe Armstrong,"Punk is not just the sound, the music. Punk is a lifestyle.","[punk, sound, lifestyle]",music
1,Salma Hayek,"I have never denied my background or my culture. I have taught my child to embrace her Mexican heritage, to love my first language, Spanish, to learn about Mexican history, music, folk art, food, and even the Mexican candy I grew up with.","[love, art, food]",music
2,Afrojack,"My debut album, 'Forget the World,' is all about not listening to the negativity around you and to continue to do what you love, no matter what people think. I love what I do. Dance music is my passion, my life. There is no greater feeling than being one with my fans, partying to the music we love.","[life, love, passion]",music
3,Austin Mahone,"Music is my life. I love doing it, so I just do it nonstop all day. And with dancing, I wanted to put on a show for people. I don't want to just be sitting there doing nothing, so that's when I started to dance.","[life, love, day]",music
4,Walter Lippmann,It requires wisdom to understand wisdom: the music is nothing if the audience is deaf.,"[wisdom, nothing, deaf]",music
5,Miles Davis,"For me, music and life are all about style.","[life, style, me]",music
6,Nina Simone,"I had spent many years pursuing excellence, because that is what classical music is all about... Now it was dedicated to freedom, and that was far more important.","[freedom, excellence]",music
7,R. Kelly,Not only did I get an A in music but I got an A in ladies.,"[only, get, ladies]",music
8,Jerry Leiber,"'Hound Dog' took like twelve minutes. That's not a complicated piece of work. But the rhyme scheme was difficult. Also the metric structure of the music was not easy. 'Kansas City' was maybe eight minutes, if that. Writing the early blues was spontaneous. You can hear the energy in the work.","[work, dog, writing]",music
9,Jenni Rivera,"When I started getting so many haters and closed doors, I decided to prove that it could be done. I was a divorced single mother of three at the time and a size 12 - not your typical model artist that labels feel work for the music industry.","[work, time, mother]",music
10,Michael Kiwanuka,"If you earned money listening to music, I'd be a millionaire.","[money, listening, you]",music
11,Frank Iero,"The best music happens when you have a personal connection to it. That same philosophy can extend to the instrument you hold in your hands: if a guitar means something special, you're bound to do great things with it.","[best, great, philosophy]",music
12,Yanni,"I don't like to define my music. To me, music is pure emotion. It's language that can communicate certain emotions and the rhythms cuts across genders, cultures and nationalities. All you need to do is close your eyes and feel those emotions.","[eyes, language, me]",music
13,Tom DeLonge,"Everyone I talk to says stuff like, 'Music sucks today,' and I'm going to try and change all that.","[change, today, try]",music
14,Wynton Marsalis,"The blues. It runs through all American music. Somebody bending the note. The other is the two-beat groove. It's in New Orleans music, it's in jazz, it's in country music, it's in gospel.","[american, jazz, blues]",music
15,Steven Tyler,"Music expresses what cannot be put into words I like to think, and I think the band makes a good go at it.","[good, words, think]",music
16,Louis Armstrong,All music is folk music. I ain't never heard a horse sing a song.,"[horse, song, heard]",music
17,John Lennon,"If being an egomaniac means I believe in what I do and in my art or music, then in that respect you can call me that... I believe in what I do, and I'll say it.","[art, respect, believe]",music
18,Peter De Vries,"The tuba is certainly the most intestinal of instruments, the very lower bowel of music.","[most, tuba, certainly]",music
19,Pope John Paul II,I have a sweet tooth for song and music. This is my Polish sin.,"[sweet, song, sin]",music
20,Joshua Logan,"Music has a poetry of its own, and that poetry is called melody.","[poetry, own, melody]",music
21,Paracelsus,"Life is like music, it must be composed by ear, feeling and instinct, not by rule. Nevertheless one had better know the rules, for they sometimes guide in doubtful cases, though not often.","[life, rules, know]",music
22,Phillips Brooks,Christianity helps us face the music even when we don't like the tune.,"[religion, face, christianity]",music
23,Vladimir Nabokov,"My loathings are simple: stupidity, oppression, crime, cruelty, soft music.","[simple, stupidity]",music
24,Edith Sitwell,"My personal hobbies are reading, listening to music, and silence.","[silence, reading, listening]",music
25,Marvin Gaye,"I hope to refine music, study it, try to find some area that I can unlock. I don't quite know how to explain it but it's there. These can't be the only notes in the world, there's got to be other notes some place, in some dimension, between the cracks on the piano keys.","[hope, world, know]",music
