,0,1,2,3
0,Jim Davis,"Way down deep, we're all motivated by the same urges. Cats have the courage to live by them.","[courage, deep, cats]",pet
1,Nick Lampson,We are telling veterans they must sacrifice to pay for the pet projects and contracts to campaign donors of powerful members of Congress.,"[sacrifice, veterans]",pet
2,Agnes Repplier,"A kitten is chiefly remarkable for rushing about like mad at nothing whatever, and generally stopping before it gets there.","[nothing, mad, whatever]",pet
3,Agnes Repplier,"It is impossible for a lover of cats to banish these alert, gentle, and discriminating friends, who give us just enough of their regard and complaisance to make us hunger for more.","[cats, friends, impossible]",pet
4,Patti Scialfa,"People were a little leery when I was doing the press for my last album 'Rumble Doll,' yes. It's always that thing that this is a dilettante or a pet project.","[people, doing, project]",pet
5,Howard Stringer,"I was very short. Everybody else was two years older in my class, and I had curly hair and was teacher's pet.","[teacher, hair, short]",pet
6,Tim Hudson,I hate when people don't keep their word or they are late. Tardiness is a big pet peeve of mine.,"[hate, people, late]",pet
7,Bud Grant,"Legislators are interested in their pet projects, getting re-elected, and popularity contests.","[popularity, projects]",pet
8,Theophile Gautier,The cat is a dilettante in fur.,"[fur, cat, dilettante]",pet
9,Torrey DeVitto,"I do have the most adorable little Chihuahua mix. I adopted him about 3 1/2 years ago from Much Love pet adoption, and he has been the love of my life ever since. His name is Beau, or as my sister and I like to call him ' mushy mush' because he truly is just a pile of loving mush that just melts in your arms.","[life, love, sister]",pet
10,Daniela Bobadilla,My biggest pet peeve is when people don't admit what they've done.,"[people, admit, done]",pet
11,Jessica Stroup,"I was raised in a strict Southern household in Lexington, South Carolina, and I remember sneaking off to watch 'Pet Cemetery' as a kid. After seeing those animals reincarnate, I screamed and couldn't sleep for weeks, but watched it again and again.","[sleep, animals, remember]",pet
12,Aubrey Peeples,"I started keeping track of my pet peeves and so far have counted over 160... but to pick one: muffins. They're imposters. They think they're breakfast food, but really, they are just terrible cupcakes.","[food, breakfast, think]",pet
13,Abbey Lee Kershaw,"A lizard is a perfect pet for a model. They only need feeding once a fortnight. And I'm always travelling, so it's perfect. If I had a dog, it would drop dead of starvation.","[dog, perfect, dead]",pet
14,Beverley Mitchell,I was in New York and I walked into this pet store and came out with a dog.,"[dog, new york, new]",pet
15,Alyson Stoner,"I am a pet person. My dog actually lives in Georgia now. But I work with animal trainers and pets quite often. I also volunteer at different places like animal shelters. It's good to be around pets. They kind of put things into perspective. They're easygoing, loyal, and they seem to get it, even when humans don't.","[work, good, dog]",pet
16,Nafisa Joseph,I used to love dogs until I discovered cats.,"[love, cats, dogs]",pet
17,Poe Ballantine,"Chadron had a water tower, grain elevators, a tanning salon, a video rental store, a small liberal arts college, a Hardee's, a stoplight, and a curling yellow sign in the pet store window that read, 'Hamsters and Tarantulas Featured Today.'","[today, water, college]",pet
18,Bruce Cameron,"When we adopt a dog or any pet, we know it is going to end with us having to say goodbye, but we still do it. And we do it for a very good reason: They bring so much joy and optimism and happiness. They attack every moment of every day with that attitude.","[happiness, joy, attitude]",pet
19,Booboo Stewart,Pet stores just sell their animals.,"[animals, sell, just]",pet
20,Jim O'Heir,"One of my obsession is animals. I'm into dog rescues. It drives me crazy when people go to pet stores and buy dogs. There are so many dogs that need a good home. And this sounds crazy, but I really believe they know what is happening and are appreciative, and I just think they make for the best pets.","[best, home, good]",pet
21,Jerry Ferrara,"My biggest pet peeve are just girls who go to sports bars who have no intention on caring what teams are playing, like they're looking for just a night out. That drives me more crazy than anything else. Like, don't pretend to be a sports fan.","[sports, caring, night]",pet
22,Brian P. Cleary,"Our cat is kind dove shellfish, and thinks the world is hers, She finds a comfy spot and then we pet turtle sheep purrs.","[world, she, sheep]",pet
23,Nicole Anderson,"I was in three academic clubs, a huge book worm and the teacher's pet. I was kind of an easy target for bullies.","[teacher, book, easy]",pet
24,Nicole Anderson,"I was home schooled in high school but was definitely the nerd in middle school. I was in three academic clubs, a huge book worm, and the teacher's pet. I was kind of an easy target for bullies.","[teacher, home, school]",pet
25,Mike Rutherford,"I have this pet thing about how global communications are moving so fast now, throwing information at you, making everything available to you, and yet I feel it's leaving us more and more isolated.","[moving, information, leaving]",pet
