,0,1,2,3
0,Paul Lynde,"Politicians... talk in generalities and lies, and I think they've caused all our grief. They're so awful, they're really funny. I hate thinking this because my dad loved politics.","[funny, dad, hate]",politics
1,Debbie Harry,"I love the ACLU and I'm concerned now, especially when it comes to our rights, with current politics and the religious community and the Conservative majority or minority - I don't know who they are.","[love, community, know]",politics
2,Francis Parker Yockey,Liberalism is Rationalism in politics.,"[liberalism, rationalism]",politics
3,Katherine Dunn,"We're also far enough from the publishing power that we have no access to the politics of publishing, although there are interpersonal politics, of course.","[power, publishing, enough]",politics
4,Ian Botham,"There will be no politics, no ifs and buts; if we see something and feel that work needs to be done, we will get people here we can rely on and ensure it is done in the same thorough way as our other projects.","[work, people, way]",politics
5,Enrique Iglesias,"Yeah, exactly, you can talk about politics in music, you can talk about something else, but that's always going to change, and love is never going to change.","[love, change, music]",politics
6,Jerry Only,Music shouldn't be based around money or politics. Music should be a bunch of people that really do great songs together doing them together for the pursuit of having a good time.,"[music, time, money]",politics
7,Jay Chiat,The intellectual architecture means focusing on doing great work instead of focusing on agency politics.,"[work, great, architecture]",politics
8,Henry Fonda,"I'd just as soon not get into a discussion about Jane and her politics. I'd just as soon stick to what we're here for, the picture.","[picture, discussion, her]",politics
9,Whitfield Diffie,People meet in bars after work all over the world and talk about the great problems of life and death and the world and politics and they don't take themselves seriously. They can do nothing else except chat about these things in bars after work.,"[life, work, death]",politics
10,Wally Schirra,"John Glenn craved the publicity. I think even John would admit that. When he went into politics, that became pretty obvious! He knew how to do public relations.","[think, admit, pretty]",politics
11,Dario Fo,We thought the church had withdrawn from interfering in Italian politics... but instead there is a terrible resurgence. These are ugly signs for freedom of expression.,"[freedom, thought, ugly]",politics
12,Romano Prodi,"I don't want to pass a punitive law, or use politics as a vendetta.","[law, want, vendetta]",politics
13,H. Rap Brown,"Yes, politics IS war without bloodshed; and war is an extension of those politics.","[war, without, yes]",politics
14,Paul Wellstone,Politics is about the improvement of people's lives. It's about advancing the cause of peace and justice in our country and the world. Politics is about doing well for the people.,"[peace, justice, improvement]",politics
15,Paul Wellstone,Politics isn't about big money or power games; it's about the improvement of people's lives.,"[money, power, improvement]",politics
16,Hans Magnus Enzensberger,Mediocrity in politics is not to be despised. Greatness is not needed.,"[greatness, mediocrity]",politics
17,Dick Morris,Spontaneous combustion of grassroots politics is the future.,"[future, combustion]",politics
18,Henry Adams,"I am an anarchist in politics and an impressionist in art as well as a symbolist in literature. Not that I understand what these terms mean, but I take them to be all merely synonyms of pessimist.","[art, i am, literature]",politics
19,Grover Norquist,"Clinton and Obama practice this politics known quaintly as the Richard Speck strategy: if you cannot take on everyone in the room at once, take them out of the room one at a time.","[time, strategy, practice]",politics
20,Peggy Noonan,"The 2008 election settled nothing, not even for a while. Our national politics are reflecting what appears to be going on geologically, on the bottom of the oceans and beneath the crust of the Earth: the tectonic plates are moving.","[election, moving, earth]",politics
21,Tom Hanks,And I'm not apolitical - I'm very specific in my politics. But a lot of the time it's nobody's business unless you're over at my house having dinner.,"[time, business, dinner]",politics
22,Michael Bloomberg,"You have to take away some of tax breaks for the wealthy, and you have to cut back on some entitlements. Because, unless we do all of these things, it just doesn't work. And what's good theater and what's good politics isn't necessarily good economic policy.","[work, good, tax]",politics
23,Marat Safin,I could pose in fashion commercials as a high society star but politics is a new way of life.,"[life, society, fashion]",politics
24,Joan Cusack,I mean that I think I find the psychology of people more interesting than politics. I think the psychology of politics is more interesting than straight politics.,"[people, find, think]",politics
25,LeVar Burton,It's not about division. It's not about politics. My concern is how do we come together?,"[together, division, how]",politics
