,0,1,2,3
0,Jackee Harry,"I hate to say it, but the older you get, you really do have to cut down on the amount you eat. Less food and less portions.","[hate, down, you]",food
1,Jonathan Safran Foer,"Food is not just what we put in our mouths to fill up; it is culture and identity. Reason plays some role in our decisions about food, but it's rarely driving the car.","[culture, car, decisions]",food
2,Amber Heard,You feel better when you're eating food that retains nutritional value.,"[value, better, diet]",food
3,Ken Jeong,Sitcom food is by far the tastiest of all showbiz food.,"[far, showbiz, sitcom]",food
4,Jason Aldean,"People see you onstage and the glamorous side, but they don't see you traveling 600 miles a night, eating truck stop food and spending by yourself staring at walls.","[yourself, night, people]",food
5,Dana Spiotta,"Although a great restaurant experience must include great food, a bad restaurant experience can be achieved through bad service alone. Ideally, service is invisible. You notice it only when something goes wrong.","[experience, alone, great]",food
6,Jennifer Morrison,"Cleaning is my favorite way to relax. I clear things out and get rid of the stuff I don't need. When the food pantry and the refrigerator are organized, I feel less stressed.","[relax, way, cleaning]",food
7,Emma Roberts,Stuffing is my favorite food in the world! I actually have been known to go buy stuffing and make it in the middle of summer.,"[world, summer, favorite]",food
8,Pierre Dukan,"For the first 50 years of your life the food industry is trying to make you fat. Then, the second 50 years, the pharmaceutical industry is treating you for everything.","[life, trying, fat]",food
9,Richard J. Codey,"School is where children spend most of their time, and it is where we lay the foundation for healthy habits. That's why New Jersey is the first state to adopt a comprehensive school nutrition policy that bans candy, soda, and other junk food.","[time, children, school]",food
10,Jim Gaffigan,Steakhouses sort of have this old-school nature to them; they're like museums full of good food. It's fun hearing the waiter share his expertise on the different cuts of beef and how they're going to cut up your baked potato.,"[nature, good, fun]",food
11,Peter Senge,There's a lot of American kids think their food comes from the grocery store and the concept of seasonality has no meaning to them whatsoever.,"[american, meaning, think]",food
12,Eric Schlosser,"The symptoms of food poisoning often don't appear for days after the contaminated meal was eaten. As a result, most cases of food poisoning are never properly diagnosed.","[days, meal, most]",food
13,Eric Schlosser,"Like Hollywood movies, MTV and blue jeans, fast food has become one of America's major cultural exports.","[america, blue, movies]",food
14,John Paul DeJoria,"I remember once in junior high school, on a Friday, my mom came home from work and said to my brother and I, 'You know, between us, we have only 27 cents, but we have food in the refrigerator, we have our little garden out back, and we're happy, so we are rich.'","[work, home, mom]",food
15,Marina Abramovic,"Every party is the same, too many people, too little food, and you have to wait around. I'm extremely bored with parties.","[people, wait, party]",food
16,Nassim Nicholas Taleb,"I drive a hybrid, moving into an electric car. I only drink tap water, never consume food that's travelled.","[water, car, moving]",food
17,Leah LaBelle,"I just love food, especially my mom's Bulgarian cooking. Taco Bell is my favorite fast food restaurant. I also love Italian food.","[love, mom, cooking]",food
18,Victoria Moran,"When it comes to literal nourishment, the food we eat, life begets life.","[life, eat, nourishment]",food
19,Steve Carell,"The best food is in Chicago. There are great restaurants everywhere, from fancy places to burger joints.","[best, great, burger]",food
20,Ferran Adria,"I wanted to take nouvelle cuisine further, to the point where we were breaking down the essence of taste and sensation, reconfiguring food as a series of really intense hits on the tongue.","[down, tongue, taste]",food
21,Grant Achatz,"I lived my whole life in the kitchen. Not only that, but it's the passion, it's the love for cooking and food. It's dictated my entire life - every aspect of it.","[life, love, passion]",food
22,Grant Achatz,"Food is a necessary component to life. People can live without Renoir, Mozart, Gaudi, Beckett, but they cannot live without food.","[life, people, live]",food
23,Katherine Webb,"As you know, the South is known for its hospitality, traditions, football, pageants, and food. Football is almost like a religion here. People say their priorities are faith, family, and then football. People eat, breathe, and sleep it in the South. It's a huge deal.","[family, faith, sleep]",food
24,Yamamoto Tsunetomo,"All of us want to live, and that is absolutely natural. However, we should learn from childhood on to choose our best way to die. If we don't do that, we end up spending our days like a dog, only in search of harbour, food and expressing a blind loyalty to his owner in return. That isn't enough to make our lives have a meaning.","[best, loyalty, end]",food
25,Paul Engle,To eat in the same room where food is cooked - that is the way to thank the Lord for His abundance.,"[way, abundance, eat]",food
