,0,1,2,3
0,Lyndon B. Johnson,"We have entered an age in which education is not just a luxury permitting some men an advantage over others. It has become a necessity without which a person is defenseless in this complex, industrialized society. We have truly entered the century of the educated man.","[education, age, man]",society
1,Charles Kuralt,"When we become a really mature, grown-up, wise society, we will put teachers at the center of the community, where they belong. We don't honor them enough, we don't pay them enough.","[teacher, community, wise]",society
2,Edward Abbey,Society is like a stew. If you don't stir it up every once in a while then a layer of scum floats to the top.,"[funny, you, top]",society
3,George Herbert Mead,Society is unity in diversity.,"[diversity, unity]",society
4,John Ralston Saul,"Humanism: an exaltation of freedom, but one limited by our need to exercise it as an integral part of nature and society.","[nature, freedom, exercise]",society
5,Harry Browne,A Libertarian society of unfettered individualism spreads its benefits to virtually everyone - not just those who have the resources to seize political power.,"[power, political, everyone]",society
6,Joni Eareckson Tada,"If you truly believe in the value of life, you care about all of the weakest and most vulnerable members of society.","[life, believe, value]",society
7,Kat Graham,"There was a time when men thought it was sexy to have a housewife waiting for him to come home from work in her slippers, but in modern society, I think an independent woman is even more sexy.","[work, time, home]",society
8,Emile Durkheim,The individual can maintain himself in a society definitely organized only through possessing an equally definite mental and moral constitution. This is what the neuropath lacks. His state of disturbance causes him to be constantly taken by surprise by circumstances.,"[constitution, surprise]",society
9,John Key,I think for the most part people are proud of the bicultural foundation New Zealand is built on and the fact that we are a multicultural society.,"[foundation, people, proud]",society
10,Raymond Chandler,Television is just one more facet of that considerable segment of our society that never had any standard but the soft buck.,"[television, never, more]",society
11,William Ralph Inge,A nation is a society united by a delusion about its ancestry and by common hatred of its neighbours.,"[patriotism, nation, hatred]",society
12,Herbert Spencer,"Society exists for the benefit of its members, not the members for the benefit of society.","[benefit, members, exists]",society
13,Jessamyn West,"Writing is a solitary occupation. Family, friends, and society are the natural enemies of the writer. He must be alone, uninterrupted, and slightly savage if he is to sustain and complete an undertaking.","[family, alone, writing]",society
14,John Stuart Mill,The individual is not accountable to society for his actions in so far as these concern the interests of no person but himself.,"[individual, actions, person]",society
15,Pope John Paul II,"Radical changes in world politics leave America with a heightened responsibility to be, for the world, an example of a genuinely free, democratic, just and humane society.","[politics, responsibility]",society
16,Tony Benn,We are not just here to manage capitalism but to change society and to define its finer values.,"[change, capitalism, values]",society
17,Jean Baudrillard,"Deep down, the US, with its space, its technological refinement, its bluff good conscience, even in those spaces which it opens up for simulation, is the only remaining primitive society.","[good, deep, space]",society
18,Hubert H. Humphrey,"Unfortunately, our affluent society has also been an effluent society.","[been, affluent]",society
19,Thomas Mann,"It is a strange fact that freedom and equality, the two basic ideas of democracy, are to some extent contradictory. Logically considered, freedom and equality are mutually exclusive, just as society and the individual are mutually exclusive.","[freedom, equality, democracy]",society
20,Roy Hattersley,"The proposition that Muslims are welcome in Britain if, and only if, they stop behaving like Muslims is a doctrine which is incompatible with the principles that guide a free society.","[welcome, free, stop]",society
21,Lord Byron,"Society is now one polished horde, formed of two mighty tries, the Bores and Bored.","[bored, two, now]",society
22,Ray Charles,"I did it to myself. It wasn't society... it wasn't a pusher, it wasn't being blind or being black or being poor. It was all my doing.","[myself, black, blind]",society
23,Bo Bennett,"The concept of the 'good ol' days' must be one of our society's biggest delusions, top reasons for depression, as well as most often used excuse for lack of success.","[success, good, depression]",society
24,Murray Rothbard,"It is in war that the State really comes into its own: swelling in power, in number, in pride, in absolute dominion over the economy and the society.","[war, power, pride]",society
25,Ahmet Necdet Sezner,"Unless we abandon elements which resemble a police state, we can't meet the demands of being a modern society.","[police, meet, modern]",society
