,0,1,2,3
0,Scott Ian,I think the best riffs and the best songs come when you're jamming and having a good time.,"[time, good]",best
1,Marilyn Monroe,"A woman knows by intuition, or instinct, what is best for herself.","[woman, intuition, instinct]",best
2,Mayim Bialik,I don't want to say everything happens for a reason but every day is lined up right next to the other one for a reason. The best you can do is do each day well with kindness and as a good person.,"[kindness, good, day]",best
3,Sarah Orne Jewett,"Yes'm, old friends is always best, 'less you can catch a new one that's fit to make an old one out of.","[friendship, old friends]",best
4,Niels Bohr,"The best weapon of a dictatorship is secrecy, but the best weapon of a democracy should be the weapon of openness.","[democracy, dictatorship]",best
5,Domenico Dolce,The worst times can be the best if you think with positive energy.,"[positive, energy]",best
6,Donald Trump,I own buildings. I'm a builder; I know how to build. Nobody can build like I can build. Nobody. And the builders in New York will tell you that. I build the best product. And my name helps a lot.,"[know, name, you]",best
7,Janet Jackson,"It is my belief that we all have the need to feel special. It is this need that can bring out the best in us, yet the worst in us.","[belief, special, feel]",best
8,Mireille Mathieu,Music is the best way for me to say I love you.,"[love, music, i love you]",best
9,Wayne Rooney,Perfect partners don't exist. Perfect conditions exist for a limited time in which partnerships express themselves best.,"[time, perfect, partnerships]",best
10,Amy Winehouse,Now I think that going to the gym is the best drug. I go four times a week and it gives me the buzz I need.,"[week, me, gym]",best
11,Joe Green,"We could not have launched Causes without Facebook Platform, providing real identity and real friends. Facebook Platform was created so that experiences that are inherently social in our off-line lives could be brought online as an authentic expression of who we are; Facebook did this best in revolutionizing photo sharing.","[friends, identity, sharing]",best
12,Diane Ackerman,"Love is the best school, but the tuition is high and the homework can be painful.","[love, school, love is]",best
13,Nicola Sturgeon,"My message is a simple one - the E.U. is not perfect, but Scotland's interests are best served by being a member.","[simple, not perfect, perfect]",best
14,Paul Valery,The best way to make your dreams come true is to wake up.,"[dreams, your dreams, wake up]",best
15,Gabriel Garcia Marquez,Injections are the best thing ever invented for feeding doctors.,"[thing, ever, doctors]",best
16,Scott Nearing,"Do the best that you can in the place where you are, and be kind.","[be kind, place, you]",best
17,Jimmy Johnson,"Give people enough guidance to make the decisions you want them to make. Don't tell them what to do, but encourage them to do what is best.","[decisions, people, want]",best
18,Prince,I used to have seizures when I was young. My mother and father didn't know what to do or how to handle it but they did the best they could with what little they had.,"[father, mother, know]",best
19,Wiz Khalifa,Since I was younger I've been making the best out of nothing.,"[nothing, been, younger]",best
20,Emma Roberts,"I grew up with just my mom. She and I were like best friends. She's a very independent woman and I admire that about her. In my life, I've tried to be like that. To be okay with being on my own and being independent.","[life, mom, woman]",best
21,Kimora Lee Simmons,"I think one great tip is that you should always love yourself. If you don't love yourself, take care of yourself, cater to yourself and that little inner voice, you will really not be very worthy of being with someone else, because you won't be the best version of you.","[love, great, love yourself]",best
22,Martin Heinrich,"When it comes to renewable energy, there's no reason America should settle for second best.","[america, renewable energy]",best
23,Colonel Sanders,I've only had two rules: Do all you can and do it the best you can. It's the only way you ever get that feeling of accomplishing something.,"[rules, way, feeling]",best
24,Derek Jeter,"My best vacation is somewhere I could hide, somewhere warm and not a lot of people around.","[vacation, people, warm]",best
25,Will Rogers,The worst thing that happens to you may be the best thing for you if you don't let it get the best of you.,"[you, may, worst]",best
