,0,1,2,3
0,Diane Abbott,"The honest truth is that if this government were to propose the massacre of the first-born, it would still have no difficulty in getting it through the Commons.","[truth, honest, difficulty]",government
1,Stephen Harper,The Leader of the Opposition's constitutional obligation - the obligation to Parliament - it's the reason we did the merger! - is to make sure Canadians have an alternative for government.,"[leader, opposition, reason]",government
2,Winfield Scott Hancock,"My politics are of a practical kind - the integrity of the country, the supremacy of the Federal government, an honorable peace, or none at all.","[peace, integrity, politics]",government
3,Corazon Aquino,"National leaders who find themselves wilting under the withering criticisms by members of the media, would do well not to take such criticism personally but to regard the media as their allies in keeping the government clean and honest, its services.","[media, find, criticism]",government
4,Madalyn Murray O'Hair,"The relationships that people have - that are sexual, psychological, emotional - these relationships are not open to supervision by parents, schools, churches, or government. Nobody has any right to intervene at all in any kind of relationship like that.","[relationship, parents]",government
5,Leonard Peltier,"The United States government can indict you on something, and now you've got to prove your innocence. And that's not the Constitution of the United States.","[constitution, innocence, you]",government
6,Imran Khan,I feel an independent accountability commission should audit all government services.,"[accountability, feel]",government
7,Allan Sloan,"If the government decides to put your life under a microscope, do you think it won't find something? I suspect there's not an adult in the country who would walk away totally unscathed if every aspect of his or her life were investigated the way Stewart's ImClone trading was.","[life, walk, find]",government
8,Diane Watson,"It is our duty to watch over the actions and activities of this government and to insist that, in words as well as in deeds, the interests of our constituency primarily and of the Nation ultimately are served.","[words, nation, duty]",government
9,James Meredith,I considered myself engaged in a war from Day One. And my objective was to force the federal government - the Kennedy administration at that time - into a position where they would have to use the United States military force to enforce my rights as a citizen.,"[time, war, myself]",government
10,John A. Logan,"I have entered the field to die, if need be, for this government, and never expect to return to peaceful pursuits until the object of this war of preservation has become a fact established.","[war, die, peaceful]",government
11,Roy Barnes,No one in government should ever think that the citizens they work for can't or won't scrutinize their actions.,"[work, think, actions]",government
12,James Welch,"Before, Indian people had been so defeated, they were always looking for outsiders, for the government, to somehow come in and fix things. But now, they seem to realize that they're the only ones who can save themselves.","[people, looking, realize]",government
13,Jay Inslee,Things are difficult enough about Iraq without the Federal Government suppressing the truth about Iraq.,"[truth, difficult, enough]",government
14,Ralph Steadman,"You see that's what I think is such a terrible, terrible betrayal, the trust that people have in government.","[trust, people, betrayal]",government
15,Tom G. Palmer,The reason the government sells the census as your ticket to getting goodies - rather than as your civic duty - is that distributing goodies is now all the government does.,"[reason, duty, civic]",government
16,John Negroponte,"We negotiated with the Honduran government the establishment of a regional military training center, for training central American forces, but the primary motivation for doing that was to be able to bolster the quality, improve the quality of the El Salvadoran fighting forces.","[training, quality]",government
17,Ryszard Kapuscinski,"In modern Russia, you have no official, formal assessment of this past. Nobody in any Russian document has said that the policy of the Soviet government was criminal, that it was terrible. No one has ever said this.","[past, said, you]",government
18,Ben Linder,"It's a wonderful feeling to work in a country where the government's first concern is for its people, for all its people.","[work, people, country]",government
19,Albert Bushnell Hart,In government as well as in trade a new era came to the colonies in 1763.,"[colonies, trade, new]",government
20,Jock Sturges,It's no small irony that the government inevitably and invariably ends up promoting precisely that which they would most like to repress.,"[small, irony, most]",government
21,Bob Schaffer,"The revolution has been dubbed The Orange Revolution, orange being the campaign color of Viktor Yushchenko. The demonstrators say they are tired of living under a corrupt government.","[color, living, tired]",government
22,Ibrahim Babangida,The average Nigerian person has come to reconcile himself with the fact that his or her social progress remain essentially in his or her hands in collaboration with other fellow Nigerians and not merely relying on what government alone could provide for him or her.,"[alone, progress, hands]",government
23,Hjalmar Schacht,"Instead of a weak and vacillating Government, a single, purposeful, energetic personality is ruling today.","[today, personality, single]",government
24,Martin Van Buren,"With respect to the northeastern boundary of the United States, no official correspondence between this Government and that of Great Britain has passed since that communicated to Congress toward the close of their last session.","[respect, great, congress]",government
25,Victoria Woodhull,"The women of the country have the power in their own hands, in spite of the law and the government being altogether of the male order.","[women, power, law]",government
