,0,1,2,3
0,Dick Cavett,Show people tend to treat their finances like their dentistry. They assume the man handling it knows what he is doing.,"[man, people, treat]",finance
1,George Bernard Shaw,"If all the economists were laid end to end, they'd never reach a conclusion.","[end, economists, reach]",finance
2,Joel Osteen,"I've never preached one sermon on money, on just finances. I want to stay away from it.","[money, want, away]",finance
3,Mark Skousen,"For those of us in the financial world, Black Friday has a strong negative connotation, referring to a stock market catastrophe.","[strong, black, world]",finance
4,Francois Hollande,My adversary is the world of finance.,"[world, adversary]",finance
5,Daymond John,I'm a big advocate of financial intelligence.,"[intelligence, financial]",finance
6,Olympia Snowe,"Unfortunately, money in politics is an insidious thing - and a loophole in our campaign finance system was taken advantage of with money going to existing or new 527 groups with the sole purpose of influencing the election.","[money, politics, election]",finance
7,Martin Feldstein,"To finance this trade deficit, the U.S. has to borrow from the rest of the world or sell American assets like stocks, businesses, and real estate to the rest of the world.","[real estate, world, american]",finance
8,Alistair Darling,"Our goal is to make finance the servant, not the master, of the real economy.","[goal, economy, servant]",finance
9,Donald Trump,"I was a great student at a great school, Wharton School of Finance.","[great, school, student]",finance
10,Morrissey,"The monarchy is foremost a business, and it's important to them that the British public continue to finance the excessive luxurious lifestyles of the now quite enormous, wasteful and useless 'royal' family. I find it very sad.","[family, business, sad]",finance
11,Andrew Card,"Well, paycheck protection is an important ingredient for a successful campaign finance reform measure.","[successful, important]",finance
12,Ruzwana Bashir,"You can be this super-successful woman who's smart and effective but still feminine. When I worked in finance, I didn't always think that was possible.","[woman, smart, think]",finance
13,Warren Bennis,"Most regular, two-year MBA programs provide both experience and the capacity to link together the essential elements of management such as finance, marketing, organizational behavior, and operations.","[experience, together]",finance
14,Alan Greenspan,"The very nature of finance is that it cannot be profitable unless it is significantly leveraged... and as long as there is debt, there can be failure and contagion.","[nature, failure, long]",finance
15,John Cullum,"After serving in the Korean War, I actually started working towards a master's degree in finance.","[war, working, serving]",finance
16,Martin Rees,"Advances in technology - hugely beneficial though they are - render us vulnerable in new ways. For instance, our interconnected world depends on elaborate networks: electric power grids, air traffic control, international finance, just-in-time delivery, and so forth.","[technology, power, world]",finance
17,Elizabeth Warren,"Banks were once places to hold money and were very careful in lending to finance families as they built a future - bought homes, bought cars, took out student loans.","[money, future, student]",finance
18,Steven Seagal,"Believe it or not, there are some things that I have written that would be kind of a dream to make. Hopefully, I will get to finance them... There is something that I wrote called 'Demon's Flare' which would kind of be a dream come true.","[believe, be kind, dream]",finance
19,Carol Moseley Braun,People just want to hear some common sense... and I bring to bear the experience in local government and state government and national government - I was the first woman in history on the Senate Finance Committee - not to mention the diplomatic international experience.,"[history, experience, woman]",finance
20,Cameron Russell,One of the biggest issues for me is campaign finance reform.,"[me, campaign, reform]",finance
21,Donald Trump,"I went to the Wharton School of Finance, the toughest place to get into. I was a great student.","[great, school, student]",finance
22,Arlie Russell Hochschild,"The more anxious, isolated and time-deprived we are, the more likely we are to turn to paid personal services. To finance these extra services, we work longer hours. This leaves less time to spend with family, friends and neighbors; we become less likely to call on them for help, and they on us.","[family, work, time]",finance
23,Hillary Clinton,"Every nation has to either be with us, or against us. Those who harbor terrorists, or who finance them, are going to pay a price.","[nation, price, against]",finance
24,Bidzina Ivanishvili,"It was not my wish to come into politics. I was not a public person; I preferred to spend my birthdays with family and friends. But the 2008 elections were fraudulent, so I decided to finance the opposition to make them stronger.","[family, politics, friends]",finance
25,James Buchan,Financial crises are like fireworks: they illuminate the sky even as they go pop.,"[sky, financial, go]",finance
