,0,1,2,3
0,Paul Simon,I would be willing to do almost anything to make Art happy. I care about our friendship. The only thing I won't do is change the essence of my work.,"[friendship, work, art]",change
1,Boutros Boutros-Ghali,"The change began in Somalia, where we discovered that we were involved in an operation where there was no peace, so there was no more a peacekeeping operation because there was no peace.","[peace, involved, more]",change
2,Damon Albarn,"The cartoon is a metaphor really for the fact that it's almost impossible in our celebrity obsessed culture to move around genres and sort of change you ideas, change your face, you know?","[culture, ideas, face]",change
3,John Boyd Orr,"When the fabric of society is so rigid that it cannot change quickly enough, adjustments are achieved by social unrest and revolutions.","[society, fabric, enough]",change
4,Talcott Parsons,But the scientific importance of a change in knowledge of fact consists precisely in j its having consequences for a system of theory.,"[knowledge, consequences]",change
5,Henry Rollins,I am an optimist because I want to change things for the better and I know that blood has to be spilled and disharmony and cruelty are necessary to do that.,"[i am, know, want]",change
6,E. B. White,"The only sense that is common in the long run, is the sense of change and we all instinctively avoid it.","[long, long run, only]",change
7,Haile Gebrselassie,I have to change a lot of things before I become a good marathon runner.,"[good, marathon, things]",change
8,Hosni Mubarak,"I am telling you that I am very grateful and am so proud of you for being a symbolic generation that is calling for change to the better, that is dreaming for a better future, and is making the future.","[future, grateful, i am]",change
9,Marat Safin,"It's a pity that the tennis is really going down the drain. Every year it's getting worse and worse and worse. There has to be a radical change, and I hope it will be really soon.","[hope, year, tennis]",change
10,Gabrielle Union,I can't just say one time of the year I'm going to do something different. I have to commit to a lifestyle behavioral change and just try to be a little bit better today than I was yesterday.,"[time, today, year]",change
11,Avril Lavigne,I'm very comfortable with how I look. I always have been. I think I look pretty good. There's nothing I want to change. I'm pretty happy with what I've got.,"[good, happy, nothing]",change
12,Dalai Lama,"The Chinese government wants me to say that for many centuries Tibet has been part of China. Even if I make that statement, many people would just laugh. And my statement will not change past history. History is history.","[history, past, government]",change
13,Edward de Bono,Logic will never change emotion or perception.,"[perception, logic, emotion]",change
14,Carly Fiorina,"When you lead change, sometimes you get arrows in your back. I mean, that's just the way the real world is.","[world, way, you]",change
15,Gary Busey,"It's good for everyone to understand that they are to love their enemies, simply because your enemies show you things about yourself you need to change. So in actuality enemies are friends in reverse.","[love, good, yourself]",change
16,Gary Oldman,"Change is vital to any actor. If you keep playing lead after lead, you're really gonna dry up. Because all those vehicles wean you away from the truths of human behaviour.","[actor, you, lead]",change
17,Christopher Hitchens,"It's impossible, I think, however much I'd become disillusioned politically or evolve into a post-political person, I don't think I'd ever change my view that socialism is the best political moment humans have ever come up with.","[best, political, moment]",change
18,J. G. Ballard,"I suspect that many of the great cultural shifts that prepare the way for political change are largely aesthetic. A Buick radiator grille is as much a political statement as a Rolls Royce radiator grille, one enshrining a machine aesthetic driven by a populist optimism, the other enshrining a hierarchical and exclusive social order.","[great, optimism, political]",change
19,Jenson Button,"I keep my weight low, although you need to be able to move your weight around the race car to change the balance. I'm 6ft and I'm 70kg so I haven't much fat on me.","[car, balance, me]",change
20,Jacob Zuma,Criminality is always the result of poverty. Countries that experience such a fundamental change as we have - we had the apartheid regime and must now develop a multicultural democracy - must necessarily pass through a phase of high crime rates.,"[experience, democracy]",change
21,Park Geun-hye,"We need fundamental change. In the past, national development led to people's happiness but now the link between national growth and improvement in people's lives has been severed.","[happiness, growth, past]",change
22,Simon Mainwaring,"Effectively, change is almost impossible without industry-wide collaboration, cooperation and consensus.","[collaboration, impossible]",change
23,St. Vincent,"A song has a life of its own. It's an autonomous thing, separate from your own experience, almost. And the mere repetition of it means it's subject to change; it means approaching it differently, expressing different emotional aspects of it. It doesn't feel like wallowing.","[life, experience, repetition]",change
24,Stephen Daldry,"I am, in fact, Superman. Every morning I wake up and go into a telephone booth and change my costume, and then go to work.","[work, morning, i am]",change
25,Joanna Trollope,You can change yourself and you can change the situation but you absolutely cannot change other people. Only they can do that.,"[yourself, people, situation]",change
