,0,1,2,3
0,Joyce Meyer,"When your soul is resting, your emotions are okay, your mind is okay, and your will is at peace with God, not resisting what He's doing.","[god, mind, soul]",peace
1,Laura Harring,"Life is wonderful beautiful journey. Every episode of my life is like a dream, and I am at peace and happy with what life has given me.","[life, journey, happy]",peace
2,Arjun Rampal,"I can bulk up very fast. I can lift heavy weights because, like most people, I started off with heavy workouts. That's stayed in my muscle memory. I feel horrible when I feel my jeans are getting tight. Workouts peace me out.","[memory, people, me]",peace
3,Clive Barker,"Though I respect hugely the effort and the care and the beauty of games, I want to be working with people who want to create the 'War & Peace' of games, the 'Citizen Kane' of games, and not just be warming up George Romero.","[beauty, war, respect]",peace
4,Benigno Aquino III,We in the Philippines know we have to perform our own role in terms of promoting peace in the world. We are actually members of the U.N. peacekeeping forces in many areas.,"[world, know, role]",peace
5,Esai Morales,"In New York, just standing still on the sidewalk is a weird feeling. You have this incessant need to do things. Los Angeles is about kicking back, relaxing, your inner child, peace.","[child, weird, you]",peace
6,Sargent Shriver,The Peace Corps is guilty of enthusiasm and a crusading spirit. But we're not apologetic about it.,"[enthusiasm, guilty, spirit]",peace
7,Jeremy Corbyn,I want a world of peace. I'm not interested in bombs. I'm not interested in wars. I'm interested in peace.,"[world, want, not interested]",peace
8,Anne Frank,"I simply can't build my hopes on a foundation of confusion, misery and death... I think... peace and tranquillity will return again.","[hope, death, foundation]",peace
9,Benito Mussolini,"War is to man what maternity is to a woman. From a philosophical and doctrinal viewpoint, I do not believe in perpetual peace.","[war, woman, believe]",peace
10,John Bruton,The European Union is the world's most successful invention for advancing peace.,"[world, successful]",peace
11,Frank Sinatra,"There are things about organized religion which I resent. Christ is revered as the Prince of Peace, but more blood has been shed in His name than any other figure in history. You show me one step forward in the name of religion, and I'll show you a hundred retrogressions.","[history, religion, me]",peace
12,Nancy Gibbs,"The days of the Pentagon Papers debates seem long past, when a sudden transparency yielded insight into fights over war and peace and freedom and security; the transparency afforded by Twitter and Facebook yields insights that extend no further than a lawmaker's boundless narcissism and a culture's pitiless prurience.","[war, freedom, culture]",peace
13,Alanis Morissette,"Peace of mind for five minutes, that's what I crave.","[mind, peace of mind, five]",peace
14,Aristotle,We make war that we may live in peace.,"[war, live, may]",peace
15,Desmond Tutu,"If you want peace, you don't talk to your friends. You talk to your enemies.","[friends, want, you]",peace
16,Douglas William Jerrold,"We love peace, but not peace at any price.","[love, price, any]",peace
17,Jawaharlal Nehru,Peace is not a relationship of nations. It is a condition of mind brought about by a serenity of soul. Peace is not merely the absence of war. It is also a state of mind. Lasting peace can come only to peaceful people.,"[relationship, war, mind]",peace
18,Mahatma Gandhi,Peace is its own reward.,"[reward, own]",peace
19,Marcus Tullius Cicero,"The pursuit, even of the best things, ought to be calm and tranquil.","[best, calm, things]",peace
20,Nelson Mandela,I dream of an Africa which is in peace with itself.,"[dream, africa, which]",peace
21,Norman Cousins,We will not have peace by afterthought.,"[will, afterthought]",peace
22,Phyllis McGinley,"Of one thing I am certain, the body is not the measure of healing, peace is the measure.","[i am, healing, body]",peace
23,Richard Pryor,"There was a time in my life when I thought I had everything - millions of dollars, mansions, cars, nice clothes, beautiful women, and every other materialistic thing you can imagine. Now I struggle for peace.","[life, time, women]",peace
24,Francis of Assisi,"While you are proclaiming peace with your lips, be careful to have it even more fully in your heart.","[heart, you, be careful]",peace
25,Corazon Aquino,"As I came to power peacefully, so shall I keep it.","[power, peacefully, keep]",peace
