,0,1,2,3
0,Robert Kiyosaki,The size of your success is measured by the strength of your desire; the size of your dream; and how you handle disappointment along the way.,"[success, disappointment]",strength
1,Lao Tzu,Mastering others is strength. Mastering yourself is true power.,"[power, yourself, true]",strength
2,Maya Angelou,It is time for parents to teach young people early on that in diversity there is beauty and there is strength.,"[time, beauty, diversity]",strength
3,Gregory Peck,Faith gives you an inner strength and a sense of balance and perspective in life.,"[life, faith, balance]",strength
4,Eckhart Tolle,Power over others is weakness disguised as strength.,"[power, weakness, others]",strength
5,Steven Cojocaru,Thank you to all for your prayers and good wishes. It gave me the strength to persevere and warmed my heart.,"[good, heart, thank you]",strength
6,Michael Jordan,"My attitude is that if you push me towards something that you think is a weakness, then I will turn that perceived weakness into a strength.","[attitude, me, weakness]",strength
7,Dalai Lama,"When we meet real tragedy in life, we can react in two ways - either by losing hope and falling into self-destructive habits, or by using the challenge to find our inner strength. Thanks to the teachings of Buddha, I have been able to take this second way.","[life, hope, losing]",strength
8,Marge Piercy,A strong woman is a woman determined to do something others are determined not be done.,"[strong, woman, strong woman]",strength
9,Saint Francis de Sales,"Nothing is so strong as gentleness, nothing so gentle as real strength.","[strong, nothing, real]",strength
10,Mary J. Blige,"You can't get around pain and opposition, but you can try to be joyful in the trial, and thank yourself for the trial, and thank God for the strength to get through it.","[god, thank god, pain]",strength
11,Charles Vest,"Looking ahead, I believe that the underlying importance of higher education, of science, of technology, of research and scholarship to our quality of life, to the strength of our economy, to our security in many dimensions will continue to be the most important message.","[life, education, technology]",strength
12,Les Brown,Our ability to handle life's challenges is a measure of our strength of character.,"[life, character, challenges]",strength
13,Arthur Miller,"The apple cannot be stuck back on the Tree of Knowledge; once we begin to see, we are doomed and challenged to seek the strength to see more, not less.","[knowledge, tree, see]",strength
14,Audre Lorde,"If I didn't define myself for myself, I would be crunched into other people's fantasies for me and eaten alive.","[myself, people, me]",strength
15,Ludwig van Beethoven,This is the mark of a really admirable man: steadfastness in the face of trouble.,"[man, face, trouble]",strength
16,LeBron James,I like criticism. It makes you strong.,"[strong, criticism, you]",strength
17,James Cash Penney,The five separate fingers are five independent units. Close them and the fist multiplies strength. This is organization.,"[organization, independent]",strength
18,Oscar Wilde,"Do you really think it is weakness that yields to temptation? I tell you that there are terrible temptations which it requires strength, strength and courage to yield to.","[courage, temptation]",strength
19,Francois de La Rochefoucauld,"If we resist our passions, it is more due to their weakness than our strength.","[weakness, more, resist]",strength
20,Thor Heyerdahl,"I was in uniform for four years, and I know that heroism doesn't occur from taking orders, but rather from people who through their own willpower and strength are willing to sacrifice their lives for an idea.","[sacrifice, people, heroism]",strength
21,Michelle Obama,I am an example of what is possible when girls from the very beginning of their lives are loved and nurtured by people around them. I was surrounded by extraordinary women in my life who taught me about quiet strength and dignity.,"[life, women, i am]",strength
22,Evita Peron,"I know that, like every woman of the people, I have more strength than I appear to have.","[woman, people, know]",strength
23,Thomas Carlyle,"Wondrous is the strength of cheerfulness, and its power of endurance - the cheerful man will do more in the same time, will do it; better, will preserve it longer, than the sad or sullen.","[positive, time, sad]",strength
24,Carl von Clausewitz,"If the leader is filled with high ambition and if he pursues his aims with audacity and strength of will, he will reach them in spite of all obstacles.","[leader, obstacles, ambition]",strength
25,Lou Gehrig,When you have a wife who has been a tower of strength and shown more courage than you dreamed existed - that's the finest I know.,"[courage, wife, know]",strength
