,0,1,2,3
0,Will Rogers,A remark generally hurts in proportion to its truth.,"[hurts, proportion, remark]",truth
1,David Hare,"Purity is the feminine, truth the masculine of honor.","[honor, masculine, purity]",truth
2,George Michael,"There's no comfort in the truth, pain is all you'll find.","[pain, find, comfort]",truth
3,Michel de Montaigne,"I speak the truth not so much as I would, but as much as I dare, and I dare a little more as I grow older.","[speak, grow, dare]",truth
4,Charles Peguy,He who does not bellow the truth when he knows the truth makes himself the accomplice of liars and forgers.,"[himself, liars, makes]",truth
5,Oprah Winfrey,The thing you fear most has no power. Your fear of it is what has the power. Facing the truth really will set you free.,"[fear, power, free]",truth
6,Khalil Gibran,"Say not, 'I have found the truth,' but rather, 'I have found a truth.'","[say, rather, found]",truth
7,Carol Gilligan,"In the different voice of women lies the truth of an ethic of care, the tie between relationship and responsibility, and the origins of aggression in the failure of connection.","[relationship, women, failure]",truth
8,Friedrich Durrenmatt,Truth is always a delusion.,"[always, delusion, truth is]",truth
9,Pablo Picasso,"If there were only one truth, you couldn't paint a hundred canvases on the same theme.","[you, same, theme]",truth
10,Mahatma Gandhi,I have nothing new to teach the world. Truth and Non-violence are as old as the hills. All I have done is to try experiments in both on as vast a scale as I could.,"[world, nothing, teach]",truth
11,Minna Antrim,That one woman is capable of loving another is an historical truth; but never yet lived one who could not listen to her own praises at the expense of her adored friend.,"[woman, friend, listen]",truth
12,Felicity Huffman,"The truth is women use contraception not only as a way to prevent unintended pregnancies, but also to improve their health and the health of their families. Increased access to contraception is directly linked to declines in maternal and infant mortality.","[health, women, way]",truth
13,Terry Gross,"I learned that I never really know the true story of my guests' lives, that I have to content myself with knowing that when I'm interviewing somebody, I'm getting a combination of fact and truth and self-mythology and self-delusion and selective memory and faulty memory.","[myself, memory, know]",truth
14,Christopher Hitchens,"Even if I accepted that Jesus - like almost every other prophet on record - was born of a virgin, I cannot think that this proves the divinity of his father or the truth of his teachings. The same would be true if I accepted that he had been resurrected.","[father, true, think]",truth
15,Amy Winehouse,There's no point in saying anything but the truth.,"[saying, point, anything]",truth
16,Ann Richards,"We're not going to have the America that we want until we elect leaders who are going to tell the truth - not most days, but every day.","[day, america, want]",truth
17,John Green,"One of the pitfalls of writing about illness is that it is very easy to imagine people with cancer as either these wise, beyond-their-years creatures or else these sad-eyed, tragic people. And the truth is people living with cancer are very much like people who are not living with cancer.","[wise, writing, people]",truth
18,Henry Petroski,"All conventional wisdom has an element of truth to it, but good design requires more than an element of truth - it requires an ensemble of correct assumptions and valid calculations.","[wisdom, good, design]",truth
19,Duane Michals,"The question of truth is forever in the air, and people look for it with particular fervor in art.","[art, people, look]",truth
20,Mustafa Kemal Ataturk,"My people are going to learn the principles of democracy, the dictates of truth and the teachings of science. Superstition must go.","[science, democracy, people]",truth
21,Gerard Way,"I feel like my mission is to be honest with myself. My mission is to share my truth - share, not give. I think that's what an artist is supposed to do: I think they share.","[myself, artist, mission]",truth
22,Reza Aslan,The key to recognizing who Jesus was is to recognize this fundamental truth: He was a Jew.,"[key, jesus, recognizing]",truth
23,Josh McDowell,"We've had a major shift in what truth is and where it comes from. We've gone from being God-centered to self-centered, from being objective to being subjective, and from being internal to external.","[shift, self-centered]",truth
24,Gordon B. Hinckley,I do not fear truth. I welcome it. But I wish all of my facts to be in their proper context.,"[fear, welcome, facts]",truth
25,James Howard Kunstler,"Black America surely faces an existential crisis, but not the one imagined in the condescending news media - of somehow getting non-black America to be more just and generous. The truth is, we've already been through that, and there is nothing left to do. We're out of 'affirmative actions' of all kinds.","[media, america, black]",truth
