,0,1,2,3
0,Igor Stravinsky,"Sins cannot be undone, only forgiven.","[sins, only, undone]",forgiveness
1,Joseph Prince,Knowing that you are completely forgiven destroys the power of sin in your life.,"[life, power, you]",forgiveness
2,Joseph Prince,We are not forgiven because we are good. We are forgiven because Christ bore our sins.,"[good, sins, because]",forgiveness
3,Odette Annable,"I like second chances. I've given people second chances. You have fall-outs with friends, and forgiveness is a great thing to have. It's not easy to forgive. I definitely don't forget, but I do forgive.","[great, friends, people]",forgiveness
4,Bill Clegg,"We only learn at the speed of pain, and we don't have others in our lives without forgiveness.","[pain, learn, speed]",forgiveness
5,Bill Clegg,"I've been interested in the idea of forgiveness and the necessity of it. I think of it as the most critical piece of any relationship, whether that be business, or romantic, or familial. We fail each other. We make mistakes. If we contract to go on after those mistakes, forgiveness is involved. Forgiveness is required.","[relationship, business]",forgiveness
6,Vincent McNabb,"We cannot go alone to God. We belong to His Mystical Body, the Church; by even our most secret sins, if they be grievous, we have injured the Mystical Body of Jesus Christ and must ask forgiveness of His Mystical Body, too.","[god, alone, body]",forgiveness
7,Virginia Foxx,"China's idea of fair trade is government subsidies of its textile and apparel exports to the United States, currency manipulation, and forgiveness of loans by its government banks.","[government, manipulation]",forgiveness
8,Lillian Hellman,God forgives those who invent what they need.,"[god, need, who]",forgiveness
9,Julian Clary,I'm currently in an interesting correspondence with a nun about forgiveness.,"[interesting, about]",forgiveness
10,Jim Bakker,"God's forgiveness is the only thing. And, well, I take full responsibility for the adultery. It was my fault and, you know, no matter what went on, the man has to take responsibility; and I do.","[god, responsibility, man]",forgiveness
11,Richard E. Grant,"I place an enormous premium on loyalty. If someone betrays me, I can forgive them rationally, but emotionally I have found it impossible to do so.","[loyalty, forgive, me]",forgiveness
12,Kimberly Schlapman,"It's so important in marriage to let the little things go and let the pride go. Forgiveness is so important, and communication. Don't major on the minors.","[marriage, communication]",forgiveness
13,Giles Foden,The forgiveness that comes of patient interpretation seems impossible when those nearest to your heart are threatened.,"[heart, impossible]",forgiveness
14,Scott Stapp,"I think everything worked out the way it was supposed to. Mark's happier. I'm sober. There are still phone calls to be made, people I need to say something to. But everyone from Creed who I've offended or hurt, I ask for their forgiveness.","[people, hurt, think]",forgiveness
15,Frederick William Robertson,We win by tenderness. We conquer by forgiveness.,"[conquer, win, tenderness]",forgiveness
16,Alice Miller,Genuine forgiveness does not deny anger but faces it head-on.,"[anger, genuine, deny]",forgiveness
17,Simon Wiesenthal,"The schools would fail through their silence, the Church through its forgiveness, and the home through the denial and silence of the parents. The new generation has to hear what the older generation refuses to tell it.","[home, silence, parents]",forgiveness
18,Alexander Chase,"To understand is to forgive, even oneself.","[forgive, understand, oneself]",forgiveness
19,Charles Williams,"Many promising reconciliations have broken down because while both parties come prepared to forgive, neither party come prepared to be forgiven.","[forgive, broken, party]",forgiveness
20,Gerald Jampolsky,Forgiveness means letting go of the past.,"[past, letting go, go]",forgiveness
21,Louis-Ferdinand Celine,"One can't relive one's life. Forgiveness is not what's difficult; one's always too ready to forgive. And it does no good, that's obvious.","[life, good, forgive]",forgiveness
22,Kent Haruf,"We'd do better to follow the admonition of Jesus about loving our neighbours. People in the U.S. are capable of forgiveness and willing to see one another's point of view, but when matters become politicised, we're less able to do that.","[people, point of view]",forgiveness
23,Lana Turner,It's said in Hollywood that you should always forgive your enemies - because you never know when you'll have to work with them.,"[work, forgive, know]",forgiveness
24,Lee Tergesen,I would say that playing this character has caused me to think about a lot of things. He's always questioning himself and trying to get back to something he lost touch with and trying to find forgiveness. Everybody struggles with these things to some extent in their life.,"[life, character, me]",forgiveness
25,Louis Dudek,What is forgiven is usually well remembered.,"[remembered, well, forgiven]",forgiveness
