,0,1,2,3
0,Thomas Frank,"This aesthetic quality, then, is what politics is all about. It's authenticity that separates winners from losers, good politics from bad, and he-man leader-types from consultant-directed puppet-boys.","[good, quality, bad]",politics
1,will.i.am,"You can rule ignorance; you can manipulate the illiterate; you can do whatever you want when a people are uneducated, so that goes in line with corrupt business and corrupt politics.","[business, ignorance, people]",politics
2,Gloria Macapagal Arroyo,"We have to be bold in our national ambitions. First, we must win the fight against poverty within the next decade. Second, we must improve moral standards in government and society to provide a strong foundation for good governance. Third, we must change the character of our politics to promote fertile ground for reforms.","[change, good, character]",politics
3,Thomas Sowell,"If you have always believed that everyone should play by the same rules and be judged by the same standards, that would have gotten you labeled a radical 60 years ago, a liberal 30 years ago and a racist today.","[today, rules, you]",politics
4,Pierre Trudeau,The essential ingredient of politics is timing.,"[timing, ingredient]",politics
5,Vladimir Lenin,There are no morals in politics; there is only expedience. A scoundrel may be of use to us just because he is a scoundrel.,"[may, just because, morals]",politics
6,Michael Bloomberg,"The politics of partisanship and the resulting inaction and excuses have paralyzed decision-making, primarily at the federal level, and the big issues of the day are not being addressed, leaving our future in jeopardy.","[future, day, excuses]",politics
7,Vilayanur S. Ramachandran,"Remember that politics, colonialism, imperialism and war also originate in the human brain.","[war, brain, imperialism]",politics
8,Grover Norquist,"Look, the center right coalition in American politics today is best understood as a coalition of groups and individuals that on the issue that brings them to politics what they want from the government is to be left alone.","[best, today, alone]",politics
9,Douglas Coupland,"Forget sex or politics or religion, loneliness is the subject that clears out a room.","[religion, loneliness, sex]",politics
10,Clarence Darrow,When I was a boy I was told that anybody could become President; I'm beginning to believe it.,"[believe, beginning, boy]",politics
11,Mahatma Gandhi,"It is better to be violent, if there is violence in our hearts, than to put on the cloak of nonviolence to cover impotence.","[violence, better, violent]",politics
12,Milton Friedman,"Only government can take perfectly good paper, cover it with perfectly good ink and make the combination worthless.","[good, government, paper]",politics
13,Roger Nash Baldwin,"So long as we have enough people in this country willing to fight for their rights, we'll be called a democracy.","[democracy, people, fight]",politics
14,John Quincy Adams,"Always vote for principle, though you may vote alone, and you may cherish the sweetest reflection that your vote is never lost.","[reflection, alone, lost]",politics
15,Dietrich Bonhoeffer,Politics are not the task of a Christian.,"[christian, task]",politics
16,Angela Davis,"As a black woman, my politics and political affiliation are bound up with and flow from participation in my people's struggle for liberation, and with the fight of oppressed people all over the world against American imperialism.","[struggle, woman, political]",politics
17,Carl von Clausewitz,War is the continuation of politics by other means.,"[war, other, continuation]",politics
18,Mark Udall,"On the mountains mistakes are fatal. In politics, mistakes are wounding emotionally, but you recover. Personally, wilderness helps me get back in touch with natural rhythms, helps me reflect and, in the process, restore my creativity.","[creativity, mistakes]",politics
19,Ambrose Bierce,"Conservative, n: A statesman who is enamored of existing evils, as distinguished from the Liberal who wishes to replace them with others.","[wishes, conservative, others]",politics
20,John Kenneth Galbraith,Politics is the art of choosing between the disastrous and the unpalatable.,"[art, disastrous, choosing]",politics
21,Noam Chomsky,"If we don't believe in freedom of expression for people we despise, we don't believe in it at all.","[freedom, believe, people]",politics
22,Paddy Chayefsky,Television is democracy at its ugliest.,"[democracy, television]",politics
23,Mikhail Bakunin,"Idealism is the despot of thought, just as politics is the despot of will.","[thought, will, idealism]",politics
24,Kinky Friedman,"Politics is the only field in which the more experience you have, the worse you get.","[experience, you, more]",politics
25,Liev Schreiber,"My publicist told me not to talk about politics but, yes, I think we have a president who stole the election.","[election, me, think]",politics
