,0,1,2,3
0,Benedict Cumberbatch,"I'm a Prince of Wales Trust ambassador, so I'm all about giving youth an education, a voice and a chance to not take the wrong road.","[education, giving, road]",trust
1,Sonny Bill Williams,"Now, I know a lot of things in the big man's world are not what they seem: a lot of people are out for themselves, and you can't always trust what someone says.","[man, world, people]",trust
2,Sophie Ellis-Bextor,"Trust your instincts: they tend to see you right. By listening to them, at least you can sleep at night.","[sleep, listening, night]",trust
3,Vincent Cassel,"Actually, I never work in movies for money. I'm glad when I get well-paid, but it's not always the case - trust me.","[work, money, me]",trust
4,Brock Osweiler,"There's not a lot of time to have conversations on the field during the game. That's where the trust and the practice comes into play, through practice, through off-site throwing sessions; that's where you build that trust and build that cohesion with a wide receiver.","[time, game, practice]",trust
5,Brock Osweiler,"For Mr. Elway to take me in the second round and show that trust that he has in me and the upside he thinks I have, I want to go out and there and prove him right. I want to be able to have him look back 10 years from now, 15 years from now, and have him be very proud about that selection and let him know that he did make the right selection.","[proud, me, know]",trust
6,John Krasinski,"I think one of the coolest things about the job is the level of trust we have for each other. The actors fully trust that the writers will write amazing episodes, and the writers trust that the actors will follow their instincts with the characters.","[amazing, job, think]",trust
7,Paul Gosar,"A government that can take all and can seize all, a government that doesn't trust its citizens, a government that says it's their way or the highway... that's the scary part.","[government, way, seize]",trust
8,Gloria Macapagal Arroyo,We must weed out corruption and build a strong system of justice that the people can trust.,"[justice, strong, corruption]",trust
9,Scott Weiland,"There's a beauty in being part of a band, when there's equality and trust.","[beauty, equality, band]",trust
10,Michael Ignatieff,"Politics is intensely physical: your hands touch, clasp and hold, and your eyes are always reaching for contact. None of this came naturally to me. I'd always put my trust in words and let the words do the work, but in politics, the real message is physical.","[work, politics, eyes]",trust
11,Shania Twain,"I lost my sense of trust, honesty and compassion. I crashed down and became what I consider an emotional mess. I've never been so miserable in my whole life. I just wanted to go to bed and never get up.","[life, honesty, compassion]",trust
12,John C. Calhoun,"I am a planter - a cotton planter. I am a Southern man and a slaveholder - a kind and a merciful one, I trust - and none the worse for being a slaveholder.","[man, i am, kind]",trust
13,James Madison,The Constitution preserves the advantage of being armed which Americans possess over the people of almost every other nation where the governments are afraid to trust the people with arms.,"[constitution, people, afraid]",trust
14,Stephen Colbert,"We are thrilled that Jon Batiste is joining 'The Late Show' family of products. For my money, nobody plays like Jon Batiste. And you can trust me, because it is my money.","[family, money, me]",trust
15,William Hague,I trust the people.,[people],trust
16,Tory Lanez,"I can look at you and say, 'I'm gonna be the biggest artist in the world' because, at the end of the day, it's about the trust I have in God. He's already shown me that I'm gonna fulfil my destiny.","[god, end, day]",trust
17,Michael T. Flynn,"The lack of trust between the federal government and the American citizens of this country is such a wide gap, we have to renew that trust for the people of this country going forward.","[government, people, american]",trust
18,Roger Rees,"Rattigan's world demanded unwavering trust in principles, loyalty, and virtue. At the time of this play - Rattigan was writing this play in 1947 about an incident that took place in 1914 - should a boy say he didn't do something, his father would believe him; a British father would take the defense of his son's honor to his grave.","[time, father, loyalty]",trust
19,Iyanla Vanzant,"It is an honor and a privilege to be of service and support; however, I realize people are not putting their confidence in me. Instead, they are actually learning to trust themselves. My job is to affirm and support them in the process and teach them to do what I do when I need strength: I begin within.","[strength, learning]",trust
20,Billy Collins,The first line is the DNA of the poem; the rest of the poem is constructed out of that first line. A lot of it has to do with tone because tone is the key signature for the poem. The basis of trust for a reader used to be meter and end-rhyme.,"[rest, key, tone]",trust
21,Erin O'Connor,It's a very intimate thing to invite someone into your home; there's a lot of trust involved.,"[home, someone, involved]",trust
22,Itzhak Perlman,Trust your ability!,"[ability, your]",trust
23,Jack Nicklaus,"You have to trust your kids. They have to experience life, and you just hope you've provided them a foundation for what's right and what isn't.","[life, hope, experience]",trust
24,Itzhak Perlman,"When you play a concerto with a small orchestra, you don't feel it is as important as Carnegie Hall. You try to work out all the little problems. Once that's all done, trust comes in.","[work, small, problems]",trust
25,Lil Wayne,"They say I'm the Hottest MC in the Game. If you label me that, I will live up to it. Trust me.","[me, game, live]",trust
