,0,1,2,3
0,Toni Morrison,"At some point in life the world's beauty becomes enough. You don't need to photograph, paint or even remember it. It is enough.","[life, world, remember]",beauty
1,Charles Baudelaire,"It would be difficult for me not to conclude that the most perfect type of masculine beauty is Satan, as portrayed by Milton.","[me, perfect, difficult]",beauty
2,William Penn,"In marriage do thou be wise: prefer the person before money, virtue before beauty, the mind before the body; then thou hast a wife, a friend, a companion, a second self.","[marriage, money, mind]",beauty
3,Percy Bysshe Shelley,"Obscenity, which is ever blasphemy against the divine beauty in life, is a monster for which the corruption of society forever brings forth new food, which it devours in secret.","[life, food, society]",beauty
4,L. Wolfe Gilbert,Those who find beauty in all of nature will find themselves at one with the secrets of life itself.,"[life, nature, find]",beauty
5,Emmanuelle Beart,"Beauty is not something you can count on. Usually, when people say you are beautiful, it is when there is a harmony between the inside and the outside.","[beautiful, people, harmony]",beauty
6,Stephen King,"A lot of us grow up and we grow out of the literal interpretation that we get when we're children, but we bear the scars all our life. Whether they're scars of beauty or scars of ugliness, it's pretty much in the eye of the beholder.","[life, children, eye]",beauty
7,Maria Bello,I was always anti-marriage. I didn't understand monogamy. I couldn't figure out how that could last. And then I met Bryn and I started to understand the beauty of constancy and history and change and going on the roller coaster with someone - of having a partner in life.,"[life, change, history]",beauty
8,Jean Paul Gaultier,"I would like to say to people, open your eyes and find beauty where you normally don't expect it.","[eyes, people, find]",beauty
9,Roberto Cavalli,"I really admire a woman for her intelligence, her personality. Beauty is not enough.","[intelligence, woman]",beauty
10,Ron Ben-Israel,"Pastry is different from cooking because you have to consider the chemistry, beauty and flavor. It's not just sugar and eggs thrown together. I tell my pastry chefs to be in tune for all of this. You have to be challenged by using secret or unusual ingredients.","[cooking, together, you]",beauty
11,Jessica Ennis,"My idea of beauty is somebody that doesn't have to try too much, someone who is effortless and fresh.","[someone, try, too much]",beauty
12,Jonathan Ive,There is beauty when something works and it works intuitively.,"[something, works]",beauty
13,Robin Roberts,"My mama told me in college, 'I love you, and you're God's child, but natural beauty will only take you so far.'","[love, god, college]",beauty
14,Candice Swanepoel,"I was always interested in fashion and beauty. I was fifteen when I was scouted in a flea market. Two years later, I arrived in New York. I was in awe because it was like another planet.","[fashion, new york, new]",beauty
15,Jonathan Sacks,"Part of the beauty of Judaism, and surely this is so for other faiths also, is that it gently restores control over time. Three times a day we stop what we are doing and turn to God in prayer. We recover perspective. We inhale a deep breath of eternity.","[time, god, deep]",beauty
16,Mstislav Rostropovich,"People are craving this great progress in electronics, going after computers, the Internet, etc. It's a giant progress technologically. But they must have a balance of soul, a balance for human beauty. That means art has an important role.","[art, great, progress]",beauty
17,Justin Cronin,"My theory of characterization is basically this: Put some dirt on a hero, and put some sunshine on the villain, one brush stroke of beauty on the villain.","[hero, sunshine, villain]",beauty
18,Shay Mitchell,"We all have to find beauty within us, as opposed to just our exterior.","[find, within, us]",beauty
19,Janelle Monae,"Some songs you get. Some songs you may not. And I think that's the beauty of art: to question and to ask, to understand the deeper meaning after two or three or four listenings.","[art, meaning, think]",beauty
20,Jane Smiley,"I discovered that the horse is life itself, a metaphor but also an example of life's mystery and unpredictability, of life's generosity and beauty, a worthy object of repeated and ever changing contemplation.","[life, horse, generosity]",beauty
21,Bryant H. McGill,Seek goodness and be goodness. Seek beauty and be beauty. Seek love and be love.,"[love, goodness, seek]",beauty
22,Gary Hamel,"Remarkable contributions are typically spawned by a passionate commitment to transcendent values such as beauty, truth, wisdom, justice, charity, fidelity, joy, courage and honor.","[wisdom, courage, joy]",beauty
23,Nawal El Saadawi,"To me, 'beauty' means to be natural, creative, honest - to say the truth.","[truth, creative, me]",beauty
24,Sappho,"Would Jove appoint some flower to reign, in matchless beauty on the plain, the Rose (mankind will all agree). The Rose the queen of flowers should be.","[flower, flowers, rose]",beauty
25,Maggie Grace,"I believe love at first sight is possible. Centuries of literature and art and beauty has been dedicated to that idea, so who am I to argue, even if I've never experienced it?","[love, art, believe]",beauty
