,0,1,2,3
0,Jack Welch,"Number one, cash is king... number two, communicate... number three, buy or bury the competition.","[competition, king, cash]",communication
1,"Oliver Wendell Holmes, Sr.","Speak clearly, if you speak at all; carve every word before you let it fall.","[speak, fall, you]",communication
2,Wallace Stevens,"In the world of words, the imagination is one of the forces of nature.","[nature, imagination, world]",communication
3,William Bernbach,"In communications, familiarity breeds apathy.","[apathy, communications]",communication
4,Evelyn Beatrice Hall,"I do not agree with what you have to say, but I'll defend to the death your right to say it.","[death, agree, you]",communication
5,Anthony Carmona,"Social media websites are no longer performing an envisaged function of creating a positive communication link among friends, family and professionals. It is a veritable battleground, where insults fly from the human quiver, damaging lives, destroying self-esteem and a person's sense of self-worth.","[positive, family]",communication
6,Harold S. Geneen,"The five essential entrepreneurial skills for success: Concentration, Discrimination, Organization, Innovation and Communication.","[success, innovation]",communication
7,Theodore Zeldin,People in this world of superficial communication find themselves isolated and lonely and have difficult in talking about personal things that really matter to them.,"[world, people, lonely]",communication
8,Dave Barry,The Internet is the most important single development in the history of human communication since the invention of call waiting.,"[technology, history, waiting]",communication
9,Noam Chomsky,The major advances in speed of communication and ability to interact took place more than a century ago. The shift from sailing ships to telegraph was far more radical than that from telephone to email!,"[sailing, speed, place]",communication
10,Tariq Ramadan,"The world is a complex place, and the influence of the media in its representation and its power of communication and interpretation is a remarkable amplifier of emotions, and of illusions.","[power, media, influence]",communication
11,Jane Velez-Mitchell,"In elementary school, we should teach nonviolent conflict resolution and healthy communication skills, which will help children cope with issues like rejection and sexuality later in life.","[life, children, school]",communication
12,Edward R. Murrow,The speed of communications is wondrous to behold. It is also true that speed can multiply the distribution of information that we know to be untrue.,"[information, know, true]",communication
13,Walt Disney,"Of all of our inventions for mass communication, pictures still speak the most universally understood language.","[language, speak, pictures]",communication
14,Georges Simenon,"The fact that we are I don't know how many millions of people, yet communication, complete communication, is completely impossible between two of those people, is to me one of the biggest tragic themes in the world.","[world, people, me]",communication
15,Ramez Naam,"We've seen over time that countries that have the best economic growth are those that have good governance, and good governance comes from freedom of communication. It comes from ending corruption. It comes from a populace that can go online and say, 'This politician is corrupt, this administrator, or this public official is corrupt.'","[best, time, freedom]",communication
16,Marilyn vos Savant,"Email, instant messaging, and cell phones give us fabulous communication ability, but because we live and work in our own little worlds, that communication is totally disorganized.","[work, live, phones]",communication
17,Malala Yousafzai,The best way to solve problems and to fight against war is through dialogue.,"[best, war, fight]",communication
18,Abraham Maslow,"But behavior in the human being is sometimes a defense, a way of concealing motives and thoughts, as language can be a way of hiding your thoughts and preventing communication.","[language, thoughts, behavior]",communication
19,Gerald Chertavian,"The ABC's are attitude, behavior and communication skills.","[attitude, behavior, skills]",communication
20,Sydney J. Harris,"The two words 'information' and 'communication' are often used interchangeably, but they signify quite different things. Information is giving out; communication is getting through.","[giving, words, information]",communication
21,William S. Burroughs,Language is a virus from outer space.,"[language, space, outer space]",communication
22,Josiah Gilbert Holland,The temple of art is built in words.,"[art, words, temple]",communication
23,Rowan Williams,Bad human communication leaves us less room to grow.,"[grow, bad, human]",communication
24,Carol Burnett,"Words, once they are printed, have a life of their own.","[life, words, own]",communication
25,Homer,Words empty as the wind are best left unsaid.,"[best, words, wind]",communication
