,0,1,2,3
0,Robert Plant,How can you consider flower power outdated? The essence of my lyrics is the desire for peace and harmony. That's all anyone has ever wanted. How could it become outdated?,"[power, flower, harmony]",peace
1,Kim Yuna,"To many, peace is what enables development and is critical in providing opportunities to young people. To some - especially those from regions involved in conflict - peacekeeping and efforts to preserve peace are absolutely vital in bringing prosperity and hope for the future.","[hope, future, conflict]",peace
2,George Harrison,"When you've seen beyond yourself, then you may find, peace of mind is waiting there.","[mind, yourself, waiting]",peace
3,Hiawatha,"Instead of a man of peace and love, I have become a man of violence and revenge.","[love, revenge, man]",peace
4,Fred Hampton,"Let me just say: Peace to you, if you're willing to fight for it.","[fight, me, you]",peace
5,Arthur Henderson,The Disarmament Conference has become the focal point of a great struggle between anarchy and world order... between those who think in terms of inevitable armed conflict and those who seek to build a universal and durable peace.,"[great, struggle, conflict]",peace
6,Jose Rizal,"Experience has everywhere shown us, and especially in the Philippines, that the classes which are better off have always been addicted to peace and order because they live comparatively better and may be the losers in civil disturbances.","[experience, live, better]",peace
7,Peace Pilgrim,"When you find peace within yourself, you become the kind of person who can live at peace with others.","[yourself, live, find]",peace
8,Carlo Azeglio Ciampi,The diffusion of a universalist culture and of a pedagogy of peace appears more than ever to be the path that we must follow for the salvation of all nations on earth.,"[culture, path, earth]",peace
9,Jan Peter Balkenende,"The generation which lived through the Second World War is disappearing. Post-war generations see Europe's great achievements - liberty, peace and prosperity - as a given.","[war, great, generation]",peace
10,Cat Stevens,"'Peace Train' is a song I wrote, the message of which continues to breeze thunderously through the hearts of millions. There is a powerful need for people to feel that gust of hope rise up again.","[hope, people, rise]",peace
11,Yitzhak Rabin,"Only the change on the international scene, the crisis in the gulf, and the strong, firm position of the United States against aggression between two Arab countries created realities that led to the Madrid Peace Conference.","[change, strong, crisis]",peace
12,Hassan Nasrallah,That is why if Lebanon concludes a peace agreement with Israel and brings that accord to the Parliament our deputies will reject it; Hezbollah refuses any conciliation with Israel in principle.,"[why, israel, will]",peace
13,Peace Pilgrim,"No one can find inner peace except by working, not in a self- centered way, but for the whole human family.","[family, self, find]",peace
14,Margaret Elizabeth Sangster,In the whole round of human affairs little is so fatal to peace as misunderstanding.,"[misunderstanding, human]",peace
15,Walid Jumblatt,"I know something quite sure. We'll never have peace with this Syrian regime. They'll never give us relief, and we'll never forget that.","[never forget, know, forget]",peace
16,Mahmoud Abbas,"And also I assert our interest in respecting all our obligations and implementing all our commitments. And will save no effort whatever to protect this newborn opportunity of peace, that is provided through what we have already declared here today.","[today, opportunity, effort]",peace
17,Sheila Jackson Lee,"Today, we have two Vietnams, side by side, North and South, exchanging and working. We may not agree with all that North Vietnam is doing, but they are living in peace. I would look for a better human rights record for North Vietnam, but they are living side by side.","[today, human rights, living]",peace
18,Charles Stanley,"When we take our eyes off the whirl of day-to-day activity and concentrate on honoring Him and following in His way, we find a consistent peace that carries us through both plenty and poverty.","[eyes, poverty, find]",peace
19,Mohamed ElBaradei,"The Nobel Peace Prize is a powerful message. A durable peace is not a single achievement, but an environment, a process and a commitment.","[achievement, commitment]",peace
20,Javier Bardem,"When you know people are really at peace with who they are and what they do, they collaborate and want to help you to improve.","[help, people, know]",peace
21,Michel Martelly,"My way of thinking is to create a situation where we rally everyone together and create peace and pardon people, to not forget about the past - because we need to learn from it - but to mainly think about the future.","[future, together, past]",peace
22,Carla Bruni,I like peace and solitude and silence.,"[silence, solitude, like]",peace
23,Lady Gregory,"Many a poor soul has had to suffer from the weight of the debts on him, finding no rest or peace after death.","[death, soul, finding]",peace
24,Mattie Stepanek,"A heartsong doesn't have to be a song in your heart. It doesn't have to be talking about love and peace. It can just be your message. It can be your feeling. Some people might even call it a conscience, even though that's not really what it is. It's your message, what you feel like you need to do.","[love, heart, people]",peace
25,Noel Gallagher,"To be quite honest, John Lennon had questionable politics. There was a flip side. He was all peace and love, but he was a very violent character.","[love, politics, character]",peace
