,0,1,2,3
0,Buck Owens,"I was always very grateful to 'em and am grateful to 'em now. I went back a couple of years ago and did their 20th anniversary show. But the longer I stayed on Hee Haw, the worse things got for me musically.","[grateful, me, always]",anniversary
1,Eydie Gorme,"It was very hard for all of us. It's still very hard. The anniversary of his death just passed, and every single one of his friends, still, after all these years... it's unbelievable.","[death, friends, single]",anniversary
2,AnnaLynne McCord,"My last trip to New Orleans was for the fifth anniversary of Katrina, and I had the awesome opportunity to bring my family down. We all worked on a house together and met some of the families.","[family, together]",anniversary
3,Adrian Belew,"I didn't make my first solo record until 1981 so I don't have any 60's or 70's recordings but I am working on a large boxed set called DUST to be released next year, the 20th anniversary of my first solo record.","[i am, year, working]",anniversary
4,Jake Barton,You don't want to pretend that 9/11 ended in 2002 with the first anniversary. So how do you frame the post-9/11 world and play a productive role in discussing it?,"[world, want, you]",anniversary
5,Mark Sanchez,"To mark the 10-year anniversary of 9/11, I wanted to launch an FDNY shirt that pays tribute to the brave first responders who, like my father, risk their lives in the line of duty on a regular basis. All of the proceeds raised from the sale of the T-shirt benefit the New York Police & Fire Widows' & Children's Benefit Fund.","[father, children, fire]",anniversary
6,Benny Fine,"Windows 95 had its 20th anniversary last year, so we got our hands on an old system and showed it to teenagers who were not even alive in 1995. The results were pretty great and also makes you feel quite old.","[great, hands, year]",anniversary
7,Tom Lantos,"On July 18, we will mark the 12th anniversary of the senseless loss of 85 lives in the bombing of the Jewish Cultural Center in Buenos Aires, Argentina.","[loss, july, will]",anniversary
8,Teri Polo,"My husband and I went to Bald Head Island for our four-year anniversary. We spent the night in bed with champagne, tequila and Krispy Kreme doughnuts and watched a boxing match on Showtime.","[night, husband, island]",anniversary
9,Rosa DeLauro,"1 month ago the American people stopped to remember the third anniversary of the beginning of the Iraq war. We thought first and foremost of the selflessness, patriotism and heroism by our troops, our National Guard and Reserves.","[war, patriotism, beginning]",anniversary
10,Neal Patterson,Cerner is a company that just celebrated its 20th anniversary in 1999.,"[company, celebrated, just]",anniversary
11,Scott Shane,Starting a business is risky. Half of all new businesses fail to experience a fifth anniversary. And everyone knows that you could lose all the money you've invested in your new company and then some. Those are the obvious risks of trying to be an entrepreneur.,"[business, money, experience]",anniversary
12,Peter C. Doherty,"This year, 1996, has been designated the 'Year of the Vaccine,' commemorating the 200th anniversary of Edward Jenner's vaccination of James Phipps with cowpox virus and subsequent challenge with smallpox virus. Insight into the nature of viruses, and how viruses interact with mammalian cells, has evolved since the turn of the century.","[nature, challenge, year]",anniversary
13,Jenkin Lloyd Jones,"Introduced to this world in Llandyssul, Cardiganshire, Wales, November 14, 1843, I celebrated my first anniversary by landing at Castle Garden, in New York City.","[world, city, garden]",anniversary
14,A. P. Herbert,The concept of two people living together for 25 years without a serious dispute suggests a lack of spirit only to be admired in sheep.,"[together, people, living]",anniversary
15,Anne Bancroft,"So I think you have to marry for the right reasons, and marry the right person.","[right person, think, you]",anniversary
16,John Hawley,Since I wrote to you last we have got our chapel beautifully lighted with gas and have had our anniversary.,"[you, last, wrote]",anniversary
17,Ray Tomlinson,"I think when I first realized that something interesting had happened was probably in 1994. There was a 25th anniversary of the ARPANET celebration and... somebody asked the question, 'Where did email come from?' I remembered that I had done this little program back in 1971. People looked back and nobody could find anything that predated it.","[people, find, celebration]",anniversary
18,Bobby Ghosh,"On the 11th anniversary of 9/11, it is some consolation that the man most responsible for that terrible morning will not be smiling smugly to himself as satellite TV brings to the leafy boulevards of Abbottabad the somber images of New Yorkers commemorating those who perished in the Twin Towers.","[morning, man, responsible]",anniversary
