,0,1,2,3
0,Marquis de Lafayette,"It was by a Maryland colonel in the year 1777 that the British received, in the gallant defense of an important fort, one of the first lessons of what they were to expect from American valor and patriotism.","[american, year, important]",patriotism
1,John Bolton,There is no patriotic obligation to help advance the career of a politician who is otherwise pursuing interests that are fundamentally antithetical to your values. That's not the call of patriotism.,"[help, career, values]",patriotism
2,Douglas MacArthur,Americans never quit.,"[quit, never, never quit]",patriotism
3,Douglas MacArthur,Our government has kept us in a perpetual state of fear - kept us in a continuous stampede of patriotic fervor - with the cry of grave national emergency.,"[fear, government, cry]",patriotism
4,Christine Pelosi,"Remember the Dreamers whose patriotism was praised when the Democratic House passed, and the Senate filibustered - the DREAM Act in 2010? Washington promised a path to citizenship, not just a roadblock to deportation.","[path, dream, remember]",patriotism
5,Sukarno,I was weaned not on television or Wild West sagas but on stories of nationalism and patriotism. I would sit at my mother's feet by the hour and drink in these exciting tales of the freedom fighters in our family.,"[family, freedom, mother]",patriotism
6,Melania Trump,"I have been with Donald for 18 years, and I have been aware of his love for this country since we first met. He never had a hidden agenda when it comes to his patriotism because, like me, he loves this country so much.","[love, me, country]",patriotism
7,Henry A. Wallace,"They are patriotic in time of war because it is to their interest to be so, but in time of peace they follow power and the dollar wherever they may lead.","[time, peace, war]",patriotism
8,Henry James,"If I were to live my life over again, I would be an American. I would steep myself in America, I would know no other land.","[life, myself, america]",patriotism
9,Henry James,"However British you may be, I am more British still.","[i am, you, may]",patriotism
10,Bill Maher,I do think the patriotic thing to do is to critique my country. How else do you make a country better but by pointing out its flaws?,"[better, flaws, think]",patriotism
11,James Joyce,A nation is the same people living in the same place.,"[people, living, place]",patriotism
12,Clive Sinclair,"Every year in late June, Custer's Last Stand is reenacted on the high plains of Montana. When Custer led out the 7th Cavalry in 2003 - the year I witnessed it - the audience stood and cheered with turbo-charged patriotism.","[year, stand, late]",patriotism
13,Tom Hooper,"In 'The King's Speech,' patriotism is utterly contained within a historical moment, the third of September, 1939, where the aggressor is clear, the fight is clear, it hasn't become complicated over time.","[time, fight, moment]",patriotism
14,Tom Hooper,"I think English film is very embarrassed by patriotism, generally.","[think, film, english]",patriotism
15,Mick Jagger,Patriotism is an instant reaction that fades away when the war starts.,"[war, away, reaction]",patriotism
16,Michael Mandelbaum,"The values, the programs, the formula, the determination, and the patriotism responsible for America's past success are still here to be tapped.","[success, determination, past]",patriotism
17,David L. Wolper,There's a fine line between patriotism and corn.,"[line, fine line, corn]",patriotism
18,Christopher McCulloch,"I don't think a lot of people are able to relate to genuine patriotism, a genuinely good feeling about our country and its meaning to the rest of the world.","[good, world, people]",patriotism
19,Lincoln Steffens,"The commercial spirit is the spirit of profit, not patriotism; of credit, not honor; of individual gain, not national prosperity; of trade and dickering, not principle.","[honor, credit, prosperity]",patriotism
20,Arthur C. Clarke,It is not easy to see how the more extreme forms of nationalism can long survive when men have seen the Earth in its true perspective as a single small globe against the stars.,"[stars, men, perspective]",patriotism
21,Todd Gitlin,"The mobilisation which Bush has been able to perform since 11 September 2001 has to be fought - at least by Americans - in the name of a wise, honourable and democratic patriotism.","[wise, name, september]",patriotism
22,Bob Hope,"If I have to lay an egg for my country, I'll do it.","[country, egg, lay]",patriotism
23,George Galloway,"I'm an advocate of the great Dr. Johnson, the English man of letters who said that patriotism was the last refuge of the scoundrel.","[great, man, said]",patriotism
24,George Galloway,There are those who wrap themselves in flags and blow the tinny trumpet of patriotism as a means of fooling the people.,"[people, themselves, wrap]",patriotism
25,Mark Burnett,"When I see someone in a military uniform I make it a point to approach them, shake their hand and say five words... 'thank you for your service.' 'Stars Earn Stripes' is a high energy, fun, action show, but at its heart it is all about those five words.","[stars, heart, service]",patriotism
