,0,1,2,3
0,Gilbert K. Chesterton,One sees great things from the valley; only small things from the peak.,"[small, small things]",great
1,Henry Ward Beecher,"Greatness lies, not in being strong, but in the right using of strength; and strength is not used rightly when it serves only to carry a man above his fellows for his own solitary glory. He is the greatest whose strength carries up the most hearts by the attraction of his own.","[strength, greatest, strong]",great
2,Honore de Balzac,Behind every great fortune lies a great crime.,"[crime, fortune, behind]",great
3,Elbert Hubbard,"A retentive memory may be a good thing, but the ability to forget is the true token of greatness.","[good, memory, greatness]",great
4,Fran Lebowitz,"Great people talk about ideas, average people talk about things, and small people talk about wine.","[wine, small, people]",great
5,George Herbert,There would be no great men if there were no little ones.,"[men, great men, little]",great
6,Jean Paul,"Be great in act, as you have been in thought.","[thought, you, act]",great
7,Herodotus,Great things are won by great dangers.,"[great things, things, won]",great
8,E. Stanley Jones,We grow small trying to be great.,"[small, trying, grow]",great
9,Robert Hughes,"The greater the artist, the greater the doubt. Perfect confidence is granted to the less talented as a consolation prize.","[confidence, artist, perfect]",great
10,Anna Letitia Barbauld,"The most characteristic mark of a great mind is to choose some one important object, and pursue it for life.","[life, mind, choose]",great
11,Charles de Saint-Évremond,"The greater the difficulty, the more the glory in surmounting it.","[difficulty, glory, more]",great
