,0,1,2,3
0,Natalie Portman,"When I was in nursery school, the teachers asked me, y'know, 'What does your dad do for a living?' So I said 'He helps women get pregnant!' They called my mom and they were like, 'What exactly does your husband do?'","[women, mom, school]",dad
1,Christina Hendricks,"I'm an ambassador for the Make-A-Wish Foundation, and one of the children, his wish was to go to the Emmys, so he's going to be my date, along with my husband, and my dad and his girlfriend. So we're going to have a really fun night and it's going to be really exciting. I'm really excited for him to experience that.","[experience, children, fun]",dad
2,David Cone,I can't remember a major league game where I could make eye contact with my dad. I kept wondering if he was going to yell at me for hanging a pitch or something.,"[eye, me, game]",dad
3,Curtis Joseph,"I love my hockey, but if you can do that and go home and just be a dad and husband, then you have the best of both worlds.","[love, best, home]",dad
4,Michael Fassbender,"I just went off for two months traveling around Europe on a motorcycle and pretty much turned my phone off. I did 5,000 miles with my dad. We went through Holland, Germany, Austria, Slovenia, Croatia, Bosnia, Montenegro, Italy... and then I did Spain and France by myself.","[myself, motorcycle, italy]",dad
5,Joseph Gordon-Levitt,"My dad never blew anything up, but he probably had friends who did. He and my mom have always preached that the pen is mightier than a Molotov cocktail.","[mom, friends, pen]",dad
6,Mitt Romney,"My mom and dad gave their kids the greatest gift of all - the gift of unconditional love. They cared deeply about who we would be, and much less about what we would do.","[love, mom, parenting]",dad
7,Anthony Kiedis,"I would have to say the person with whom I am most in love is definitely my son, Everly Bear. Although I'm his dad, I'm also his friend.","[love, love is, i am]",dad
8,Ted Nugent,"Fortunately, as it pertains to guns, my dad and uncle introduced me to guns the way it needs to be done: smart, slow and safe.","[smart, me, slow]",dad
9,Chuck Schumer,"Barack Obama knows that to create an economy built to last, we need to focus on middle-class families. Families who stay up on Sunday nights pacing the floor, like my dad did, while their children, tucked in bed, dream big dreams. Families who aren't sure what Monday morning will bring, but who believe our nation's best days are still ahead.","[best, dreams, morning]",dad
10,Paul McCartney,"Looking back, I think I was always musical. My dad was very musical, and I think my mom was musical.","[mom, looking, looking back]",dad
11,Ville Valo,I didn't have any role models really. My best friend was a dog. My mum and dad saved a dog from the gutter and that dog was my brother before Jesse was born. Sami was his name and he was my role model.,"[best, dog, best friend]",dad
12,Emily VanCamp,I think women look for that quality in a man of being a good dad whether they're immediately wanting to be a parent or not.,"[women, good, quality]",dad
13,"Harry Connick, Jr.",I think a dad has to make his daughter feel that he's genuinely interested in what she's going through.,"[parenting, daughter, she]",dad
14,Rory McIlroy,"My mom and dad worked very hard to give me the best chance in - not just in golf but in life. You know, I was an only child, you know, my dad worked three jobs at one stage. My mom worked night shifts in a factory.","[life, best, mom]",dad
15,Rory McIlroy,"I wanted to make a point of basing myself at home, being close to my family. I'll never be able to repay Mum and Dad for what they did, but at least they know they'll never have to work another day. I'll do whatever it takes to look after them.","[family, work, home]",dad
16,Jimmy Fallon,"I was into the Mets because my Dad worked at IBM where he got free Mets tickets, so I was into the Mets... then I got to 'Saturday Night Live' where my boss has unbelievable N.Y. Yankees tickets, so he invites us to the games. I'm going to all the games, so I might as well root for the team I'm gonna go sit with.","[team, boss, night]",dad
17,Liam Neeson,It's an ongoing joy being a dad.,"[joy, father's day, being]",dad
18,Hugh Jackman,"One afternoon when I was 9, my dad told me I'd be skipping school the next day. Then we drove 12 hours from Melbourne to Sydney for the Centenary Test, a once-in-a-lifetime commemorative cricket match. It was great fun - especially for a kid who was a massive sports fan.","[sports, great, school]",dad
19,Philip Seymour Hoffman,"To be fair to my dad, he is one of the brightest men I've ever met.","[men, fair, ever]",dad
20,Yani Tseng,"When I was 7, my dad asked his friend to teach me. I played my first tournament competition when I was 8. I remember I shot around 125.","[competition, me, remember]",dad
21,Evander Holyfield,"I came up poor. My mother only had a fourth-grade education. My dad didn't have any education at all. But they were very structured. They worked hard. You know, they didn't complain. They didn't murmur. And they believe in the Christ.","[education, mother, believe]",dad
22,Ezra Koenig,"My dad grew up in a working-class Jewish neighbourhood, and I got a scholarship from my dad's union to go to college. I went there to get an education, not as an extension of privilege.","[education, college]",dad
23,Jack Bruce,"We all have roles in life. I'm a dad, a husband, this and that, but basically I only feel justified in being alive when I'm on the stage.","[life, husband, feel]",dad
24,Michael Weatherly,"When I was a teenager, my dad used to call me 'Hollywood' because I wore sunglasses all the time, even at night. Cue song.","[time, night, me]",dad
25,Steve Wilkos,"I went home one night and told my dad that an older kid was picking on me. My Dad, a Korean War vet and a Chicago cop for 30 years, told me, 'You better pick up a brick and hit him in the head.' That's when I thought, 'Wow, I'm going to have to start dealing with things in a different way.'","[home, war, night]",dad
